time,temp_level
2022-05-22 08:48:22,21.31
2022-05-22 08:50:52,21.32
2022-05-22 08:53:22,21.34
2022-05-22 08:55:52,21.36
2022-05-22 08:58:22,21.39
2022-05-22 09:00:52,21.38
2022-05-22 09:03:22,21.38
2022-05-22 09:05:52,21.36
2022-05-22 09:08:22,21.35
2022-05-22 09:10:52,21.37
2022-05-22 09:13:22,21.35
2022-05-22 09:15:52,21.32
2022-05-22 09:18:22,21.3
2022-05-22 09:20:52,21.29
2022-05-22 09:23:22,21.3
2022-05-22 09:25:52,21.31
2022-05-22 09:28:22,21.31
2022-05-22 09:30:52,21.28
2022-05-22 09:33:22,21.26
2022-05-22 09:35:52,21.26
2022-05-22 09:38:22,21.24
2022-05-22 09:43:22,21.34
2022-05-22 09:45:52,21.48
2022-05-22 09:48:22,21.47
2022-05-22 09:50:52,21.43
2022-05-22 09:53:22,21.39
2022-05-22 09:55:52,21.38
2022-05-22 09:58:22,21.42
2022-05-22 10:00:52,21.43
2022-05-22 10:03:22,21.44
2022-05-22 10:05:52,21.48
2022-05-22 10:08:22,21.51
2022-05-22 10:10:52,21.53
2022-05-22 10:13:22,21.56
2022-05-22 10:15:52,21.6
2022-05-22 10:20:52,21.64
2022-05-22 10:23:22,21.65
2022-05-22 10:25:52,21.65
2022-05-22 10:28:22,21.64
2022-05-22 10:30:52,21.64
2022-05-22 10:33:22,21.66
2022-05-22 10:35:52,21.68
2022-05-22 10:38:22,21.72
2022-05-22 10:40:52,21.74
2022-05-22 10:43:22,21.75
2022-05-22 10:45:52,21.73
2022-05-22 10:48:22,21.72
2022-05-22 10:50:52,21.72
2022-05-22 10:53:22,21.74
2022-05-22 10:55:52,21.76
2022-05-22 10:58:22,21.77
2022-05-22 11:00:52,21.76
2022-05-22 11:03:22,21.75
2022-05-22 11:05:52,21.78
2022-05-22 11:08:22,21.79
2022-05-22 11:10:52,21.78
2022-05-22 11:13:22,21.74
2022-05-22 11:15:52,21.73
2022-05-22 11:18:22,21.73
2022-05-22 11:23:22,21.75
2022-05-22 11:25:52,21.76
2022-05-22 11:30:52,21.76
2022-05-22 11:35:52,21.77
2022-05-22 11:38:22,21.76
2022-05-22 11:40:52,21.76
2022-05-22 11:45:52,21.76
2022-05-22 11:48:22,21.77
2022-05-22 11:53:22,21.79
2022-05-22 11:55:52,21.83
2022-05-22 12:00:52,21.89
2022-05-22 12:03:22,21.91
2022-05-22 12:08:22,21.94
2022-05-22 12:10:52,21.97
2022-05-22 12:13:22,21.97
2022-05-22 12:15:52,21.99
2022-05-22 12:18:22,22.0
2022-05-22 12:23:22,22.02
2022-05-22 12:25:52,22.03
2022-05-22 12:28:22,22.06
2022-05-22 12:30:52,22.09
2022-05-22 12:33:22,22.1
2022-05-22 12:38:22,22.15
2022-05-22 12:40:52,22.19
2022-05-22 12:45:52,22.21
2022-05-22 12:50:52,22.2
2022-05-22 12:53:22,22.2
2022-05-22 12:55:52,22.19
2022-05-22 13:00:52,22.17
2022-05-22 13:03:22,22.16
2022-05-22 13:05:52,22.17
2022-05-22 13:08:22,22.18
2022-05-22 13:10:52,22.19
2022-05-22 13:13:22,22.18
2022-05-22 13:15:52,22.2
2022-05-22 13:18:22,22.19
2022-05-22 13:20:52,22.2
2022-05-22 13:23:22,22.2
2022-05-22 13:25:52,22.2
2022-05-22 13:28:22,22.17
2022-05-22 13:30:52,22.16
2022-05-22 13:33:22,22.14
2022-05-22 13:38:22,22.11
2022-05-22 13:40:52,22.12
2022-05-22 13:43:22,22.13
2022-05-22 13:45:52,22.14
2022-05-22 13:48:22,22.13
2022-05-22 13:50:52,22.12
2022-05-22 13:53:22,22.12
2022-05-22 13:55:52,22.09
2022-05-22 13:58:22,22.07
2022-05-22 14:00:52,22.05
2022-05-22 14:05:52,22.03
2022-05-22 14:08:22,22.03
2022-05-22 14:10:52,22.02
2022-05-22 14:15:52,22.07
2022-05-22 14:18:22,22.09
2022-05-22 14:20:52,22.1
2022-05-22 14:23:22,22.12
2022-05-22 14:25:52,22.13
2022-05-22 14:30:52,22.11
2022-05-22 14:33:22,22.11
2022-05-22 14:35:52,22.1
2022-05-22 14:38:22,22.12
2022-05-22 14:45:52,22.11
2022-05-22 14:48:22,22.14
2022-05-22 14:50:52,22.16
2022-05-22 14:53:22,22.16
2022-05-22 14:55:52,22.16
2022-05-22 14:58:22,22.15
2022-05-22 15:00:52,22.15
2022-05-22 15:03:22,22.14
2022-05-22 15:08:22,22.17
2022-05-22 15:10:52,22.17
2022-05-22 15:15:52,22.14
2022-05-22 15:20:52,22.13
2022-05-22 15:23:22,22.15
2022-05-22 15:25:52,22.19
2022-05-22 15:28:22,22.22
2022-05-22 15:30:52,22.23
2022-05-22 15:33:22,22.23
2022-05-22 15:35:52,22.21
2022-05-22 15:38:22,22.21
2022-05-22 15:40:52,22.17
2022-05-22 15:45:52,22.13
2022-05-22 15:48:22,22.12
2022-05-22 15:53:22,22.12
2022-05-22 15:58:22,22.15
2022-05-22 16:00:52,22.14
2022-05-22 16:03:22,22.13
2022-05-22 16:08:22,22.12
2022-05-22 16:10:52,22.12
2022-05-22 16:13:22,22.11
2022-05-22 16:15:52,22.11
2022-05-22 16:18:22,22.12
2022-05-22 16:23:22,22.15
2022-05-22 16:25:52,22.16
2022-05-22 16:30:52,22.15
2022-05-22 16:33:22,22.15
2022-05-22 16:38:22,22.14
2022-05-22 16:40:52,22.15
2022-05-22 16:43:22,22.16
2022-05-22 16:45:52,22.16
2022-05-22 16:48:22,22.15
2022-05-22 16:50:52,22.13
2022-05-22 16:53:22,22.12
2022-05-22 16:55:52,22.1
2022-05-22 17:00:52,22.08
2022-05-22 17:03:22,22.06
2022-05-22 17:08:22,22.03
2022-05-22 17:15:52,21.99
2022-05-22 17:18:22,22.01
2022-05-22 17:23:22,22.01
2022-05-22 17:25:52,22.03
2022-05-22 17:30:52,22.05
2022-05-22 17:33:22,22.03
2022-05-22 17:38:22,21.98
2022-05-22 17:40:55,22.0
2022-05-22 17:45:52,22.0
2022-05-22 17:48:22,21.99
2022-05-22 17:53:22,21.99
2022-05-22 17:55:52,22.0
2022-05-22 18:00:52,22.0
2022-05-22 18:03:22,21.99
2022-05-22 18:08:22,22.01
2022-05-22 18:10:52,22.03
2022-05-22 18:13:22,22.04
2022-05-22 18:15:52,22.04
2022-05-22 18:18:22,22.03
2022-05-22 18:20:52,22.04
2022-05-22 18:23:22,22.03
2022-05-22 18:25:52,22.04
2022-05-22 18:28:22,22.04
2022-05-22 18:30:52,22.03
2022-05-22 18:33:22,22.04
2022-05-22 18:35:52,22.04
2022-05-22 18:38:22,22.04
2022-05-22 18:40:52,22.05
2022-05-22 18:43:22,22.06
2022-05-22 18:45:52,22.07
2022-05-22 18:48:22,22.07
2022-05-22 18:50:52,22.06
2022-05-22 18:53:23,22.06
2022-05-22 18:55:52,22.08
2022-05-22 18:58:22,22.1
2022-05-22 19:00:52,22.13
2022-05-22 19:03:22,22.14
2022-05-22 19:05:52,22.14
2022-05-22 19:08:22,22.13
2022-05-22 19:10:52,22.12
2022-05-22 19:13:22,22.12
2022-05-22 19:15:52,22.13
2022-05-22 19:18:22,22.14
2022-05-22 19:20:52,22.15
2022-05-22 19:23:22,22.14
2022-05-22 19:25:52,22.15
2022-05-22 19:28:22,22.14
2022-05-22 19:30:52,22.11
2022-05-22 19:33:22,22.1
2022-05-22 19:35:52,22.08
2022-05-22 19:38:22,22.09
2022-05-22 19:40:52,22.1
2022-05-22 19:43:22,22.09
2022-05-22 19:45:52,22.08
2022-05-22 19:48:22,22.07
2022-05-22 19:50:52,22.08
2022-05-22 19:53:22,22.1
2022-05-22 19:55:52,22.1
2022-05-22 19:58:22,22.08
2022-05-22 20:00:52,22.08
2022-05-22 20:03:22,22.07
2022-05-22 20:05:52,22.04
2022-05-22 20:08:22,22.01
2022-05-22 20:10:52,22.0
2022-05-22 20:13:23,21.99
2022-05-22 20:15:52,21.96
2022-05-22 20:18:23,21.96
2022-05-22 20:20:53,21.94
2022-05-22 20:23:23,21.91
2022-05-22 20:25:53,21.86
2022-05-22 20:28:23,21.82
2022-05-22 20:30:52,21.79
2022-05-22 20:33:23,21.77
2022-05-22 20:35:53,21.78
2022-05-22 20:38:23,21.78
2022-05-22 20:40:53,21.79
2022-05-22 20:43:23,21.8
2022-05-22 20:45:53,21.83
2022-05-22 20:48:23,21.86
2022-05-22 20:50:53,21.9
2022-05-22 20:53:23,21.95
2022-05-22 20:58:23,22.04
2022-05-22 21:00:53,22.05
2022-05-22 21:03:23,22.05
2022-05-22 21:05:53,22.02
2022-05-22 21:08:23,21.94
2022-05-22 21:10:53,21.85
2022-05-22 21:13:23,21.74
2022-05-22 21:15:53,21.61
2022-05-22 21:18:23,21.51
2022-05-22 21:20:53,21.4
2022-05-22 21:23:23,21.3
2022-05-22 21:28:23,21.14
2022-05-22 21:30:53,21.08
2022-05-22 21:33:23,21.04
2022-05-22 21:35:53,21.02
2022-05-22 21:38:23,21.02
2022-05-22 21:40:53,21.02
2022-05-22 21:43:23,21.03
2022-05-22 21:45:53,21.03
2022-05-22 21:48:23,21.02
2022-05-22 21:50:53,21.02
2022-05-22 21:53:23,21.0
2022-05-22 21:55:53,21.01
2022-05-22 21:58:23,21.0
2022-05-22 22:00:53,21.02
2022-05-22 22:03:23,21.03
2022-05-22 22:05:53,21.05
2022-05-22 22:10:53,21.07
2022-05-22 22:13:23,21.07
2022-05-22 22:18:23,21.07
2022-05-22 22:20:53,21.07
2022-05-22 22:23:23,21.06
2022-05-22 22:25:53,21.04
2022-05-22 22:28:23,21.02
2022-05-22 22:30:53,21.01
2022-05-22 22:33:23,21.0
2022-05-22 22:35:53,20.97
2022-05-22 22:38:23,20.97
2022-05-22 22:40:53,20.95
2022-05-22 22:43:23,20.94
2022-05-22 22:45:53,20.94
2022-05-22 22:48:23,20.94
2022-05-22 22:53:23,20.92
2022-05-22 22:55:53,20.91
2022-05-22 23:00:53,20.9
2022-05-22 23:05:53,20.87
2022-05-22 23:08:23,20.84
2022-05-22 23:10:53,20.82
2022-05-22 23:13:23,20.81
2022-05-22 23:15:53,20.81
2022-05-22 23:18:23,20.82
2022-05-22 23:20:53,20.81
2022-05-22 23:23:23,20.8
2022-05-22 23:25:53,20.79
2022-05-22 23:28:23,20.78
2022-05-22 23:30:53,20.78
2022-05-22 23:33:23,20.77
2022-05-22 23:35:53,20.75
2022-05-22 23:38:23,20.74
2022-05-22 23:43:23,20.74
2022-05-22 23:48:23,20.74
2022-05-22 23:50:53,20.74
2022-05-22 23:53:23,20.74
2022-05-22 23:55:53,20.75
2022-05-22 23:58:23,20.74
2022-05-23 00:00:53,20.73
2022-05-23 00:03:23,20.74
2022-05-23 00:05:53,20.74
2022-05-23 00:08:23,20.73
2022-05-23 00:10:53,20.73
2022-05-23 00:13:23,20.72
2022-05-23 00:15:53,20.7
2022-05-23 00:18:23,20.69
2022-05-23 00:20:53,20.69
2022-05-23 00:23:23,20.69
2022-05-23 00:25:53,20.69
2022-05-23 00:33:23,20.69
2022-05-23 00:35:53,20.67
2022-05-23 00:38:23,20.67
2022-05-23 00:40:53,20.67
2022-05-23 00:43:23,20.66
2022-05-23 00:45:53,20.66
2022-05-23 00:48:23,20.66
2022-05-23 00:50:53,20.66
2022-05-23 00:53:23,20.66
2022-05-23 00:55:53,20.67
2022-05-23 00:58:23,20.66
2022-05-23 01:00:53,20.66
2022-05-23 01:03:23,20.66
2022-05-23 01:08:23,20.65
2022-05-23 01:13:23,20.65
2022-05-23 01:15:53,20.64
2022-05-23 01:18:23,20.63
2022-05-23 01:20:53,20.63
2022-05-23 01:23:23,20.62
2022-05-23 01:25:53,20.61
2022-05-23 01:28:23,20.61
2022-05-23 01:30:53,20.61
2022-05-23 01:33:23,20.61
2022-05-23 01:35:53,20.61
2022-05-23 01:38:23,20.62
2022-05-23 01:40:53,20.62
2022-05-23 01:43:23,20.62
2022-05-23 01:45:53,20.63
2022-05-23 01:48:23,20.63
2022-05-23 01:50:53,20.63
2022-05-23 01:53:23,20.63
2022-05-23 01:55:53,20.63
2022-05-23 01:58:23,20.63
2022-05-23 02:00:53,20.63
2022-05-23 02:03:23,20.62
2022-05-23 02:05:53,20.62
2022-05-23 02:08:23,20.61
2022-05-23 02:10:53,20.62
2022-05-23 02:13:23,20.61
2022-05-23 02:15:53,20.62
2022-05-23 02:18:23,20.61
2022-05-23 02:20:53,20.61
2022-05-23 02:23:23,20.61
2022-05-23 02:25:53,20.58
2022-05-23 02:28:23,20.56
2022-05-23 02:30:53,20.55
2022-05-23 02:33:23,20.55
2022-05-23 02:35:53,20.54
2022-05-23 02:38:23,20.53
2022-05-23 02:40:53,20.54
2022-05-23 02:43:23,20.54
2022-05-23 02:45:53,20.53
2022-05-23 02:48:23,20.52
2022-05-23 02:50:53,20.5
2022-05-23 02:53:23,20.49
2022-05-23 02:55:53,20.49
2022-05-23 02:58:23,20.49
2022-05-23 03:00:53,20.49
2022-05-23 03:03:23,20.49
2022-05-23 03:05:53,20.49
2022-05-23 03:08:23,20.5
2022-05-23 03:10:53,20.5
2022-05-23 03:13:23,20.5
2022-05-23 03:15:53,20.5
2022-05-23 03:18:23,20.49
2022-05-23 03:20:53,20.49
2022-05-23 03:23:23,20.49
2022-05-23 03:25:53,20.48
2022-05-23 03:28:23,20.47
2022-05-23 03:30:53,20.47
2022-05-23 03:33:23,20.47
2022-05-23 03:35:53,20.46
2022-05-23 03:38:23,20.48
2022-05-23 03:40:53,20.51
2022-05-23 03:43:23,20.51
2022-05-23 03:45:53,20.49
2022-05-23 03:48:23,20.48
2022-05-23 03:50:53,20.45
2022-05-23 03:53:23,20.44
2022-05-23 03:55:53,20.44
2022-05-23 03:58:23,20.45
2022-05-23 04:00:53,20.46
2022-05-23 04:03:23,20.45
2022-05-23 04:05:53,20.44
2022-05-23 04:08:23,20.42
2022-05-23 04:10:53,20.4
2022-05-23 04:13:23,20.39
2022-05-23 04:15:53,20.37
2022-05-23 04:18:23,20.36
2022-05-23 04:20:53,20.34
2022-05-23 04:23:23,20.34
2022-05-23 04:25:53,20.34
2022-05-23 04:28:23,20.33
2022-05-23 04:30:53,20.33
2022-05-23 04:33:23,20.32
2022-05-23 04:35:53,20.31
2022-05-23 04:38:23,20.32
2022-05-23 04:40:53,20.31
2022-05-23 04:43:23,20.29
2022-05-23 04:45:53,20.27
2022-05-23 04:48:23,20.25
2022-05-23 04:50:53,20.24
2022-05-23 04:53:23,20.22
2022-05-23 04:55:53,20.2
2022-05-23 04:58:23,20.19
2022-05-23 05:00:53,20.16
2022-05-23 05:03:23,20.16
2022-05-23 05:05:53,20.14
2022-05-23 05:08:23,20.14
2022-05-23 05:10:53,20.14
2022-05-23 05:13:23,20.16
2022-05-23 05:15:53,20.17
2022-05-23 05:18:23,20.18
2022-05-23 05:20:53,20.19
2022-05-23 05:23:23,20.19
2022-05-23 05:25:53,20.19
2022-05-23 05:28:23,20.19
2022-05-23 05:30:53,20.2
2022-05-23 05:33:23,20.21
2022-05-23 05:35:53,20.24
2022-05-23 05:38:23,20.24
2022-05-23 05:40:53,20.23
2022-05-23 05:43:23,20.21
2022-05-23 05:45:53,20.19
2022-05-23 05:48:23,20.16
2022-05-23 05:50:53,20.16
2022-05-23 05:53:23,20.14
2022-05-23 05:55:53,20.14
2022-05-23 05:58:23,20.12
2022-05-23 06:00:53,20.12
2022-05-23 06:03:23,20.11
2022-05-23 06:05:53,20.1
2022-05-23 06:08:23,20.09
2022-05-23 06:10:53,20.08
2022-05-23 06:13:23,20.07
2022-05-23 06:15:53,20.06
2022-05-23 06:18:23,20.06
2022-05-23 06:20:53,20.05
2022-05-23 06:23:23,20.07
2022-05-23 06:25:53,20.09
2022-05-23 06:28:23,20.11
2022-05-23 06:30:53,20.12
2022-05-23 06:33:23,20.14
2022-05-23 06:35:53,20.17
2022-05-23 06:38:23,20.19
2022-05-23 06:40:53,20.15
2022-05-23 06:43:23,20.08
2022-05-23 06:45:53,20.01
2022-05-23 06:48:23,19.94
2022-05-23 06:50:53,19.9
2022-05-23 06:53:23,19.86
2022-05-23 06:55:53,19.82
2022-05-23 06:58:23,19.82
2022-05-23 07:00:53,19.82
2022-05-23 07:03:23,19.85
2022-05-23 07:05:53,19.94
2022-05-23 07:08:23,20.05
2022-05-23 07:10:53,20.16
2022-05-23 07:13:23,20.25
2022-05-23 07:15:53,20.32
2022-05-23 07:18:23,20.4
2022-05-23 07:20:53,20.45
2022-05-23 07:23:23,20.51
2022-05-23 07:25:53,20.56
2022-05-23 07:28:23,20.59
2022-05-23 07:30:53,20.65
2022-05-23 07:33:23,20.68
2022-05-23 07:35:53,20.72
2022-05-23 07:38:23,20.76
2022-05-23 07:40:53,20.8
2022-05-23 07:43:23,20.82
2022-05-23 07:45:53,20.84
2022-05-23 07:48:23,20.87
2022-05-23 07:50:53,20.92
2022-05-23 07:53:23,20.94
2022-05-23 07:55:53,20.97
2022-05-23 07:58:23,21.0
2022-05-23 08:00:53,21.0
2022-05-23 08:03:23,21.02
2022-05-23 08:05:53,21.03
2022-05-23 08:08:23,21.03
2022-05-23 08:10:53,21.03
2022-05-23 08:13:23,21.03
2022-05-23 08:15:53,21.03
2022-05-23 08:18:23,21.03
2022-05-23 08:20:53,21.01
2022-05-23 08:23:23,21.0
2022-05-23 08:25:53,21.01
2022-05-23 08:28:23,21.0
2022-05-23 08:30:53,21.01
2022-05-23 08:33:23,21.02
2022-05-23 08:35:53,21.02
2022-05-23 08:38:23,21.01
2022-05-23 08:40:53,20.99
2022-05-23 08:43:23,20.99
2022-05-23 08:45:53,21.0
2022-05-23 08:48:23,21.02
2022-05-23 08:50:53,21.04
2022-05-23 08:53:23,21.05
2022-05-23 08:55:53,21.06
2022-05-23 08:58:23,21.05
2022-05-23 09:00:53,21.05
2022-05-23 09:03:23,21.06
2022-05-23 09:05:53,21.05
2022-05-23 09:08:23,21.03
2022-05-23 09:10:53,20.99
2022-05-23 09:13:23,20.97
2022-05-23 09:15:53,20.96
2022-05-23 09:18:23,20.96
2022-05-23 09:20:53,20.96
2022-05-23 09:23:23,20.97
2022-05-23 09:25:53,20.98
2022-05-23 09:28:23,21.01
2022-05-23 09:30:53,21.03
2022-05-23 09:33:23,21.03
2022-05-23 09:35:53,21.03
2022-05-23 09:38:23,21.03
2022-05-23 09:40:53,21.04
2022-05-23 09:43:23,21.06
2022-05-23 09:45:53,21.07
2022-05-23 09:48:23,21.08
2022-05-23 09:50:53,21.08
2022-05-23 09:53:23,21.09
2022-05-23 09:55:53,21.11
2022-05-23 09:58:23,21.13
2022-05-23 10:00:53,21.17
2022-05-23 10:03:23,21.25
2022-05-23 10:05:53,21.32
2022-05-23 10:08:23,21.4
2022-05-23 10:10:53,21.48
2022-05-23 10:13:23,21.54
2022-05-23 10:15:53,21.6
2022-05-23 10:18:23,21.66
2022-05-23 10:20:53,21.7
2022-05-23 10:23:23,21.76
2022-05-23 10:25:53,21.8
2022-05-23 10:28:23,21.83
2022-05-23 10:30:53,21.83
2022-05-23 10:33:23,21.85
2022-05-23 10:35:53,21.88
2022-05-23 10:38:23,21.9
2022-05-23 10:40:53,21.93
2022-05-23 10:43:23,21.96
2022-05-23 10:45:53,22.03
2022-05-23 10:48:23,22.09
2022-05-23 10:50:53,22.13
2022-05-23 10:53:23,22.18
2022-05-23 10:55:53,22.24
2022-05-23 10:58:23,22.34
2022-05-23 11:00:53,22.41
2022-05-23 11:03:23,22.48
2022-05-23 11:05:53,22.52
2022-05-23 11:08:23,22.6
2022-05-23 11:10:53,22.67
2022-05-23 11:13:23,22.75
2022-05-23 11:15:53,22.84
2022-05-23 11:18:23,22.9
2022-05-23 11:20:53,22.92
2022-05-23 11:23:23,22.96
2022-05-23 11:25:53,23.06
2022-05-23 11:28:23,23.11
2022-05-23 11:30:53,23.1
2022-05-23 11:33:23,23.11
2022-05-23 11:38:23,23.13
2022-05-23 11:50:53,23.36
2022-05-23 11:55:53,23.38
2022-05-23 12:00:53,23.48
2022-05-23 12:03:23,23.51
2022-05-23 12:05:53,23.51
2022-05-23 12:13:23,23.45
2022-05-23 12:18:23,23.46
2022-05-23 12:20:53,23.43
2022-05-23 12:28:23,23.34
2022-05-23 12:30:53,23.33
2022-05-23 12:33:23,23.31
2022-05-23 12:35:53,23.29
2022-05-23 12:38:23,23.31
2022-05-23 12:40:53,23.36
2022-05-23 12:43:23,23.38
2022-05-23 12:45:53,23.35
2022-05-23 12:48:23,23.32
2022-05-23 12:55:53,23.21
2022-05-23 12:58:23,23.14
2022-05-23 13:00:53,23.08
2022-05-23 13:13:23,22.8
2022-05-23 13:25:53,22.67
2022-05-23 13:28:23,22.65
2022-05-23 13:35:53,22.63
2022-05-23 13:38:23,22.62
2022-05-23 13:40:53,22.61
2022-05-23 13:45:53,22.64
2022-05-23 13:48:23,22.67
2022-05-23 13:50:53,22.72
2022-05-23 13:53:23,22.75
2022-05-23 13:58:23,22.73
2022-05-23 14:00:53,22.69
2022-05-23 14:03:23,22.64
2022-05-23 14:05:53,22.6
2022-05-23 14:08:23,22.58
2022-05-23 14:10:53,22.56
2022-05-23 14:13:23,22.53
2022-05-23 14:15:53,22.51
2022-05-23 14:18:23,22.48
2022-05-23 14:20:53,22.43
2022-05-23 14:25:53,22.39
2022-05-23 14:28:23,22.37
2022-05-23 14:30:53,22.34
2022-05-23 14:33:23,22.31
2022-05-23 14:35:53,22.29
2022-05-23 14:38:23,22.28
2022-05-23 14:40:53,22.27
2022-05-23 14:43:23,22.28
2022-05-23 14:45:53,22.3
2022-05-23 14:48:23,22.31
2022-05-23 14:50:53,22.33
2022-05-23 14:53:23,22.35
2022-05-23 14:55:53,22.36
2022-05-23 14:58:23,22.36
2022-05-23 15:00:53,22.35
2022-05-23 15:03:23,22.35
2022-05-23 15:05:53,22.35
2022-05-23 15:10:53,22.35
2022-05-23 15:13:23,22.37
2022-05-23 15:15:53,22.39
2022-05-23 15:20:53,22.42
2022-05-23 15:23:23,22.43
2022-05-23 15:25:53,22.44
2022-05-23 15:28:23,22.44
2022-05-23 15:30:53,22.44
2022-05-23 15:33:23,22.45
2022-05-23 15:35:53,22.46
2022-05-23 15:38:23,22.46
2022-05-23 15:40:53,22.46
2022-05-23 15:43:23,22.47
2022-05-23 15:45:53,22.46
2022-05-23 15:48:23,22.46
2022-05-23 15:53:23,22.48
2022-05-23 15:55:53,22.48
2022-05-23 15:58:23,22.48
2022-05-23 16:00:53,22.48
2022-05-23 16:03:23,22.48
2022-05-23 16:05:53,22.52
2022-05-23 16:08:23,22.56
2022-05-23 16:10:53,22.6
2022-05-23 16:13:23,22.63
2022-05-23 16:15:53,22.66
2022-05-23 16:18:23,22.69
2022-05-23 16:20:53,22.7
2022-05-23 16:23:23,22.69
2022-05-23 16:25:53,22.66
2022-05-23 16:28:23,22.66
2022-05-23 16:33:23,22.71
2022-05-23 16:35:53,22.74
2022-05-23 16:38:23,22.75
2022-05-23 16:43:23,22.75
2022-05-23 16:45:53,22.71
2022-05-23 16:48:23,22.68
2022-05-23 16:50:53,22.67
2022-05-23 16:58:23,22.6
2022-05-23 17:00:53,22.58
2022-05-23 17:05:53,22.56
2022-05-23 17:08:23,22.53
2022-05-23 17:10:53,22.5
2022-05-23 17:13:23,22.47
2022-05-23 17:15:53,22.46
2022-05-23 17:18:23,22.45
2022-05-23 17:20:53,22.43
2022-05-23 17:23:23,22.42
2022-05-23 17:25:53,22.41
2022-05-23 17:28:23,22.4
2022-05-23 17:30:53,22.4
2022-05-23 17:35:53,22.4
2022-05-23 17:38:23,22.38
2022-05-23 17:40:53,22.39
2022-05-23 17:45:53,22.4
2022-05-23 17:48:23,22.4
2022-05-23 17:50:53,22.39
2022-05-23 17:55:53,22.36
2022-05-23 17:58:23,22.36
2022-05-23 18:00:53,22.35
2022-05-23 18:03:23,22.33
2022-05-23 18:05:53,22.32
2022-05-23 18:08:23,22.31
2022-05-23 18:10:53,22.3
2022-05-23 18:13:23,22.29
2022-05-23 18:15:53,22.26
2022-05-23 18:18:23,22.26
2022-05-23 18:20:53,22.25
2022-05-23 18:23:23,22.24
2022-05-23 18:25:53,22.25
2022-05-23 18:28:23,22.27
2022-05-23 18:30:53,22.28
2022-05-23 18:33:23,22.3
2022-05-23 18:38:23,22.37
2022-05-23 18:40:53,22.4
2022-05-23 18:43:23,22.42
2022-05-23 18:45:53,22.45
2022-05-23 18:48:23,22.48
2022-05-23 18:53:23,22.48
2022-05-23 19:00:53,22.42
2022-05-23 19:03:23,22.39
2022-05-23 19:05:53,22.35
2022-05-23 19:08:23,22.31
2022-05-23 19:10:53,22.28
2022-05-23 19:13:23,22.23
2022-05-23 19:15:53,22.19
2022-05-23 19:18:23,22.18
2022-05-23 19:20:53,22.14
2022-05-23 19:23:23,22.08
2022-05-23 19:25:53,22.01
2022-05-23 19:28:23,21.96
2022-05-23 19:30:53,21.91
2022-05-23 19:33:23,21.87
2022-05-23 19:35:53,21.84
2022-05-23 19:38:23,21.84
2022-05-23 19:40:53,21.83
2022-05-23 19:43:23,21.82
2022-05-23 19:45:53,21.81
2022-05-23 19:50:53,21.79
2022-05-23 19:53:23,21.79
2022-05-23 19:55:53,21.78
2022-05-23 19:58:23,21.76
2022-05-23 20:00:53,21.76
2022-05-23 20:05:53,21.76
2022-05-23 20:10:53,21.76
2022-05-23 20:13:23,21.71
2022-05-23 20:15:53,21.65
2022-05-23 20:18:23,21.6
2022-05-23 20:20:53,21.57
2022-05-23 20:23:23,21.54
2022-05-23 20:25:53,21.52
2022-05-23 20:28:23,21.51
2022-05-23 20:33:23,21.47
2022-05-23 20:35:53,21.47
2022-05-23 20:38:23,21.48
2022-05-23 20:40:53,21.48
2022-05-23 20:43:23,21.46
2022-05-23 20:45:53,21.46
2022-05-23 20:48:23,21.47
2022-05-23 20:50:53,21.48
2022-05-23 20:53:23,21.48
2022-05-23 20:55:53,21.47
2022-05-23 20:58:23,21.42
2022-05-23 21:00:53,21.4
2022-05-23 21:03:23,21.39
2022-05-23 21:05:53,21.4
2022-05-23 21:08:23,21.43
2022-05-23 21:10:53,21.45
2022-05-23 21:13:23,21.47
2022-05-23 21:15:53,21.48
2022-05-23 21:18:23,21.5
2022-05-23 21:20:53,21.51
2022-05-23 21:23:23,21.51
2022-05-23 21:25:53,21.5
2022-05-23 21:28:23,21.48
2022-05-23 21:30:53,21.45
2022-05-23 21:33:23,21.41
2022-05-23 21:38:23,21.35
2022-05-23 21:40:53,21.32
2022-05-23 21:43:23,21.29
2022-05-23 21:45:53,21.27
2022-05-23 21:48:23,21.24
2022-05-23 21:50:53,21.23
2022-05-23 21:53:23,21.22
2022-05-23 21:55:53,21.21
2022-05-23 21:58:23,21.2
2022-05-23 22:00:53,21.17
2022-05-23 22:03:23,21.14
2022-05-23 22:05:53,21.12
2022-05-23 22:08:23,21.11
2022-05-23 22:10:53,21.08
2022-05-23 22:13:23,21.04
2022-05-23 22:15:53,21.02
2022-05-23 22:18:23,20.98
2022-05-23 22:20:53,20.96
2022-05-23 22:23:23,20.95
2022-05-23 22:25:53,20.93
2022-05-23 22:28:23,20.92
2022-05-23 22:30:53,20.92
2022-05-23 22:33:23,20.96
2022-05-23 22:35:53,20.97
2022-05-23 22:38:23,20.97
2022-05-23 22:40:53,20.98
2022-05-23 22:43:23,21.01
2022-05-23 22:45:53,21.03
2022-05-23 22:48:23,21.04
2022-05-23 22:50:53,21.07
2022-05-23 22:53:23,21.08
2022-05-23 22:55:53,21.09
2022-05-23 22:58:23,21.11
2022-05-23 23:00:53,21.12
2022-05-23 23:03:23,21.13
2022-05-23 23:05:53,21.12
2022-05-23 23:08:23,21.11
2022-05-23 23:10:53,21.09
2022-05-23 23:13:23,21.07
2022-05-23 23:15:53,21.06
