time,lux_level
2022-05-29 14:43:28,284.17
2022-05-29 14:45:58,284.17
2022-05-29 14:48:28,281.67
2022-05-29 14:50:58,282.5
2022-05-29 14:53:28,284.58
2022-05-29 14:55:58,279.17
2022-05-29 14:58:28,282.5
2022-05-29 15:00:58,283.75
2022-05-29 15:03:28,281.67
2022-05-29 15:05:58,279.17
2022-05-29 15:08:28,280.42
2022-05-29 15:10:58,280.83
2022-05-29 15:13:28,280.0
2022-05-29 15:15:58,280.0
2022-05-29 15:20:58,278.75
2022-05-29 15:23:28,277.08
2022-05-29 15:28:28,281.67
2022-05-29 15:30:58,280.42
2022-05-29 15:33:28,276.25
2022-05-29 15:35:58,278.33
2022-05-29 15:38:28,279.58
2022-05-29 15:40:58,280.0
2022-05-29 15:43:28,283.33
2022-05-29 15:45:58,277.5
2022-05-29 15:48:28,278.33
2022-05-29 15:50:58,278.33
2022-05-29 15:53:28,280.42
2022-05-29 15:55:58,283.33
2022-05-29 15:58:28,282.92
2022-05-29 16:03:28,277.08
2022-05-29 16:05:58,281.67
2022-05-29 16:08:28,276.67
2022-05-29 16:10:58,277.08
2022-05-29 16:13:28,282.5
2022-05-29 16:15:58,282.5
2022-05-29 16:18:28,277.5
2022-05-29 16:20:58,281.25
2022-05-29 16:23:28,282.92
2022-05-29 16:25:58,281.25
2022-05-29 16:28:28,282.92
2022-05-29 16:30:58,276.25
2022-05-29 16:33:28,281.67
2022-05-29 16:38:28,281.67
2022-05-29 16:40:58,282.5
2022-05-29 16:43:28,277.08
2022-05-29 16:45:58,278.33
2022-05-29 16:48:28,278.33
2022-05-29 16:50:58,283.33
2022-05-29 16:53:28,277.08
2022-05-29 16:55:58,278.33
2022-05-29 16:58:28,281.67
2022-05-29 17:00:58,276.25
2022-05-29 17:03:28,276.67
2022-05-29 17:08:28,280.83
2022-05-29 17:13:28,281.25
2022-05-29 17:15:58,277.08
2022-05-29 17:18:28,276.25
2022-05-29 17:20:58,276.67
2022-05-29 17:23:28,276.25
2022-05-29 17:25:58,281.67
2022-05-29 17:28:28,279.58
2022-05-29 17:30:58,276.67
2022-05-29 17:33:28,279.58
2022-05-29 17:35:58,276.25
2022-05-29 17:38:28,276.25
2022-05-29 17:40:58,281.67
2022-05-29 17:43:28,275.42
2022-05-29 17:48:28,275.83
2022-05-29 17:50:58,281.25
2022-05-29 17:55:58,275.42
2022-05-29 17:58:28,280.42
2022-05-29 18:00:58,280.42
2022-05-29 18:03:28,275.42
2022-05-29 18:05:58,280.83
2022-05-29 18:08:28,276.67
2022-05-29 18:10:58,275.83
2022-05-29 18:13:28,280.42
2022-05-29 18:15:58,275.0
2022-05-29 18:18:28,275.0
2022-05-29 18:20:58,275.42
2022-05-29 18:23:28,280.0
2022-05-29 18:25:58,280.83
2022-05-29 18:28:28,280.83
2022-05-29 18:30:58,280.42
2022-05-29 18:33:28,280.0
2022-05-29 18:35:58,275.83
2022-05-29 18:38:28,275.83
2022-05-29 18:40:58,275.83
2022-05-29 18:43:28,275.83
2022-05-29 18:45:58,280.0
2022-05-29 18:48:28,275.42
2022-05-29 18:50:58,275.42
2022-05-29 18:53:28,273.75
2022-05-29 18:58:28,278.75
2022-05-29 19:00:58,280.83
2022-05-29 19:03:28,279.58
2022-05-29 19:05:58,276.67
2022-05-29 19:08:28,275.42
2022-05-29 19:10:58,275.0
2022-05-29 19:13:28,277.08
2022-05-29 19:15:58,280.0
2022-05-29 19:18:28,276.67
2022-05-29 19:20:58,280.83
2022-05-29 19:23:28,276.25
2022-05-29 19:25:58,275.42
2022-05-29 19:28:28,279.58
2022-05-29 19:33:28,279.58
2022-05-29 19:35:58,280.0
2022-05-29 19:38:28,275.42
2022-05-29 19:40:58,277.08
2022-05-29 19:43:28,276.25
2022-05-29 19:45:58,280.42
2022-05-29 19:48:28,279.17
2022-05-29 19:50:58,274.17
2022-05-29 19:53:28,280.42
2022-05-29 19:55:58,281.25
2022-05-29 19:58:28,278.75
2022-05-29 20:00:58,275.42
2022-05-29 20:03:28,276.25
2022-05-29 20:08:28,274.58
2022-05-29 20:10:58,280.83
2022-05-29 20:15:58,275.83
2022-05-29 20:18:28,280.83
2022-05-29 20:20:58,281.25
2022-05-29 20:23:28,280.83
2022-05-29 20:25:58,280.42
2022-05-29 20:28:28,275.0
2022-05-29 20:30:58,275.83
2022-05-29 20:33:28,276.25
2022-05-29 20:35:58,280.83
2022-05-29 20:38:28,275.83
2022-05-29 20:43:28,280.42
2022-05-29 20:45:58,276.67
2022-05-29 20:48:28,280.0
2022-05-29 20:50:58,279.17
2022-05-29 20:53:28,277.92
2022-05-29 20:55:58,275.83
2022-05-29 20:58:28,280.42
2022-05-29 21:00:58,280.42
2022-05-29 21:03:28,277.5
2022-05-29 21:05:58,0.0
2022-05-29 21:08:28,0.0
2022-05-29 21:10:58,0.0
2022-05-29 21:13:28,0.0
2022-05-29 21:18:28,0.0
2022-05-29 21:20:58,0.0
2022-05-29 21:23:28,0.0
2022-05-29 21:25:58,0.0
2022-05-29 21:28:28,0.0
2022-05-29 21:30:58,0.0
2022-05-29 21:33:28,0.0
2022-05-29 21:35:58,0.0
2022-05-29 21:38:28,0.0
2022-05-29 21:40:58,0.0
2022-05-29 21:43:28,0.0
2022-05-29 21:45:58,0.0
2022-05-29 21:48:28,0.0
2022-05-29 21:50:58,0.0
2022-05-29 21:53:28,0.0
2022-05-29 21:55:58,0.0
2022-05-29 22:00:58,0.0
2022-05-29 22:03:28,0.0
2022-05-29 22:05:58,0.0
2022-05-29 22:08:28,0.0
2022-05-29 22:10:58,0.0
2022-05-29 22:13:28,0.0
2022-05-29 22:15:58,0.0
2022-05-29 22:18:28,0.0
2022-05-29 22:20:58,0.0
2022-05-29 22:23:28,0.0
2022-05-29 22:25:58,0.0
2022-05-29 22:28:28,0.0
2022-05-29 22:30:58,0.0
2022-05-29 22:33:28,0.0
2022-05-29 22:35:58,0.0
2022-05-29 22:38:28,0.0
2022-05-29 22:40:58,0.0
2022-05-29 22:43:28,0.0
2022-05-29 22:45:58,0.0
2022-05-29 22:48:28,0.0
2022-05-29 22:50:58,0.0
2022-05-29 22:53:28,0.0
2022-05-29 22:55:58,0.0
2022-05-29 22:58:28,0.0
2022-05-29 23:00:58,0.0
2022-05-29 23:03:28,0.0
2022-05-29 23:05:58,0.0
2022-05-29 23:10:58,0.0
2022-05-29 23:13:28,0.0
2022-05-29 23:18:28,0.0
2022-05-29 23:20:58,0.0
2022-05-29 23:23:28,0.0
2022-05-29 23:25:58,0.0
2022-05-29 23:28:28,0.0
2022-05-29 23:30:58,0.0
2022-05-29 23:33:28,0.0
2022-05-29 23:35:58,0.0
2022-05-29 23:38:28,0.0
2022-05-29 23:40:58,0.0
2022-05-29 23:43:28,0.0
2022-05-29 23:45:58,0.0
2022-05-29 23:48:28,0.0
2022-05-29 23:53:28,0.0
2022-05-29 23:55:58,0.0
2022-05-29 23:58:28,0.0
2022-05-30 00:00:58,0.0
2022-05-30 00:03:28,0.0
2022-05-30 00:05:58,0.0
2022-05-30 00:08:28,0.0
2022-05-30 00:10:58,0.0
2022-05-30 00:13:28,0.0
2022-05-30 00:15:58,0.0
2022-05-30 00:18:28,0.0
2022-05-30 00:20:58,0.0
2022-05-30 00:23:28,0.0
2022-05-30 00:25:58,0.0
2022-05-30 00:28:28,0.0
2022-05-30 00:30:58,0.0
2022-05-30 00:33:28,0.0
2022-05-30 00:35:58,0.0
2022-05-30 00:38:28,0.0
2022-05-30 00:40:58,0.0
2022-05-30 00:43:28,0.0
2022-05-30 00:45:58,0.0
2022-05-30 00:48:28,0.0
2022-05-30 00:50:58,0.0
2022-05-30 00:53:28,0.0
2022-05-30 00:55:58,0.0
2022-05-30 00:58:28,0.0
2022-05-30 01:03:28,0.0
2022-05-30 01:05:58,0.0
2022-05-30 01:08:28,0.0
2022-05-30 01:10:58,0.0
2022-05-30 01:13:28,0.0
2022-05-30 01:15:58,0.0
2022-05-30 01:18:28,0.0
2022-05-30 01:20:58,0.0
2022-05-30 01:23:28,0.0
2022-05-30 01:25:58,0.0
2022-05-30 01:28:29,0.0
2022-05-30 01:30:59,0.0
2022-05-30 01:33:28,0.0
2022-05-30 01:35:58,0.0
2022-05-30 01:38:28,0.0
2022-05-30 01:40:58,0.0
2022-05-30 01:43:28,0.0
2022-05-30 01:45:58,0.0
2022-05-30 01:48:28,0.0
2022-05-30 01:53:28,0.0
2022-05-30 01:55:58,0.0
2022-05-30 01:58:28,0.0
2022-05-30 02:00:58,0.0
2022-05-30 02:03:28,0.0
2022-05-30 02:05:58,0.0
2022-05-30 02:08:28,0.0
2022-05-30 02:10:58,0.0
2022-05-30 02:13:28,0.0
2022-05-30 02:15:58,0.0
2022-05-30 02:20:58,0.0
2022-05-30 02:23:28,0.0
2022-05-30 02:28:28,0.0
2022-05-30 02:30:59,0.0
2022-05-30 02:33:29,0.0
2022-05-30 02:35:58,0.0
2022-05-30 02:38:28,0.0
2022-05-30 02:40:58,0.0
2022-05-30 02:43:28,0.0
2022-05-30 02:45:58,0.0
2022-05-30 02:48:28,0.0
2022-05-30 02:50:58,0.0
2022-05-30 02:53:28,0.0
2022-05-30 02:55:58,0.0
2022-05-30 02:58:29,0.0
2022-05-30 03:03:28,0.0
2022-05-30 03:05:58,0.0
2022-05-30 03:08:28,0.0
2022-05-30 03:10:58,0.0
2022-05-30 03:13:28,0.0
2022-05-30 03:15:58,0.0
2022-05-30 03:18:28,0.0
2022-05-30 03:20:58,0.0
2022-05-30 03:23:28,0.0
2022-05-30 03:25:58,0.0
2022-05-30 03:28:28,0.0
2022-05-30 03:30:58,0.0
2022-05-30 03:33:28,0.0
2022-05-30 03:35:58,0.0
2022-05-30 03:38:28,0.0
2022-05-30 03:40:58,0.0
2022-05-30 03:45:58,0.0
2022-05-30 03:48:28,0.0
2022-05-30 03:50:58,0.0
2022-05-30 03:53:28,0.0
2022-05-30 03:55:58,0.0
2022-05-30 03:58:28,0.0
2022-05-30 04:00:58,0.0
2022-05-30 04:03:28,0.0
2022-05-30 04:05:58,0.0
2022-05-30 04:08:28,0.0
2022-05-30 04:10:58,0.0
2022-05-30 04:13:28,0.0
2022-05-30 04:15:58,0.0
2022-05-30 04:18:28,0.0
2022-05-30 04:20:58,0.0
2022-05-30 04:23:28,0.0
2022-05-30 04:25:58,0.0
2022-05-30 04:28:28,0.0
2022-05-30 04:30:58,0.0
2022-05-30 04:33:28,0.0
2022-05-30 04:35:58,0.0
2022-05-30 04:38:28,0.0
2022-05-30 04:40:58,0.0
2022-05-30 04:43:28,0.0
2022-05-30 04:45:58,0.0
2022-05-30 04:48:28,0.0
2022-05-30 04:50:58,0.0
2022-05-30 04:53:28,0.0
2022-05-30 04:55:58,0.0
2022-05-30 04:58:28,0.0
2022-05-30 05:00:58,0.0
2022-05-30 05:03:28,0.0
2022-05-30 05:05:58,0.0
2022-05-30 05:08:28,0.0
2022-05-30 05:10:58,0.0
2022-05-30 05:13:28,0.0
2022-05-30 05:15:58,0.0
2022-05-30 05:18:28,0.0
2022-05-30 05:20:58,0.0
2022-05-30 05:23:28,0.0
2022-05-30 05:28:28,0.0
2022-05-30 05:30:58,0.0
2022-05-30 05:33:28,0.0
2022-05-30 05:38:28,0.0
2022-05-30 05:40:58,0.0
2022-05-30 05:43:28,0.0
2022-05-30 05:45:58,0.0
2022-05-30 05:48:28,0.0
2022-05-30 05:50:58,0.0
2022-05-30 05:53:29,0.0
2022-05-30 05:55:59,0.0
2022-05-30 05:58:28,0.0
2022-05-30 06:01:00,0.0
2022-05-30 06:03:28,0.0
2022-05-30 06:05:58,0.0
2022-05-30 06:08:28,0.0
2022-05-30 06:10:58,0.0
2022-05-30 06:13:28,0.0
2022-05-30 06:15:58,0.0
2022-05-30 06:20:58,0.0
2022-05-30 06:23:28,0.0
2022-05-30 06:25:58,0.42
2022-05-30 06:28:28,0.42
2022-05-30 06:30:58,1.25
2022-05-30 06:33:28,2.08
2022-05-30 06:35:58,2.08
2022-05-30 06:38:28,1.25
2022-05-30 06:40:58,0.83
2022-05-30 06:43:28,0.83
2022-05-30 06:45:58,0.83
2022-05-30 06:48:28,1.25
2022-05-30 06:50:58,1.67
2022-05-30 06:55:58,1.67
2022-05-30 06:58:28,0.83
2022-05-30 07:00:58,1.25
2022-05-30 07:03:28,282.5
2022-05-30 07:05:58,280.83
2022-05-30 07:08:28,275.0
2022-05-30 07:10:58,279.58
2022-05-30 07:13:28,275.0
2022-05-30 07:15:58,277.5
2022-05-30 07:18:28,281.25
2022-05-30 07:20:58,277.92
2022-05-30 07:23:28,276.67
2022-05-30 07:25:58,275.0
2022-05-30 07:30:59,281.25
2022-05-30 07:33:28,281.67
2022-05-30 07:35:58,282.5
2022-05-30 07:38:28,280.0
2022-05-30 07:40:58,279.58
2022-05-30 07:43:29,283.75
2022-05-30 07:45:59,284.17
2022-05-30 07:48:28,278.33
2022-05-30 07:50:58,280.0
2022-05-30 07:53:28,278.33
2022-05-30 07:55:59,277.92
2022-05-30 07:58:29,282.92
2022-05-30 08:00:58,278.33
2022-05-30 08:05:58,282.92
2022-05-30 08:08:28,278.33
2022-05-30 08:10:58,282.92
2022-05-30 08:13:28,277.92
2022-05-30 08:15:58,278.75
2022-05-30 08:18:28,282.5
2022-05-30 08:20:58,280.0
2022-05-30 08:23:28,279.58
2022-05-30 08:25:58,278.75
2022-05-30 08:28:28,282.08
2022-05-30 08:30:58,283.33
2022-05-30 08:33:28,278.75
2022-05-30 08:35:58,277.08
2022-05-30 08:38:28,282.08
2022-05-30 08:40:58,281.67
2022-05-30 08:43:28,282.5
2022-05-30 08:48:28,280.42
2022-05-30 08:50:58,281.67
2022-05-30 08:53:28,283.75
2022-05-30 08:55:58,278.75
2022-05-30 08:58:28,279.58
2022-05-30 09:00:58,281.67
2022-05-30 09:03:28,282.92
2022-05-30 09:05:58,282.92
2022-05-30 09:08:28,277.92
2022-05-30 09:10:58,281.67
2022-05-30 09:13:29,277.92
2022-05-30 09:15:58,283.33
2022-05-30 09:18:28,276.25
2022-05-30 09:23:28,281.67
2022-05-30 09:25:58,277.08
2022-05-30 09:28:28,277.5
2022-05-30 09:30:58,283.33
2022-05-30 09:33:28,279.58
2022-05-30 09:35:58,284.17
2022-05-30 09:38:28,282.08
2022-05-30 09:40:58,280.42
2022-05-30 09:43:28,286.67
2022-05-30 09:45:58,279.58
2022-05-30 09:48:28,282.5
2022-05-30 09:50:58,284.58
2022-05-30 09:53:28,284.58
2022-05-30 09:58:28,278.75
2022-05-30 10:00:58,278.75
2022-05-30 10:03:28,277.92
2022-05-30 10:05:58,282.92
2022-05-30 10:08:28,281.67
2022-05-30 10:10:58,282.08
2022-05-30 10:13:29,284.58
2022-05-30 10:15:58,284.17
2022-05-30 10:18:28,282.92
2022-05-30 10:20:59,283.33
2022-05-30 10:23:28,285.0
2022-05-30 10:25:58,283.75
2022-05-30 10:28:28,287.08
2022-05-30 10:33:28,285.42
2022-05-30 10:35:58,284.58
2022-05-30 10:38:28,287.92
2022-05-30 10:40:58,295.42
2022-05-30 10:43:28,287.92
2022-05-30 10:45:58,285.83
2022-05-30 10:48:28,295.0
2022-05-30 10:50:59,287.92
2022-05-30 10:53:29,292.5
2022-05-30 10:55:58,290.42
2022-05-30 10:58:28,296.25
2022-05-30 11:00:58,290.42
2022-05-30 11:03:29,294.58
2022-05-30 11:05:59,293.75
2022-05-30 11:08:28,291.25
2022-05-30 11:10:58,285.0
2022-05-30 11:13:28,287.92
2022-05-30 11:15:58,288.33
2022-05-30 11:18:28,291.67
2022-05-30 11:20:58,287.92
2022-05-30 11:23:28,286.67
2022-05-30 11:25:58,281.25
2022-05-30 11:28:28,280.0
2022-05-30 11:33:28,284.17
2022-05-30 11:35:58,285.0
2022-05-30 11:38:28,280.0
2022-05-30 11:40:59,280.42
2022-05-30 11:43:28,279.17
2022-05-30 11:45:58,285.83
2022-05-30 11:48:28,284.58
2022-05-30 11:50:58,279.58
2022-05-30 11:53:28,284.17
2022-05-30 11:55:58,280.0
2022-05-30 11:58:28,282.5
2022-05-30 12:00:58,279.17
2022-05-30 12:03:28,282.5
2022-05-30 12:05:58,285.83
2022-05-30 12:08:29,282.08
2022-05-30 12:10:59,282.92
2022-05-30 12:13:28,285.0
2022-05-30 12:15:58,284.17
2022-05-30 12:18:29,284.17
2022-05-30 12:20:59,286.67
2022-05-30 12:25:58,279.58
2022-05-30 12:28:29,285.83
2022-05-30 12:30:59,283.33
2022-05-30 12:33:29,282.5
2022-05-30 12:35:59,285.83
2022-05-30 12:38:28,285.42
2022-05-30 12:40:58,280.83
2022-05-30 12:43:28,282.5
2022-05-30 12:45:59,281.67
2022-05-30 12:50:58,282.08
2022-05-30 12:53:28,280.83
2022-05-30 12:55:59,282.08
2022-05-30 12:58:28,285.83
2022-05-30 13:00:58,283.75
2022-05-30 13:03:28,277.92
2022-05-30 13:05:58,275.83
2022-05-30 13:08:28,276.25
2022-05-30 13:10:58,281.67
2022-05-30 13:13:28,282.5
2022-05-30 13:15:58,278.75
2022-05-30 13:18:29,279.58
2022-05-30 13:20:58,282.5
2022-05-30 13:23:28,279.58
2022-05-30 13:25:59,284.58
2022-05-30 13:28:29,282.08
2022-05-30 13:30:59,283.75
2022-05-30 13:33:29,285.0
2022-05-30 13:35:59,286.67
2022-05-30 13:38:29,282.5
2022-05-30 13:43:29,280.42
2022-05-30 13:45:59,284.17
2022-05-30 13:48:29,285.42
2022-05-30 13:50:59,282.08
2022-05-30 13:53:29,286.25
2022-05-30 13:55:59,286.25
2022-05-30 13:58:29,280.83
2022-05-30 14:00:59,285.42
2022-05-30 14:03:28,286.25
2022-05-30 14:05:59,280.42
2022-05-30 14:08:29,284.17
2022-05-30 14:10:59,280.42
2022-05-30 14:13:28,284.17
2022-05-30 14:18:29,280.83
2022-05-30 14:20:58,279.58
2022-05-30 14:23:28,283.75
2022-05-30 14:25:58,279.17
2022-05-30 14:28:28,283.33
2022-05-30 14:30:58,282.08
2022-05-30 14:33:29,281.25
2022-05-30 14:35:58,277.92
2022-05-30 14:38:29,281.25
2022-05-30 14:40:58,280.83
2022-05-30 14:43:28,283.75
2022-05-30 14:45:58,283.33
2022-05-30 14:48:29,283.33
2022-05-30 14:53:28,282.5
2022-05-30 14:55:58,278.33
2022-05-30 14:58:28,282.92
2022-05-30 15:00:58,283.33
2022-05-30 15:03:28,277.5
2022-05-30 15:05:58,282.92
2022-05-30 15:08:28,283.33
2022-05-30 15:10:58,278.33
2022-05-30 15:13:28,277.08
2022-05-30 15:15:58,283.33
2022-05-30 15:18:29,276.25
2022-05-30 15:20:58,281.67
2022-05-30 15:23:28,275.83
2022-05-30 15:28:28,277.5
2022-05-30 15:30:59,279.17
2022-05-30 15:33:28,278.33
2022-05-30 15:35:58,283.33
2022-05-30 15:38:28,277.5
2022-05-30 15:40:58,282.92
2022-05-30 15:43:29,282.92
2022-05-30 15:45:58,277.92
2022-05-30 15:48:28,283.33
2022-05-30 15:50:59,277.92
2022-05-30 15:53:28,282.08
2022-05-30 15:55:58,281.67
2022-05-30 15:58:28,282.08
2022-05-30 16:00:58,276.25
2022-05-30 16:03:28,275.83
2022-05-30 16:05:59,278.33
2022-05-30 16:08:28,282.08
2022-05-30 16:10:58,281.25
2022-05-30 16:13:29,276.67
2022-05-30 16:15:58,281.67
2022-05-30 16:18:28,280.83
2022-05-30 16:20:58,281.67
2022-05-30 16:23:28,276.67
2022-05-30 16:25:58,278.75
2022-05-30 16:28:28,277.08
2022-05-30 16:30:58,280.83
2022-05-30 16:33:28,280.0
2022-05-30 16:35:58,278.75
2022-05-30 16:38:28,275.83
2022-05-30 16:40:58,276.25
2022-05-30 16:45:58,277.08
2022-05-30 16:48:28,278.33
2022-05-30 16:50:58,275.42
2022-05-30 16:53:28,280.0
2022-05-30 16:55:58,280.83
2022-05-30 16:58:29,276.67
2022-05-30 17:00:58,280.83
2022-05-30 17:03:28,274.58
2022-05-30 17:05:58,275.83
2022-05-30 17:08:28,275.83
2022-05-30 17:10:58,275.42
2022-05-30 17:13:28,275.0
2022-05-30 17:15:58,275.83
2022-05-30 17:20:58,280.0
2022-05-30 17:23:28,277.5
2022-05-30 17:28:28,277.08
2022-05-30 17:33:29,280.42
2022-05-30 17:35:59,280.83
2022-05-30 17:38:29,277.08
2022-05-30 17:40:59,280.42
2022-05-30 17:43:28,279.58
2022-05-30 17:45:58,275.83
2022-05-30 17:48:29,280.42
2022-05-30 17:50:59,276.67
2022-05-30 17:53:29,275.42
2022-05-30 17:55:59,280.42
2022-05-30 17:58:29,275.42
2022-05-30 18:03:28,276.67
2022-05-30 18:05:59,280.0
2022-05-30 18:08:29,278.75
2022-05-30 18:13:28,273.75
2022-05-30 18:15:58,274.17
2022-05-30 18:18:29,279.58
2022-05-30 18:20:58,279.58
2022-05-30 18:23:28,273.33
2022-05-30 18:25:59,277.08
2022-05-30 18:28:28,276.67
2022-05-30 18:30:59,275.0
2022-05-30 18:33:29,280.0
2022-05-30 18:35:58,274.17
2022-05-30 18:38:29,276.67
2022-05-30 18:40:59,278.33
2022-05-30 18:43:29,277.08
2022-05-30 18:45:58,278.33
2022-05-30 18:48:29,277.08
2022-05-30 18:50:59,275.0
2022-05-30 18:53:29,280.0
2022-05-30 18:55:58,273.75
2022-05-30 18:58:29,280.0
2022-05-30 19:00:58,274.58
2022-05-30 19:03:28,279.58
2022-05-30 19:05:58,278.33
2022-05-30 19:08:29,280.0
2022-05-30 19:10:59,277.08
2022-05-30 19:13:28,278.33
2022-05-30 19:15:59,280.42
2022-05-30 19:20:58,280.0
2022-05-30 19:23:28,279.58
2022-05-30 19:25:58,274.58
2022-05-30 19:28:28,279.58
2022-05-30 19:30:58,274.17
2022-05-30 19:33:29,280.0
2022-05-30 19:35:59,279.17
2022-05-30 19:38:29,275.42
2022-05-30 19:40:59,274.17
2022-05-30 19:43:28,278.75
2022-05-30 19:45:59,279.17
2022-05-30 19:48:28,279.58
2022-05-30 19:50:58,280.42
2022-05-30 19:55:59,276.25
2022-05-30 19:58:29,280.0
2022-05-30 20:00:58,279.17
2022-05-30 20:03:29,279.58
2022-05-30 20:05:58,274.17
2022-05-30 20:08:28,275.42
2022-05-30 20:10:59,275.83
2022-05-30 20:13:28,280.0
2022-05-30 20:15:58,274.58
2022-05-30 20:18:28,280.0
2022-05-30 20:20:58,275.0
2022-05-30 20:23:28,277.5
2022-05-30 20:25:59,279.58
2022-05-30 20:30:58,278.33
2022-05-30 20:33:28,280.0
2022-05-30 20:38:28,280.0
2022-05-30 20:40:59,280.0
2022-05-30 20:43:28,275.42
2022-05-30 20:45:58,280.42
2022-05-30 20:48:29,280.42
2022-05-30 20:50:58,280.42
2022-05-30 20:53:28,275.0
2022-05-30 20:55:59,280.0
2022-05-30 20:58:29,280.0
2022-05-30 21:00:58,280.83
2022-05-30 21:03:28,279.58
2022-05-30 21:05:58,0.0
2022-05-30 21:08:29,0.0
2022-05-30 21:13:29,0.0
2022-05-30 21:15:59,0.0
2022-05-30 21:18:29,0.0
2022-05-30 21:20:59,0.0
2022-05-30 21:23:29,0.0
2022-05-30 21:25:59,0.0
2022-05-30 21:28:29,0.0
2022-05-30 21:30:59,0.0
2022-05-30 21:33:29,0.0
2022-05-30 21:35:59,0.0
2022-05-30 21:38:29,0.0
2022-05-30 21:40:59,0.0
2022-05-30 21:43:29,0.0
2022-05-30 21:48:29,0.0
2022-05-30 21:50:59,0.0
2022-05-30 21:53:28,0.0
2022-05-30 21:55:59,0.0
2022-05-30 21:58:29,0.0
2022-05-30 22:00:59,0.0
2022-05-30 22:03:29,0.0
2022-05-30 22:05:58,0.0
2022-05-30 22:08:29,0.0
2022-05-30 22:10:59,0.0
2022-05-30 22:13:29,0.0
2022-05-30 22:15:58,0.0
2022-05-30 22:18:28,0.0
2022-05-30 22:20:58,0.0
2022-05-30 22:23:28,0.0
2022-05-30 22:25:58,0.0
2022-05-30 22:30:58,0.0
2022-05-30 22:33:29,0.0
2022-05-30 22:35:59,0.0
2022-05-30 22:38:29,0.0
2022-05-30 22:40:58,0.0
2022-05-30 22:43:28,0.0
2022-05-30 22:45:59,0.0
2022-05-30 22:48:29,0.0
2022-05-30 22:50:59,0.0
2022-05-30 22:53:29,0.0
2022-05-30 22:55:59,0.0
2022-05-30 22:58:29,0.0
2022-05-30 23:00:59,0.0
2022-05-30 23:03:29,0.0
2022-05-30 23:05:59,0.0
2022-05-30 23:08:29,0.0
2022-05-30 23:13:29,0.0
2022-05-30 23:15:59,0.0
2022-05-30 23:18:29,0.0
2022-05-30 23:20:59,0.0
2022-05-30 23:23:29,0.0
2022-05-30 23:25:59,0.0
2022-05-30 23:28:29,0.0
2022-05-30 23:33:29,0.0
2022-05-30 23:35:58,0.0
2022-05-30 23:38:28,0.0
2022-05-30 23:40:58,0.0
2022-05-30 23:43:28,0.0
2022-05-30 23:48:29,0.0
2022-05-30 23:50:58,0.0
2022-05-30 23:53:28,0.0
2022-05-30 23:55:58,0.0
2022-05-30 23:58:29,0.0
2022-05-31 00:00:59,0.0
2022-05-31 00:03:29,0.0
2022-05-31 00:05:59,0.0
2022-05-31 00:08:29,0.0
2022-05-31 00:10:58,0.0
2022-05-31 00:13:29,0.0
2022-05-31 00:15:58,0.0
2022-05-31 00:18:29,0.0
2022-05-31 00:20:59,0.0
2022-05-31 00:23:29,0.0
2022-05-31 00:25:58,0.0
2022-05-31 00:30:59,0.0
2022-05-31 00:33:29,0.0
2022-05-31 00:35:59,0.0
2022-05-31 00:38:29,0.0
2022-05-31 00:40:58,0.0
2022-05-31 00:43:28,0.0
2022-05-31 00:45:59,0.0
2022-05-31 00:48:28,0.0
2022-05-31 00:50:58,0.0
2022-05-31 00:53:29,0.0
2022-05-31 00:55:59,0.0
2022-05-31 00:58:29,0.0
2022-05-31 01:00:59,0.0
2022-05-31 01:03:29,0.0
2022-05-31 01:05:59,0.0
2022-05-31 01:08:29,0.0
2022-05-31 01:10:59,0.0
2022-05-31 01:13:29,0.0
2022-05-31 01:15:59,0.0
2022-05-31 01:18:29,0.0
2022-05-31 01:20:59,0.0
2022-05-31 01:23:29,0.0
2022-05-31 01:25:59,0.0
2022-05-31 01:28:29,0.0
2022-05-31 01:30:59,0.0
2022-05-31 01:33:29,0.0
2022-05-31 01:35:59,0.0
2022-05-31 01:40:59,0.0
2022-05-31 01:43:29,0.0
2022-05-31 01:45:59,0.0
2022-05-31 01:48:29,0.0
2022-05-31 01:50:59,0.0
2022-05-31 01:53:29,0.0
2022-05-31 01:55:59,0.0
2022-05-31 01:58:29,0.0
2022-05-31 02:00:59,0.0
2022-05-31 02:03:29,0.0
2022-05-31 02:05:59,0.0
2022-05-31 02:08:29,0.0
2022-05-31 02:10:59,0.0
2022-05-31 02:13:29,0.0
2022-05-31 02:15:59,0.0
2022-05-31 02:18:29,0.0
2022-05-31 02:23:29,0.0
2022-05-31 02:25:59,0.0
2022-05-31 02:28:29,0.0
2022-05-31 02:30:59,0.0
2022-05-31 02:33:29,0.0
2022-05-31 02:35:58,0.0
2022-05-31 02:38:28,0.0
2022-05-31 02:40:59,0.0
2022-05-31 02:43:29,0.0
2022-05-31 02:45:58,0.0
2022-05-31 02:48:29,0.0
2022-05-31 02:50:58,0.0
2022-05-31 02:53:28,0.0
2022-05-31 02:55:59,0.0
2022-05-31 02:58:29,0.0
2022-05-31 03:00:58,0.0
2022-05-31 03:05:59,0.0
2022-05-31 03:08:29,0.0
2022-05-31 03:10:59,0.0
2022-05-31 03:13:29,0.0
2022-05-31 03:15:59,0.0
2022-05-31 03:18:29,0.0
2022-05-31 03:20:59,0.0
2022-05-31 03:23:28,0.0
2022-05-31 03:25:59,0.0
2022-05-31 03:28:29,0.0
2022-05-31 03:30:59,0.0
