time,pressure_level
2022-05-31 14:25:31,744.88
2022-05-31 14:28:01,744.89
2022-05-31 14:30:31,744.83
2022-05-31 14:33:01,744.92
2022-05-31 14:35:31,744.86
2022-05-31 14:38:01,744.9
2022-05-31 14:40:31,744.87
2022-05-31 14:43:01,744.82
2022-05-31 14:45:31,744.76
2022-05-31 14:48:01,744.82
2022-05-31 14:50:31,744.83
2022-05-31 14:53:01,744.85
2022-05-31 14:55:31,744.81
2022-05-31 14:58:01,744.81
2022-05-31 15:00:31,744.84
2022-05-31 15:03:01,744.8
2022-05-31 15:05:31,744.76
2022-05-31 15:08:01,744.77
2022-05-31 15:10:31,744.75
2022-05-31 15:13:01,744.79
2022-05-31 15:15:31,744.8
2022-05-31 15:20:31,744.77
2022-05-31 15:25:31,744.71
2022-05-31 15:28:01,744.71
2022-05-31 15:30:31,744.67
2022-05-31 15:33:01,744.73
2022-05-31 15:35:31,744.74
2022-05-31 15:38:01,744.81
2022-05-31 15:40:31,744.8
2022-05-31 15:43:01,744.8
2022-05-31 15:45:31,744.8
2022-05-31 15:48:01,744.8
2022-05-31 15:50:31,744.86
2022-05-31 15:53:01,744.84
2022-05-31 15:58:01,744.83
2022-05-31 16:00:31,744.81
2022-05-31 16:03:01,744.8
2022-05-31 16:05:31,744.78
2022-05-31 16:08:01,744.8
2022-05-31 16:10:31,744.76
2022-05-31 16:13:01,744.82
2022-05-31 16:15:31,744.84
2022-05-31 16:18:01,744.81
2022-05-31 16:20:31,744.84
2022-05-31 16:23:01,744.81
2022-05-31 16:28:01,744.77
2022-05-31 16:30:31,744.78
2022-05-31 16:33:01,744.79
2022-05-31 16:38:01,744.89
2022-05-31 16:40:31,744.96
2022-05-31 16:43:01,744.97
2022-05-31 16:45:31,744.92
2022-05-31 16:48:01,744.92
2022-05-31 16:50:31,744.94
2022-05-31 16:53:01,744.93
2022-05-31 16:55:31,744.95
2022-05-31 16:58:01,744.9
2022-05-31 17:00:31,744.9
2022-05-31 17:05:31,745.0
2022-05-31 17:08:01,745.02
2022-05-31 17:10:31,745.06
2022-05-31 17:13:01,745.1
2022-05-31 17:15:31,745.14
2022-05-31 17:18:01,745.18
2022-05-31 17:20:31,745.13
2022-05-31 17:23:01,745.1
2022-05-31 17:25:31,745.1
2022-05-31 17:28:01,745.16
2022-05-31 17:30:31,745.21
2022-05-31 17:35:31,745.23
2022-05-31 17:38:01,745.22
2022-05-31 17:40:31,745.16
2022-05-31 17:43:01,745.18
2022-05-31 17:45:31,745.15
2022-05-31 17:50:31,745.15
2022-05-31 17:53:01,745.15
2022-05-31 17:55:31,745.21
2022-05-31 17:58:01,745.27
2022-05-31 18:00:31,745.28
2022-05-31 18:03:01,745.28
2022-05-31 18:05:31,745.31
2022-05-31 18:08:01,745.38
2022-05-31 18:13:01,745.42
2022-05-31 18:15:31,745.41
2022-05-31 18:18:01,745.42
2022-05-31 18:20:31,745.42
2022-05-31 18:23:01,745.49
2022-05-31 18:25:31,745.55
2022-05-31 18:28:01,745.55
2022-05-31 18:30:31,745.63
2022-05-31 18:33:01,745.61
2022-05-31 18:35:31,745.57
2022-05-31 18:38:01,745.57
2022-05-31 18:43:01,745.61
2022-05-31 18:45:31,745.61
2022-05-31 18:48:01,745.69
2022-05-31 18:53:01,745.75
2022-05-31 18:58:01,745.85
2022-05-31 19:03:01,745.84
2022-05-31 19:05:31,745.86
2022-05-31 19:08:01,745.87
2022-05-31 19:10:31,745.93
2022-05-31 19:13:01,745.96
2022-05-31 19:15:31,746.01
2022-05-31 19:20:31,746.06
2022-05-31 19:23:01,746.1
2022-05-31 19:25:31,746.16
2022-05-31 19:28:01,746.15
2022-05-31 19:30:31,746.19
2022-05-31 19:33:01,746.2
2022-05-31 19:35:31,746.24
2022-05-31 19:38:01,746.27
2022-05-31 19:40:31,746.32
2022-05-31 19:43:01,746.38
2022-05-31 19:45:31,746.37
2022-05-31 19:50:31,746.42
2022-05-31 19:53:01,746.44
2022-05-31 19:55:31,746.42
2022-05-31 19:58:01,746.5
2022-05-31 20:00:31,746.48
2022-05-31 20:03:01,746.58
2022-05-31 20:05:31,746.64
2022-05-31 20:08:01,746.72
2022-05-31 20:10:31,746.77
2022-05-31 20:15:31,746.87
2022-05-31 20:18:01,746.84
2022-05-31 20:20:31,746.9
2022-05-31 20:23:01,746.96
2022-05-31 20:25:31,746.95
2022-05-31 20:28:01,746.96
2022-05-31 20:30:31,747.02
2022-05-31 20:33:01,747.03
2022-05-31 20:35:31,747.06
2022-05-31 20:38:01,747.07
2022-05-31 20:40:31,747.06
2022-05-31 20:43:01,747.12
2022-05-31 20:45:31,747.16
2022-05-31 20:48:01,747.2
2022-05-31 20:50:31,747.24
2022-05-31 20:53:01,747.19
2022-05-31 20:55:31,747.18
2022-05-31 20:58:01,747.27
2022-05-31 21:00:31,747.25
2022-05-31 21:03:01,747.32
2022-05-31 21:05:31,747.41
2022-05-31 21:08:01,747.38
2022-05-31 21:10:31,747.39
2022-05-31 21:13:01,747.46
2022-05-31 21:15:31,747.51
2022-05-31 21:18:01,747.48
2022-05-31 21:23:01,747.53
2022-05-31 21:28:01,747.64
2022-05-31 21:30:31,747.66
2022-05-31 21:33:01,747.68
2022-05-31 21:35:31,747.7
2022-05-31 21:38:01,747.81
2022-05-31 21:40:31,747.75
2022-05-31 21:43:01,747.78
2022-05-31 21:45:31,747.75
2022-05-31 21:48:01,747.76
2022-05-31 21:50:31,747.83
2022-05-31 21:53:01,747.85
2022-05-31 21:58:01,747.85
2022-05-31 22:00:31,747.86
2022-05-31 22:03:01,747.88
2022-05-31 22:05:31,747.92
2022-05-31 22:08:01,747.92
2022-05-31 22:10:31,747.94
2022-05-31 22:13:01,747.98
2022-05-31 22:15:31,748.04
2022-05-31 22:20:31,748.02
2022-05-31 22:23:01,748.02
2022-05-31 22:25:31,748.04
2022-05-31 22:28:01,748.07
2022-05-31 22:30:31,748.14
2022-05-31 22:33:01,748.1
2022-05-31 22:35:31,748.17
2022-05-31 22:40:31,748.15
2022-05-31 22:43:01,748.15
2022-05-31 22:45:31,748.19
2022-05-31 22:50:31,748.13
2022-05-31 22:53:01,748.15
2022-05-31 22:55:31,748.18
2022-05-31 22:58:01,748.12
2022-05-31 23:00:31,748.14
2022-05-31 23:03:01,748.1
2022-05-31 23:05:31,748.09
2022-05-31 23:08:01,748.05
2022-05-31 23:10:31,748.03
2022-05-31 23:13:01,748.03
2022-05-31 23:15:31,748.08
2022-05-31 23:18:01,748.02
2022-05-31 23:20:31,748.02
2022-05-31 23:23:01,747.93
2022-05-31 23:25:31,747.87
2022-05-31 23:28:01,747.85
2022-05-31 23:30:31,747.81
2022-05-31 23:33:01,747.84
2022-05-31 23:35:31,747.8
2022-05-31 23:38:01,747.81
2022-05-31 23:40:31,747.76
2022-05-31 23:43:01,747.73
2022-05-31 23:45:31,747.67
2022-05-31 23:48:01,747.64
2022-05-31 23:50:31,747.6
2022-05-31 23:53:01,747.6
2022-05-31 23:55:31,747.56
2022-05-31 23:58:01,747.5
2022-06-01 00:03:01,747.41
2022-06-01 00:05:31,747.36
2022-06-01 00:08:01,747.36
2022-06-01 00:10:31,747.28
2022-06-01 00:13:01,747.29
2022-06-01 00:15:31,747.24
2022-06-01 00:18:01,747.21
2022-06-01 00:20:31,747.15
2022-06-01 00:25:31,747.09
2022-06-01 00:28:01,747.05
2022-06-01 00:33:01,746.96
2022-06-01 00:35:31,746.95
2022-06-01 00:38:01,746.86
2022-06-01 00:40:31,746.84
2022-06-01 00:43:01,746.81
2022-06-01 00:48:01,746.78
2022-06-01 00:50:31,746.79
2022-06-01 00:53:01,746.72
2022-06-01 00:55:31,746.7
2022-06-01 00:58:01,746.66
2022-06-01 01:00:31,746.61
2022-06-01 01:03:01,746.58
2022-06-01 01:05:31,746.55
2022-06-01 01:10:31,746.47
2022-06-01 01:13:01,746.41
2022-06-01 01:20:31,746.3
2022-06-01 01:25:31,746.21
2022-06-01 01:28:01,746.14
2022-06-01 01:30:31,746.12
2022-06-01 01:33:01,746.12
2022-06-01 01:35:31,746.05
2022-06-01 01:40:31,746.07
2022-06-01 01:43:01,746.03
2022-06-01 01:45:31,745.97
2022-06-01 01:48:01,746.01
2022-06-01 01:50:31,745.98
2022-06-01 01:53:01,745.99
2022-06-01 01:55:31,745.97
2022-06-01 01:58:01,745.99
2022-06-01 02:00:31,745.92
2022-06-01 02:03:01,745.84
2022-06-01 02:05:31,745.8
2022-06-01 02:08:01,745.76
2022-06-01 02:10:31,745.74
2022-06-01 02:13:01,745.7
2022-06-01 02:15:31,745.7
2022-06-01 02:18:01,745.7
2022-06-01 02:20:31,745.69
2022-06-01 02:23:01,745.68
2022-06-01 02:25:31,745.7
2022-06-01 02:28:01,745.69
2022-06-01 02:30:31,745.67
2022-06-01 02:33:01,745.69
2022-06-01 02:35:31,745.66
2022-06-01 02:38:01,745.67
2022-06-01 02:40:31,745.66
2022-06-01 02:43:01,745.69
2022-06-01 02:45:31,745.71
2022-06-01 02:48:01,745.69
2022-06-01 02:50:31,745.7
2022-06-01 02:53:01,745.7
2022-06-01 02:55:31,745.72
2022-06-01 02:58:01,745.78
2022-06-01 03:00:31,745.75
2022-06-01 03:03:01,745.76
2022-06-01 03:08:01,745.76
2022-06-01 03:10:31,745.69
2022-06-01 03:13:01,745.68
2022-06-01 03:15:31,745.62
2022-06-01 03:18:01,745.6
2022-06-01 03:20:31,745.61
2022-06-01 03:23:01,745.6
2022-06-01 03:25:31,745.58
2022-06-01 03:30:31,745.58
2022-06-01 03:33:01,745.54
2022-06-01 03:35:31,745.52
2022-06-01 03:38:01,745.56
2022-06-01 03:40:31,745.55
2022-06-01 03:43:01,745.56
2022-06-01 03:45:31,745.5
2022-06-01 03:50:31,745.51
2022-06-01 03:53:01,745.49
2022-06-01 03:55:31,745.52
2022-06-01 03:58:01,745.52
2022-06-01 04:00:31,745.58
2022-06-01 04:03:01,745.62
2022-06-01 04:05:31,745.63
2022-06-01 04:08:01,745.67
2022-06-01 04:10:31,745.69
2022-06-01 04:13:01,745.73
2022-06-01 04:15:31,745.78
2022-06-01 04:18:01,745.77
2022-06-01 04:20:31,745.79
2022-06-01 04:23:01,745.76
2022-06-01 04:25:31,745.82
2022-06-01 04:28:01,745.84
2022-06-01 04:30:31,745.81
2022-06-01 04:33:01,745.73
2022-06-01 04:35:31,745.76
2022-06-01 04:38:01,745.72
2022-06-01 04:40:31,745.73
2022-06-01 04:43:01,745.76
2022-06-01 04:45:31,745.8
2022-06-01 04:48:01,745.8
2022-06-01 04:50:31,745.84
2022-06-01 04:53:01,745.83
2022-06-01 04:55:31,745.86
2022-06-01 04:58:01,745.85
2022-06-01 05:00:32,745.9
2022-06-01 05:03:01,745.96
2022-06-01 05:05:31,745.88
2022-06-01 05:08:01,745.93
2022-06-01 05:13:02,745.94
2022-06-01 05:15:31,745.94
2022-06-01 05:18:01,745.93
2022-06-01 05:20:31,746.01
2022-06-01 05:23:02,746.01
2022-06-01 05:25:31,746.04
2022-06-01 05:28:01,746.12
2022-06-01 05:30:31,746.17
2022-06-01 05:33:02,746.21
2022-06-01 05:35:32,746.23
2022-06-01 05:38:02,746.27
2022-06-01 05:40:32,746.3
2022-06-01 05:43:02,746.34
2022-06-01 05:45:32,746.33
2022-06-01 05:50:32,746.31
2022-06-01 05:53:02,746.36
2022-06-01 05:55:32,746.38
2022-06-01 05:58:02,746.4
2022-06-01 06:00:32,746.4
2022-06-01 06:03:02,746.43
2022-06-01 06:05:32,746.4
2022-06-01 06:08:02,746.45
2022-06-01 06:10:32,746.42
2022-06-01 06:13:02,746.38
2022-06-01 06:15:32,746.41
2022-06-01 06:18:02,746.48
2022-06-01 06:20:32,746.45
2022-06-01 06:23:02,746.44
2022-06-01 06:25:32,746.48
2022-06-01 06:28:02,746.49
2022-06-01 06:30:32,746.48
2022-06-01 06:33:02,746.45
2022-06-01 06:35:32,746.48
2022-06-01 06:38:02,746.49
2022-06-01 06:40:32,746.52
2022-06-01 06:43:02,746.53
2022-06-01 06:50:32,746.49
2022-06-01 06:53:02,746.44
2022-06-01 06:55:32,746.42
2022-06-01 06:58:02,746.49
2022-06-01 07:00:32,746.5
2022-06-01 07:03:02,746.51
2022-06-01 07:05:32,746.52
2022-06-01 07:08:02,746.57
2022-06-01 07:10:32,746.57
2022-06-01 07:13:02,746.57
2022-06-01 07:15:32,746.59
2022-06-01 07:18:02,746.63
2022-06-01 07:23:02,746.68
2022-06-01 07:25:32,746.7
2022-06-01 07:28:02,746.73
2022-06-01 07:30:32,746.81
2022-06-01 07:33:02,746.82
2022-06-01 07:35:32,746.85
2022-06-01 07:38:02,746.87
2022-06-01 07:40:32,746.88
2022-06-01 07:43:04,746.88
2022-06-01 07:45:32,746.94
2022-06-01 07:48:02,746.97
2022-06-01 07:50:32,747.01
2022-06-01 07:53:02,747.06
2022-06-01 07:58:02,747.0
2022-06-01 08:00:32,747.05
2022-06-01 08:05:32,747.16
2022-06-01 08:08:02,747.18
2022-06-01 08:10:32,747.18
2022-06-01 08:13:02,747.23
2022-06-01 08:15:32,747.2
2022-06-01 08:18:02,747.25
2022-06-01 08:20:32,747.27
2022-06-01 08:23:02,747.28
2022-06-01 08:25:32,747.34
2022-06-01 08:28:02,747.35
2022-06-01 08:30:32,747.32
2022-06-01 08:33:02,747.38
2022-06-01 08:35:32,747.39
2022-06-01 08:38:02,747.33
2022-06-01 08:40:32,747.32
2022-06-01 08:43:02,747.3
2022-06-01 08:45:32,747.33
2022-06-01 08:48:02,747.31
2022-06-01 08:50:32,747.3
2022-06-01 08:53:02,747.29
2022-06-01 08:55:32,747.31
2022-06-01 08:58:02,747.36
2022-06-01 09:00:32,747.3
2022-06-01 09:03:02,747.28
2022-06-01 09:05:32,747.3
2022-06-01 09:08:02,747.29
2022-06-01 09:10:32,747.33
2022-06-01 09:15:32,747.38
2022-06-01 09:18:02,747.35
2022-06-01 09:20:32,747.35
2022-06-01 09:23:02,747.39
2022-06-01 09:25:32,747.39
2022-06-01 09:28:02,747.41
2022-06-01 09:30:32,747.44
2022-06-01 09:33:02,747.38
2022-06-01 09:35:32,747.43
2022-06-01 09:38:02,747.46
2022-06-01 09:40:32,747.48
2022-06-01 09:43:02,747.49
2022-06-01 09:48:02,747.39
2022-06-01 09:50:32,747.38
2022-06-01 09:53:02,747.3
2022-06-01 09:55:32,747.28
2022-06-01 09:58:02,747.29
2022-06-01 10:00:32,747.28
2022-06-01 10:03:02,747.24
2022-06-01 10:05:32,747.24
2022-06-01 10:08:02,747.22
2022-06-01 10:10:32,747.18
2022-06-01 10:13:02,747.21
2022-06-01 10:15:32,747.18
2022-06-01 10:18:02,747.15
2022-06-01 10:20:32,747.13
2022-06-01 10:23:02,747.18
2022-06-01 10:25:32,747.11
2022-06-01 10:28:02,747.08
2022-06-01 10:33:02,747.08
2022-06-01 10:35:32,747.02
2022-06-01 10:38:02,746.99
2022-06-01 10:43:02,746.99
2022-06-01 10:48:02,746.94
2022-06-01 11:03:02,746.94
2022-06-01 11:05:32,746.91
2022-06-01 11:08:02,746.84
2022-06-01 11:10:32,746.8
2022-06-01 11:15:32,746.77
2022-06-01 11:18:02,746.73
2022-06-01 11:28:02,746.69
2022-06-01 11:30:32,746.67
2022-06-01 11:33:02,746.7
2022-06-01 11:35:32,746.68
2022-06-01 11:38:02,746.66
2022-06-01 11:40:32,746.65
2022-06-01 11:48:02,746.56
2022-06-01 11:50:32,746.54
2022-06-01 12:03:02,746.39
2022-06-01 12:10:32,746.33
2022-06-01 12:13:02,746.29
2022-06-01 12:15:32,746.27
2022-06-01 12:20:32,746.22
2022-06-01 12:23:02,746.21
2022-06-01 12:25:32,746.14
2022-06-01 12:33:02,746.12
2022-06-01 12:40:32,746.06
2022-06-01 12:43:02,746.04
2022-06-01 12:45:32,746.04
2022-06-01 12:58:02,746.06
2022-06-01 13:05:32,745.97
2022-06-01 13:15:32,745.86
2022-06-01 13:18:02,745.77
2022-06-01 13:20:32,745.81
2022-06-01 13:25:32,745.74
2022-06-01 13:28:02,745.71
2022-06-01 13:30:32,745.71
2022-06-01 13:35:32,745.65
2022-06-01 13:40:32,745.51
2022-06-01 13:45:32,745.44
2022-06-01 13:48:02,745.43
2022-06-01 13:53:02,745.34
2022-06-01 13:58:02,745.27
2022-06-01 14:05:32,745.23
2022-06-01 14:08:02,745.2
2022-06-01 14:10:32,745.18
2022-06-01 14:13:02,745.18
2022-06-01 14:15:32,745.15
2022-06-01 14:23:02,745.15
2022-06-01 14:28:02,745.02
2022-06-01 14:33:02,744.99
2022-06-01 14:35:32,744.96
2022-06-01 14:38:02,744.91
2022-06-01 14:40:32,744.87
2022-06-01 14:43:02,744.94
2022-06-01 14:45:32,744.83
2022-06-01 14:55:32,744.73
2022-06-01 14:58:02,744.71
2022-06-01 15:00:32,744.71
2022-06-01 15:03:02,744.66
2022-06-01 15:05:32,744.63
2022-06-01 15:08:02,744.61
2022-06-01 15:10:32,744.62
2022-06-01 15:13:02,744.57
2022-06-01 15:18:02,744.53
2022-06-01 15:20:32,744.54
2022-06-01 15:23:02,744.55
2022-06-01 15:25:32,744.52
2022-06-01 15:30:32,744.44
2022-06-01 15:33:02,744.47
2022-06-01 15:35:32,744.49
2022-06-01 15:38:02,744.47
2022-06-01 15:40:32,744.43
2022-06-01 15:43:02,744.47
2022-06-01 15:45:32,744.43
2022-06-01 15:48:02,744.45
2022-06-01 15:50:32,744.42
2022-06-01 15:53:02,744.43
2022-06-01 15:58:02,744.37
2022-06-01 16:00:32,744.33
2022-06-01 16:03:02,744.33
2022-06-01 16:05:32,744.31
2022-06-01 16:08:02,744.27
2022-06-01 16:10:32,744.25
2022-06-01 16:13:02,744.28
2022-06-01 16:15:32,744.28
2022-06-01 16:18:02,744.26
2022-06-01 16:20:32,744.28
2022-06-01 16:25:32,744.38
2022-06-01 16:28:02,744.36
2022-06-01 16:30:32,744.36
2022-06-01 16:33:04,744.35
2022-06-01 16:35:32,744.37
2022-06-01 16:38:02,744.37
2022-06-01 16:40:32,744.31
2022-06-01 16:43:03,744.26
2022-06-01 16:45:32,744.25
2022-06-01 16:48:02,744.27
2022-06-01 16:50:32,744.27
2022-06-01 16:53:02,744.26
2022-06-01 16:55:32,744.31
2022-06-01 17:00:32,744.28
2022-06-01 17:03:02,744.28
2022-06-01 17:05:32,744.36
2022-06-01 17:08:02,744.33
2022-06-01 17:10:32,744.36
2022-06-01 17:13:02,744.3
2022-06-01 17:15:32,744.38
2022-06-01 17:18:02,744.38
2022-06-01 17:20:32,744.42
2022-06-01 17:23:02,744.48
2022-06-01 17:28:02,744.57
2022-06-01 17:30:32,744.54
2022-06-01 17:33:02,744.62
2022-06-01 17:35:32,744.64
2022-06-01 17:38:02,744.62
2022-06-01 17:40:32,744.68
2022-06-01 17:43:02,744.68
2022-06-01 17:45:32,744.72
2022-06-01 17:48:02,744.75
2022-06-01 17:50:32,744.76
2022-06-01 17:53:02,744.74
2022-06-01 17:55:32,744.74
2022-06-01 17:58:02,744.77
2022-06-01 18:00:32,744.91
2022-06-01 18:03:02,744.96
2022-06-01 18:05:32,745.01
2022-06-01 18:08:02,745.0
2022-06-01 18:10:32,745.02
2022-06-01 18:13:02,745.07
2022-06-01 18:15:32,745.07
2022-06-01 18:20:32,745.12
2022-06-01 18:23:02,745.16
2022-06-01 18:25:32,745.17
2022-06-01 18:30:32,745.25
2022-06-01 18:33:02,745.29
2022-06-01 18:35:32,745.32
2022-06-01 18:38:02,745.38
2022-06-01 18:40:32,745.41
2022-06-01 18:43:02,745.5
2022-06-01 18:45:32,745.51
2022-06-01 18:48:02,745.52
2022-06-01 18:50:32,745.59
2022-06-01 18:53:02,745.66
2022-06-01 18:58:02,745.76
2022-06-01 19:00:32,745.8
2022-06-01 19:03:02,745.81
2022-06-01 19:05:32,745.82
2022-06-01 19:08:02,745.82
2022-06-01 19:10:32,745.86
2022-06-01 19:13:02,745.86
2022-06-01 19:15:32,745.93
2022-06-01 19:18:02,745.96
2022-06-01 19:20:32,746.08
2022-06-01 19:23:02,746.05
2022-06-01 19:25:32,746.08
2022-06-01 19:28:02,746.14
2022-06-01 19:33:02,746.13
2022-06-01 19:35:32,746.19
2022-06-01 19:38:02,746.15
2022-06-01 19:40:32,746.2
2022-06-01 19:43:02,746.25
2022-06-01 19:45:32,746.2
2022-06-01 19:48:02,746.25
2022-06-01 19:50:32,746.28
2022-06-01 19:53:02,746.25
2022-06-01 19:55:32,746.3
2022-06-01 19:58:02,746.28
2022-06-01 20:00:32,746.3
2022-06-01 20:03:02,746.33
2022-06-01 20:05:32,746.35
2022-06-01 20:08:02,746.41
2022-06-01 20:10:32,746.37
2022-06-01 20:13:02,746.43
2022-06-01 20:15:32,746.39
2022-06-01 20:18:02,746.39
2022-06-01 20:20:32,746.3
2022-06-01 20:23:02,746.35
2022-06-01 20:28:02,746.37
2022-06-01 20:30:32,746.44
2022-06-01 20:35:32,746.58
2022-06-01 20:38:02,746.62
2022-06-01 20:40:32,746.63
2022-06-01 20:43:02,746.61
2022-06-01 20:45:32,746.59
2022-06-01 20:48:02,746.61
2022-06-01 20:50:32,746.6
2022-06-01 20:53:02,746.62
2022-06-01 20:55:32,746.6
2022-06-01 20:58:02,746.7
2022-06-01 21:00:32,746.7
2022-06-01 21:03:02,746.71
2022-06-01 21:05:32,746.73
2022-06-01 21:08:02,746.73
2022-06-01 21:10:32,746.69
2022-06-01 21:13:02,746.66
2022-06-01 21:15:32,746.68
2022-06-01 21:18:02,746.75
2022-06-01 21:20:32,746.73
2022-06-01 21:23:02,746.67
2022-06-01 21:25:32,746.67
2022-06-01 21:28:02,746.64
2022-06-01 21:33:02,746.54
2022-06-01 21:35:32,746.52
2022-06-01 21:38:02,746.54
2022-06-01 21:40:32,746.58
2022-06-01 21:43:02,746.62
2022-06-01 21:45:32,746.62
2022-06-01 21:48:02,746.69
2022-06-01 21:50:32,746.74
2022-06-01 21:53:02,746.77
2022-06-01 21:55:32,746.86
2022-06-01 21:58:02,746.91
2022-06-01 22:00:32,746.91
2022-06-01 22:03:02,746.95
2022-06-01 22:05:32,746.95
2022-06-01 22:08:02,746.93
2022-06-01 22:10:32,746.99
2022-06-01 22:13:02,746.92
2022-06-01 22:15:32,746.85
2022-06-01 22:18:02,746.8
2022-06-01 22:20:32,746.8
2022-06-01 22:25:32,746.76
2022-06-01 22:28:02,746.77
2022-06-01 22:30:32,746.76
2022-06-01 22:33:02,746.75
2022-06-01 22:35:32,746.72
2022-06-01 22:38:02,746.7
2022-06-01 22:40:32,746.74
2022-06-01 22:43:02,746.86
2022-06-01 22:45:32,746.9
2022-06-01 22:48:02,746.97
2022-06-01 22:50:32,746.87
2022-06-01 22:53:02,746.87
2022-06-01 22:55:32,746.9
2022-06-01 22:58:02,746.97
2022-06-01 23:00:32,747.0
2022-06-01 23:03:02,747.03
2022-06-01 23:05:34,746.98
2022-06-01 23:08:02,747.01
2022-06-01 23:10:32,747.01
2022-06-01 23:13:02,747.02
2022-06-01 23:15:32,747.08
2022-06-01 23:18:02,747.13
2022-06-01 23:20:32,747.1
2022-06-01 23:23:02,747.18
2022-06-01 23:25:32,747.13
2022-06-01 23:28:02,747.03
2022-06-01 23:30:32,746.99
2022-06-01 23:33:02,746.97
2022-06-01 23:35:32,747.03
2022-06-01 23:38:02,746.97
2022-06-01 23:40:32,746.91
2022-06-01 23:43:02,746.85
2022-06-01 23:45:32,746.78
2022-06-01 23:48:02,746.78
2022-06-01 23:50:32,746.71
2022-06-01 23:53:02,746.68
2022-06-01 23:55:32,746.64
2022-06-01 23:58:02,746.63
2022-06-02 00:00:32,746.54
2022-06-02 00:03:02,746.56
2022-06-02 00:05:32,746.56
2022-06-02 00:08:02,746.54
2022-06-02 00:10:32,746.49
2022-06-02 00:13:02,746.45
2022-06-02 00:15:32,746.43
2022-06-02 00:18:02,746.47
2022-06-02 00:23:02,746.47
2022-06-02 00:25:32,746.42
2022-06-02 00:28:02,746.44
2022-06-02 00:30:32,746.43
2022-06-02 00:33:02,746.36
2022-06-02 00:35:32,746.39
2022-06-02 00:38:02,746.39
2022-06-02 00:40:32,746.42
2022-06-02 00:45:32,746.45
2022-06-02 00:48:02,746.43
2022-06-02 00:50:32,746.37
2022-06-02 00:53:02,746.31
2022-06-02 00:55:32,746.29
2022-06-02 00:58:02,746.25
2022-06-02 01:00:32,746.27
2022-06-02 01:03:02,746.28
2022-06-02 01:05:32,746.22
2022-06-02 01:08:02,746.19
2022-06-02 01:10:32,746.22
2022-06-02 01:13:02,746.21
2022-06-02 01:15:32,746.25
2022-06-02 01:18:02,746.19
2022-06-02 01:20:32,746.18
2022-06-02 01:23:02,746.14
2022-06-02 01:25:32,746.12
2022-06-02 01:28:02,746.12
2022-06-02 01:30:32,746.16
2022-06-02 01:33:02,746.16
2022-06-02 01:35:32,746.12
2022-06-02 01:38:02,746.12
2022-06-02 01:40:32,746.18
2022-06-02 01:43:02,746.17
2022-06-02 01:45:32,746.2
2022-06-02 01:48:02,746.23
2022-06-02 01:50:32,746.27
2022-06-02 01:53:02,746.29
2022-06-02 01:55:32,746.26
2022-06-02 01:58:02,746.25
2022-06-02 02:00:32,746.27
2022-06-02 02:03:02,746.23
2022-06-02 02:05:32,746.22
2022-06-02 02:08:02,746.22
2022-06-02 02:10:32,746.25
2022-06-02 02:13:02,746.23
2022-06-02 02:15:32,746.22
2022-06-02 02:20:32,746.12
2022-06-02 02:23:02,746.12
2022-06-02 02:25:32,746.03
2022-06-02 02:28:02,745.98
2022-06-02 02:30:32,745.98
2022-06-02 02:33:02,745.92
2022-06-02 02:35:32,745.92
2022-06-02 02:38:02,745.84
2022-06-02 02:40:32,745.8
2022-06-02 02:43:02,745.76
2022-06-02 02:48:02,745.83
2022-06-02 02:50:32,745.86
2022-06-02 02:53:02,745.85
2022-06-02 02:55:32,745.77
2022-06-02 02:58:02,745.74
2022-06-02 03:00:32,745.72
2022-06-02 03:03:02,745.75
2022-06-02 03:05:32,745.77
2022-06-02 03:08:02,745.74
2022-06-02 03:10:32,745.72
2022-06-02 03:15:32,745.75
2022-06-02 03:18:02,745.81
2022-06-02 03:20:32,745.86
2022-06-02 03:23:02,745.89
2022-06-02 03:25:32,745.87
2022-06-02 03:28:02,745.92
2022-06-02 03:30:32,745.94
2022-06-02 03:33:02,746.0
2022-06-02 03:35:32,746.02
2022-06-02 03:38:02,746.01
2022-06-02 03:40:32,746.07
2022-06-02 03:43:02,746.01
2022-06-02 03:45:32,745.94
2022-06-02 03:48:02,745.9
2022-06-02 03:50:32,745.86
2022-06-02 03:53:02,745.89
2022-06-02 03:55:32,745.92
2022-06-02 03:58:02,745.99
2022-06-02 04:03:02,746.17
2022-06-02 04:05:32,746.17
2022-06-02 04:08:02,746.18
2022-06-02 04:10:32,746.2
2022-06-02 04:13:02,746.19
2022-06-02 04:18:02,746.16
2022-06-02 04:20:32,746.21
2022-06-02 04:23:02,746.19
2022-06-02 04:25:32,746.21
2022-06-02 04:28:02,746.21
2022-06-02 04:30:32,746.19
2022-06-02 04:33:02,746.23
2022-06-02 04:35:32,746.22
2022-06-02 04:38:02,746.23
2022-06-02 04:40:32,746.3
2022-06-02 04:43:02,746.33
2022-06-02 04:45:32,746.36
2022-06-02 04:48:02,746.4
2022-06-02 04:50:32,746.41
2022-06-02 04:53:02,746.41
2022-06-02 04:55:32,746.4
2022-06-02 04:58:02,746.43
2022-06-02 05:00:32,746.39
2022-06-02 05:03:02,746.36
2022-06-02 05:05:32,746.36
2022-06-02 05:08:02,746.33
2022-06-02 05:13:02,746.35
2022-06-02 05:15:32,746.35
2022-06-02 05:18:02,746.36
2022-06-02 05:20:32,746.4
2022-06-02 05:23:02,746.43
2022-06-02 05:25:32,746.47
