time,wtemp_level
2022-05-29 03:39:09,17.88
2022-05-29 03:41:40,17.88
2022-05-29 03:44:11,17.88
2022-05-29 03:46:42,17.88
2022-05-29 03:49:12,17.88
2022-05-29 03:51:43,17.88
2022-05-29 03:54:14,17.88
2022-05-29 03:56:45,17.88
2022-05-29 03:59:16,17.88
2022-05-29 04:01:47,17.88
2022-05-29 04:04:17,17.88
2022-05-29 04:06:48,17.88
2022-05-29 04:09:18,17.88
2022-05-29 04:11:49,17.88
2022-05-29 04:14:19,17.88
2022-05-29 04:16:49,17.81
2022-05-29 04:19:20,17.88
2022-05-29 04:21:51,17.88
2022-05-29 04:24:21,17.88
2022-05-29 04:26:52,17.81
2022-05-29 04:29:22,17.81
2022-05-29 04:31:53,17.81
2022-05-29 04:34:25,17.81
2022-05-29 04:36:56,17.88
2022-05-29 04:39:27,17.81
2022-05-29 04:41:57,17.88
2022-05-29 04:44:27,17.88
2022-05-29 04:46:58,17.88
2022-05-29 04:52:00,17.81
2022-05-29 04:54:30,17.88
2022-05-29 04:57:01,17.81
2022-05-29 04:59:32,17.81
2022-05-29 05:02:03,17.81
2022-05-29 05:04:34,17.81
2022-05-29 05:07:05,17.81
2022-05-29 05:09:36,17.81
2022-05-29 05:12:06,17.81
2022-05-29 05:14:37,17.81
2022-05-29 05:17:08,17.81
2022-05-29 05:19:39,17.81
2022-05-29 05:22:09,17.81
2022-05-29 05:24:40,17.81
2022-05-29 05:27:11,17.88
2022-05-29 05:29:42,17.81
2022-05-29 05:32:13,17.81
2022-05-29 05:34:43,17.81
2022-05-29 05:39:45,17.88
2022-05-29 05:42:16,17.81
2022-05-29 05:44:46,17.81
2022-05-29 05:47:17,17.81
2022-05-29 05:49:48,17.81
2022-05-29 05:52:18,17.81
2022-05-29 05:54:48,17.81
2022-05-29 05:57:18,17.81
2022-05-29 05:59:49,17.81
2022-05-29 06:02:19,17.81
2022-05-29 06:04:50,17.75
2022-05-29 06:07:20,17.75
2022-05-29 06:09:51,17.69
2022-05-29 06:12:22,17.69
2022-05-29 06:14:52,17.75
2022-05-29 06:17:22,17.75
2022-05-29 06:19:53,17.75
2022-05-29 06:22:25,17.75
2022-05-29 06:27:27,17.69
2022-05-29 06:29:58,17.75
2022-05-29 06:32:28,17.75
2022-05-29 06:34:59,17.75
2022-05-29 06:40:00,17.62
2022-05-29 06:42:31,17.62
2022-05-29 06:45:02,17.56
2022-05-29 06:47:32,17.62
2022-05-29 06:50:02,17.62
2022-05-29 06:55:04,17.62
2022-05-29 06:57:35,17.62
2022-05-29 07:00:05,17.62
2022-05-29 07:02:36,17.69
2022-05-29 07:05:06,17.69
2022-05-29 07:07:36,17.69
2022-05-29 07:10:08,17.62
2022-05-29 07:12:38,17.56
2022-05-29 07:15:09,17.56
2022-05-29 07:17:39,17.56
2022-05-29 07:20:10,17.56
2022-05-29 07:22:40,17.56
2022-05-29 07:25:10,17.56
2022-05-29 07:27:41,17.56
2022-05-29 07:30:12,17.56
2022-05-29 07:32:42,17.62
2022-05-29 07:35:13,17.62
2022-05-29 07:37:43,17.62
2022-05-29 07:42:44,17.62
2022-05-29 07:45:16,17.62
2022-05-29 07:47:46,17.56
2022-05-29 07:50:17,17.56
2022-05-29 07:52:47,17.56
2022-05-29 07:55:17,17.56
2022-05-29 07:57:47,17.56
2022-05-29 08:00:19,17.5
2022-05-29 08:02:50,17.56
2022-05-29 08:05:20,17.56
2022-05-29 08:07:51,17.56
2022-05-29 08:10:21,17.56
2022-05-29 08:12:51,17.62
2022-05-29 08:15:22,17.62
2022-05-29 08:17:53,17.62
2022-05-29 08:20:23,17.56
2022-05-29 08:22:54,17.56
2022-05-29 08:25:24,17.56
2022-05-29 08:27:54,17.56
2022-05-29 08:30:25,17.5
2022-05-29 08:32:55,17.56
2022-05-29 08:37:57,17.56
2022-05-29 08:40:28,17.56
2022-05-29 08:42:59,17.56
2022-05-29 08:45:30,17.56
2022-05-29 08:48:01,17.56
2022-05-29 08:50:31,17.62
2022-05-29 08:53:01,17.62
2022-05-29 08:58:02,17.56
2022-05-29 09:00:33,17.5
2022-05-29 09:03:04,17.56
2022-05-29 09:05:34,17.5
2022-05-29 09:08:05,17.56
2022-05-29 09:10:35,17.56
2022-05-29 09:13:05,17.56
2022-05-29 09:15:35,17.56
2022-05-29 09:18:06,17.56
2022-05-29 09:20:37,17.56
2022-05-29 09:23:07,17.56
2022-05-29 09:25:38,17.56
2022-05-29 09:28:09,17.56
2022-05-29 09:30:39,17.56
2022-05-29 09:33:09,17.5
2022-05-29 09:35:40,17.5
2022-05-29 09:38:11,17.5
2022-05-29 09:40:41,17.56
2022-05-29 09:43:11,17.56
2022-05-29 09:45:42,17.56
2022-05-29 09:48:12,17.56
2022-05-29 09:50:43,17.56
2022-05-29 09:53:14,17.56
2022-05-29 09:55:44,17.56
2022-05-29 09:58:14,17.56
2022-05-29 10:00:45,17.56
2022-05-29 10:03:16,17.56
2022-05-29 10:05:46,17.56
2022-05-29 10:08:17,17.5
2022-05-29 10:10:48,17.5
2022-05-29 10:13:18,17.5
2022-05-29 10:15:49,17.5
2022-05-29 10:20:52,17.5
2022-05-29 10:23:22,17.56
2022-05-29 10:25:52,17.56
2022-05-29 10:28:22,17.56
2022-05-29 10:30:53,17.56
2022-05-29 10:33:24,17.56
2022-05-29 10:35:55,17.56
2022-05-29 10:38:26,17.56
2022-05-29 10:40:56,17.5
2022-05-29 10:43:26,17.56
2022-05-29 10:48:27,17.56
2022-05-29 10:53:27,17.56
2022-05-29 10:58:28,17.56
2022-05-29 11:00:59,17.56
2022-05-29 11:03:29,17.56
2022-05-29 11:06:00,17.56
2022-05-29 11:08:31,17.56
2022-05-29 11:11:02,17.56
2022-05-29 11:13:33,17.56
2022-05-29 11:16:04,17.5
2022-05-29 11:18:34,17.5
2022-05-29 11:21:04,17.56
2022-05-29 11:23:35,17.5
2022-05-29 11:26:05,17.56
2022-05-29 11:28:35,17.5
2022-05-29 11:31:06,17.56
2022-05-29 11:33:37,17.56
2022-05-29 11:36:08,17.56
2022-05-29 11:38:38,17.56
2022-05-29 11:41:09,17.56
2022-05-29 11:43:39,17.56
2022-05-29 11:46:09,17.56
2022-05-29 11:48:41,17.5
2022-05-29 11:51:12,17.56
2022-05-29 11:53:42,17.56
2022-05-29 11:56:13,17.56
2022-05-29 11:58:44,17.56
2022-05-29 12:03:44,17.56
2022-05-29 12:06:15,17.56
2022-05-29 12:08:45,17.56
2022-05-29 12:11:16,17.56
2022-05-29 12:13:46,17.56
2022-05-29 12:16:17,17.56
2022-05-29 12:18:48,17.56
2022-05-29 12:21:18,17.56
2022-05-29 12:23:48,17.56
2022-05-29 12:26:18,17.56
2022-05-29 12:31:19,17.56
2022-05-29 12:33:50,17.56
2022-05-29 12:36:20,17.56
2022-05-29 12:38:50,17.56
2022-05-29 12:41:21,17.56
2022-05-29 12:43:52,17.56
2022-05-29 12:46:22,17.62
2022-05-29 12:48:53,17.56
2022-05-29 12:51:23,17.56
2022-05-29 12:53:54,17.56
2022-05-29 12:56:25,17.5
2022-05-29 12:58:56,17.56
2022-05-29 13:01:26,17.56
2022-05-29 13:03:57,17.56
2022-05-29 13:06:28,17.56
2022-05-29 13:08:59,17.56
2022-05-29 13:11:29,17.56
2022-05-29 13:14:00,17.56
2022-05-29 13:19:01,17.56
2022-05-29 13:21:32,17.56
2022-05-29 13:24:03,17.62
2022-05-29 13:26:34,17.62
2022-05-29 13:29:04,17.56
2022-05-29 13:31:35,17.56
2022-05-29 13:34:05,17.56
2022-05-29 13:36:36,17.56
2022-05-29 13:39:06,17.56
2022-05-29 13:41:37,17.56
2022-05-29 13:46:38,17.56
2022-05-29 13:49:08,17.56
2022-05-29 13:51:39,17.56
2022-05-29 13:54:09,17.62
2022-05-29 13:56:40,17.62
2022-05-29 13:59:10,17.62
2022-05-29 14:01:40,17.62
2022-05-29 14:04:12,17.56
2022-05-29 14:06:42,17.56
2022-05-29 14:09:12,17.56
2022-05-29 14:14:13,17.56
2022-05-29 14:16:43,17.62
2022-05-29 14:19:13,17.62
2022-05-29 14:21:44,17.56
2022-05-29 14:24:14,17.62
2022-05-29 14:26:45,17.62
2022-05-29 14:29:16,17.62
2022-05-29 14:31:47,17.62
2022-05-29 14:34:18,17.56
2022-05-29 14:36:48,17.62
2022-05-29 14:39:19,17.56
2022-05-29 14:41:50,17.56
2022-05-29 14:44:20,17.62
2022-05-29 14:46:51,17.56
2022-05-29 14:49:21,17.62
2022-05-29 14:51:51,17.56
2022-05-29 14:54:21,17.62
2022-05-29 14:56:52,17.62
2022-05-29 15:01:53,17.62
2022-05-29 15:04:24,17.62
2022-05-29 15:06:54,17.62
2022-05-29 15:09:25,17.62
2022-05-29 15:11:56,17.56
2022-05-29 15:16:57,17.56
2022-05-29 15:19:28,17.62
2022-05-29 15:21:58,17.56
2022-05-29 15:24:29,17.62
2022-05-29 15:29:30,17.62
2022-05-29 15:32:00,17.56
2022-05-29 15:34:31,17.62
2022-05-29 15:37:01,17.62
2022-05-29 15:39:32,17.62
2022-05-29 15:42:03,17.62
2022-05-29 15:44:33,17.62
2022-05-29 15:47:04,17.56
2022-05-29 15:49:35,17.56
2022-05-29 15:52:05,17.56
2022-05-29 15:57:06,17.56
2022-05-29 15:59:36,17.62
2022-05-29 16:02:07,17.62
2022-05-29 16:04:38,17.62
2022-05-29 16:07:08,17.56
2022-05-29 16:09:38,17.62
2022-05-29 16:12:08,17.62
2022-05-29 16:14:39,17.62
2022-05-29 16:17:10,17.62
2022-05-29 16:19:40,17.62
2022-05-29 16:24:41,17.56
2022-05-29 16:27:12,17.62
2022-05-29 16:29:43,17.56
2022-05-29 16:32:13,17.62
2022-05-29 16:34:44,17.62
2022-05-29 16:37:15,17.56
2022-05-29 16:39:45,17.62
2022-05-29 16:42:15,17.62
2022-05-29 16:44:45,17.62
2022-05-29 16:47:16,17.62
2022-05-29 16:49:48,17.62
2022-05-29 16:52:18,17.62
2022-05-29 16:54:48,17.56
2022-05-29 16:57:19,17.62
2022-05-29 16:59:49,17.62
2022-05-29 17:02:20,17.56
2022-05-29 17:04:51,17.62
2022-05-29 17:07:21,17.62
2022-05-29 17:12:23,17.62
2022-05-29 17:14:54,17.62
2022-05-29 17:17:25,17.62
2022-05-29 17:19:56,17.62
2022-05-29 17:22:27,17.62
2022-05-29 17:24:58,17.62
2022-05-29 17:27:29,17.62
2022-05-29 17:32:32,17.62
2022-05-29 17:35:02,17.62
2022-05-29 17:37:33,17.62
2022-05-29 17:40:03,17.62
2022-05-29 17:42:34,17.62
2022-05-29 17:45:05,17.62
2022-05-29 17:47:36,17.62
2022-05-29 17:50:06,17.62
2022-05-29 17:52:37,17.62
2022-05-29 17:55:07,17.62
2022-05-29 18:00:08,17.62
2022-05-29 18:02:39,17.62
2022-05-29 18:05:10,17.56
2022-05-29 18:07:40,17.62
2022-05-29 18:10:11,17.62
2022-05-29 18:12:42,17.62
2022-05-29 18:15:13,17.56
2022-05-29 18:20:14,17.62
2022-05-29 18:22:44,17.62
2022-05-29 18:25:15,17.62
2022-05-29 18:27:46,17.62
2022-05-29 18:30:16,17.62
2022-05-29 18:32:47,17.62
2022-05-29 18:35:17,17.62
2022-05-29 18:37:48,17.62
2022-05-29 18:40:18,17.62
2022-05-29 18:42:50,17.56
2022-05-29 18:47:50,17.62
2022-05-29 18:50:21,17.62
2022-05-29 18:52:51,17.62
2022-05-29 18:55:22,17.62
2022-05-29 18:57:52,17.62
2022-05-29 19:00:22,17.62
2022-05-29 19:02:53,17.62
2022-05-29 19:05:23,17.62
2022-05-29 19:07:53,17.56
2022-05-29 19:10:24,17.56
2022-05-29 19:15:25,17.56
2022-05-29 19:17:57,17.56
2022-05-29 19:20:28,17.62
2022-05-29 19:22:58,17.56
2022-05-29 19:25:28,17.62
2022-05-29 19:27:59,17.62
2022-05-29 19:30:30,17.62
2022-05-29 19:33:00,17.62
2022-05-29 19:35:31,17.62
2022-05-29 19:38:02,17.62
2022-05-29 19:40:32,17.56
2022-05-29 19:45:34,17.56
2022-05-29 19:48:04,17.56
2022-05-29 19:50:35,17.56
2022-05-29 19:53:06,17.56
2022-05-29 19:55:37,17.56
2022-05-29 19:58:08,17.56
2022-05-29 20:03:08,17.62
2022-05-29 20:05:38,17.62
2022-05-29 20:08:09,17.62
2022-05-29 20:10:40,17.56
2022-05-29 20:13:11,17.56
2022-05-29 20:15:42,17.62
2022-05-29 20:18:12,17.56
2022-05-29 20:20:44,17.56
2022-05-29 20:23:15,17.56
2022-05-29 20:25:45,17.56
2022-05-29 20:30:46,17.56
2022-05-29 20:33:16,17.62
2022-05-29 20:35:47,17.62
2022-05-29 20:38:18,17.56
2022-05-29 20:40:48,17.62
2022-05-29 20:43:19,17.62
2022-05-29 20:45:49,17.62
2022-05-29 20:48:20,17.56
2022-05-29 20:50:51,17.62
2022-05-29 20:53:21,17.62
2022-05-29 20:55:52,17.56
2022-05-29 20:58:23,17.62
2022-05-29 21:00:53,17.56
2022-05-29 21:03:23,17.62
2022-05-29 21:05:54,17.56
2022-05-29 21:08:24,17.62
2022-05-29 21:10:54,17.56
2022-05-29 21:13:25,17.56
2022-05-29 21:15:56,17.62
2022-05-29 21:18:27,17.62
2022-05-29 21:20:58,17.62
2022-05-29 21:23:29,17.62
2022-05-29 21:26:00,17.62
2022-05-29 21:28:30,17.62
2022-05-29 21:31:00,17.62
2022-05-29 21:33:30,17.62
2022-05-29 21:36:01,17.69
2022-05-29 21:38:32,17.62
2022-05-29 21:41:02,17.62
2022-05-29 21:43:33,17.62
2022-05-29 21:46:05,17.62
2022-05-29 21:48:35,17.69
2022-05-29 21:51:05,17.69
2022-05-29 21:53:36,17.69
2022-05-29 21:56:06,17.69
2022-05-29 21:58:37,17.69
2022-05-29 22:01:07,17.69
2022-05-29 22:03:38,17.62
2022-05-29 22:06:08,17.62
2022-05-29 22:08:39,17.69
2022-05-29 22:11:09,17.69
2022-05-29 22:13:40,17.69
2022-05-29 22:16:11,17.69
2022-05-29 22:18:42,17.69
2022-05-29 22:21:12,17.69
2022-05-29 22:23:42,17.69
2022-05-29 22:26:13,17.69
2022-05-29 22:28:44,17.69
2022-05-29 22:31:14,17.69
2022-05-29 22:33:45,17.69
2022-05-29 22:36:15,17.69
2022-05-29 22:41:16,17.69
2022-05-29 22:43:46,17.69
2022-05-29 22:46:17,17.69
2022-05-29 22:48:48,17.69
2022-05-29 22:51:19,17.69
2022-05-29 22:53:49,17.69
2022-05-29 22:56:19,17.69
2022-05-29 22:58:51,17.69
2022-05-29 23:01:22,17.69
2022-05-29 23:03:53,17.69
2022-05-29 23:08:55,17.69
2022-05-29 23:11:25,17.69
2022-05-29 23:13:56,17.69
2022-05-29 23:16:27,17.69
2022-05-29 23:18:57,17.69
2022-05-29 23:21:28,17.69
2022-05-29 23:23:59,17.69
2022-05-29 23:26:30,17.69
2022-05-29 23:29:00,17.69
2022-05-29 23:31:31,17.69
2022-05-29 23:34:01,17.69
2022-05-29 23:36:33,17.69
2022-05-29 23:39:04,17.69
2022-05-29 23:41:34,17.69
2022-05-29 23:44:05,17.69
2022-05-29 23:46:36,17.75
2022-05-29 23:49:06,17.69
2022-05-29 23:51:37,17.69
2022-05-29 23:56:39,17.69
2022-05-29 23:59:09,17.69
2022-05-30 00:04:10,17.69
2022-05-30 00:09:11,17.69
2022-05-30 00:11:42,17.69
2022-05-30 00:14:13,17.75
2022-05-30 00:16:43,17.75
2022-05-30 00:19:13,17.69
2022-05-30 00:21:43,17.69
2022-05-30 00:24:13,17.69
2022-05-30 00:26:44,17.69
2022-05-30 00:29:16,17.69
2022-05-30 00:31:46,17.75
2022-05-30 00:34:17,17.69
2022-05-30 00:36:48,17.69
2022-05-30 00:39:19,17.69
2022-05-30 00:41:49,17.75
2022-05-30 00:44:19,17.75
2022-05-30 00:46:50,17.69
2022-05-30 00:51:52,17.69
2022-05-30 00:54:22,17.69
2022-05-30 00:56:52,17.69
2022-05-30 00:59:24,17.69
2022-05-30 01:01:54,17.69
2022-05-30 01:04:25,17.69
2022-05-30 01:06:56,17.69
2022-05-30 01:09:27,17.69
2022-05-30 01:11:57,17.69
2022-05-30 01:14:28,17.69
2022-05-30 01:16:58,17.69
2022-05-30 01:19:28,17.69
2022-05-30 01:21:58,17.75
2022-05-30 01:24:29,17.69
2022-05-30 01:27:00,17.69
2022-05-30 01:29:30,17.69
2022-05-30 01:32:01,17.69
2022-05-30 01:34:31,17.75
2022-05-30 01:37:02,17.69
2022-05-30 01:39:32,17.69
2022-05-30 01:42:04,17.69
2022-05-30 01:47:05,17.69
2022-05-30 01:49:36,17.69
2022-05-30 01:52:06,17.69
2022-05-30 01:54:36,17.69
2022-05-30 01:57:07,17.69
2022-05-30 01:59:37,17.69
2022-05-30 02:02:08,17.69
2022-05-30 02:04:39,17.69
2022-05-30 02:07:09,17.69
2022-05-30 02:09:39,17.69
2022-05-30 02:14:40,17.69
2022-05-30 02:17:10,17.69
2022-05-30 02:19:40,17.69
2022-05-30 02:22:12,17.69
2022-05-30 02:24:42,17.69
2022-05-30 02:27:13,17.69
2022-05-30 02:29:43,17.69
2022-05-30 02:32:14,17.69
2022-05-30 02:34:44,17.69
2022-05-30 02:37:15,17.69
2022-05-30 02:42:16,17.69
2022-05-30 02:44:47,17.69
2022-05-30 02:47:19,17.69
2022-05-30 02:49:49,17.69
2022-05-30 02:52:20,17.69
2022-05-30 02:54:50,17.69
2022-05-30 02:57:21,17.69
2022-05-30 02:59:51,17.69
2022-05-30 03:02:23,17.62
2022-05-30 03:04:53,17.69
2022-05-30 03:07:24,17.69
2022-05-30 03:09:54,17.69
2022-05-30 03:12:25,17.69
2022-05-30 03:14:56,17.69
2022-05-30 03:17:27,17.69
2022-05-30 03:19:58,17.69
2022-05-30 03:22:29,17.69
2022-05-30 03:24:59,17.69
2022-05-30 03:27:30,17.69
2022-05-30 03:30:01,17.69
2022-05-30 03:32:31,17.69
2022-05-30 03:35:01,17.69
2022-05-30 03:37:31,17.69
2022-05-30 03:40:02,17.69
2022-05-30 03:42:33,17.69
2022-05-30 03:45:04,17.62
2022-05-30 03:47:35,17.69
2022-05-30 03:50:06,17.69
2022-05-30 03:52:36,17.69
2022-05-30 03:57:38,17.69
2022-05-30 04:00:08,17.69
2022-05-30 04:02:39,17.62
2022-05-30 04:05:09,17.69
2022-05-30 04:07:40,17.69
2022-05-30 04:10:10,17.69
2022-05-30 04:12:41,17.62
2022-05-30 04:15:11,17.69
2022-05-30 04:17:42,17.62
2022-05-30 04:20:12,17.62
2022-05-30 04:25:13,17.69
2022-05-30 04:27:44,17.69
2022-05-30 04:32:45,17.62
2022-05-30 04:35:16,17.62
2022-05-30 04:37:47,17.62
2022-05-30 04:40:18,17.62
2022-05-30 04:42:48,17.62
2022-05-30 04:45:19,17.62
2022-05-30 04:47:49,17.69
2022-05-30 04:52:50,17.69
2022-05-30 04:55:21,17.62
2022-05-30 04:57:52,17.62
2022-05-30 05:00:22,17.62
2022-05-30 05:02:52,17.69
2022-05-30 05:05:22,17.69
2022-05-30 05:07:52,17.62
2022-05-30 05:10:23,17.62
2022-05-30 05:12:53,17.62
2022-05-30 05:15:24,17.62
2022-05-30 05:17:54,17.62
2022-05-30 05:20:25,17.62
2022-05-30 05:22:56,17.62
2022-05-30 05:25:26,17.62
2022-05-30 05:27:57,17.62
2022-05-30 05:30:27,17.62
2022-05-30 05:32:58,17.62
2022-05-30 05:35:29,17.62
2022-05-30 05:38:00,17.62
2022-05-30 05:40:31,17.62
2022-05-30 05:43:01,17.62
2022-05-30 05:48:03,17.62
2022-05-30 05:50:33,17.62
2022-05-30 05:53:05,17.62
2022-05-30 05:55:36,17.62
2022-05-30 05:58:06,17.62
2022-05-30 06:00:37,17.62
2022-05-30 06:03:07,17.62
2022-05-30 06:05:38,17.62
2022-05-30 06:08:08,17.62
2022-05-30 06:10:38,17.62
2022-05-30 06:15:40,17.62
2022-05-30 06:18:11,17.62
2022-05-30 06:20:42,17.56
2022-05-30 06:23:13,17.56
2022-05-30 06:25:43,17.5
2022-05-30 06:28:14,17.5
2022-05-30 06:30:44,17.5
2022-05-30 06:33:15,17.5
2022-05-30 06:35:45,17.56
2022-05-30 06:38:15,17.5
2022-05-30 06:43:15,17.5
2022-05-30 06:45:47,17.5
2022-05-30 06:48:17,17.56
2022-05-30 06:50:47,17.56
2022-05-30 06:53:18,17.5
2022-05-30 06:55:48,17.38
2022-05-30 06:58:19,17.38
2022-05-30 07:00:49,17.38
2022-05-30 07:03:20,17.38
2022-05-30 07:05:50,17.38
2022-05-30 07:10:51,17.38
2022-05-30 07:13:22,17.38
2022-05-30 07:15:52,17.38
2022-05-30 07:18:22,17.38
2022-05-30 07:20:53,17.38
2022-05-30 07:23:23,17.38
2022-05-30 07:25:54,17.38
2022-05-30 07:28:24,17.44
2022-05-30 07:30:55,17.38
2022-05-30 07:33:26,17.31
2022-05-30 07:38:27,17.38
2022-05-30 07:40:58,17.31
2022-05-30 07:43:28,17.31
2022-05-30 07:45:59,17.38
2022-05-30 07:48:29,17.31
2022-05-30 07:51:00,17.38
2022-05-30 07:53:31,17.38
2022-05-30 07:56:01,17.38
2022-05-30 07:58:32,17.38
2022-05-30 08:01:02,17.38
2022-05-30 08:03:32,17.38
2022-05-30 08:06:03,17.31
2022-05-30 08:08:33,17.31
2022-05-30 08:11:03,17.31
2022-05-30 08:13:33,17.31
2022-05-30 08:16:03,17.31
2022-05-30 08:18:33,17.31
2022-05-30 08:21:04,17.31
2022-05-30 08:23:34,17.31
2022-05-30 08:26:05,17.38
2022-05-30 08:28:35,17.38
2022-05-30 08:33:36,17.38
2022-05-30 08:36:07,17.38
2022-05-30 08:38:37,17.38
2022-05-30 08:41:08,17.38
2022-05-30 08:43:38,17.38
2022-05-30 08:46:08,17.38
2022-05-30 08:48:38,17.38
2022-05-30 08:51:09,17.31
2022-05-30 08:53:39,17.31
2022-05-30 08:56:09,17.31
2022-05-30 08:58:40,17.38
2022-05-30 09:01:11,17.38
2022-05-30 09:03:41,17.38
2022-05-30 09:06:12,17.38
2022-05-30 09:08:43,17.38
2022-05-30 09:11:13,17.38
2022-05-30 09:13:44,17.31
2022-05-30 09:16:14,17.31
2022-05-30 09:18:45,17.31
2022-05-30 09:21:16,17.31
2022-05-30 09:23:46,17.31
2022-05-30 09:28:47,17.31
2022-05-30 09:31:19,17.31
2022-05-30 09:33:50,17.31
2022-05-30 09:36:20,17.31
2022-05-30 09:38:51,17.31
2022-05-30 09:41:21,17.31
2022-05-30 09:43:52,17.31
2022-05-30 09:46:22,17.25
2022-05-30 09:48:53,17.19
2022-05-30 09:51:24,17.19
2022-05-30 09:56:26,17.25
2022-05-30 09:58:56,17.19
2022-05-30 10:01:26,17.25
2022-05-30 10:03:57,17.25
2022-05-30 10:06:28,17.25
2022-05-30 10:08:58,17.25
2022-05-30 10:11:29,17.25
2022-05-30 10:13:59,17.25
2022-05-30 10:16:30,17.25
2022-05-30 10:19:00,17.19
2022-05-30 10:21:30,17.19
2022-05-30 10:24:01,17.12
2022-05-30 10:26:31,17.12
2022-05-30 10:29:02,17.19
2022-05-30 10:31:33,17.19
2022-05-30 10:34:03,17.19
2022-05-30 10:36:34,17.19
2022-05-30 10:39:04,17.19
2022-05-30 10:41:35,17.19
2022-05-30 10:44:05,17.19
2022-05-30 10:46:35,17.19
2022-05-30 10:49:05,17.19
2022-05-30 10:51:36,17.19
2022-05-30 10:54:07,17.12
2022-05-30 10:56:38,17.12
2022-05-30 10:59:08,17.12
2022-05-30 11:01:38,17.12
2022-05-30 11:04:09,17.12
2022-05-30 11:06:39,17.12
2022-05-30 11:09:10,17.12
2022-05-30 11:11:41,17.12
2022-05-30 11:14:12,17.12
2022-05-30 11:16:42,17.12
2022-05-30 11:19:12,17.19
2022-05-30 11:21:42,17.12
2022-05-30 11:24:13,17.12
2022-05-30 11:26:44,17.12
2022-05-30 11:29:15,17.19
2022-05-30 11:31:46,17.12
2022-05-30 11:34:17,17.12
2022-05-30 11:39:17,17.12
2022-05-30 11:41:47,17.12
2022-05-30 11:44:18,17.19
2022-05-30 11:46:48,17.12
2022-05-30 11:49:19,17.19
2022-05-30 11:51:50,17.12
2022-05-30 11:54:20,17.12
2022-05-30 11:56:51,17.19
2022-05-30 11:59:22,17.19
2022-05-30 12:01:53,17.12
2022-05-30 12:04:23,17.12
2022-05-30 12:06:53,17.12
2022-05-30 12:09:24,17.12
2022-05-30 12:11:54,17.12
2022-05-30 12:14:25,17.12
2022-05-30 12:16:56,17.19
2022-05-30 12:19:27,17.12
2022-05-30 12:21:57,17.19
2022-05-30 12:24:27,17.19
2022-05-30 12:26:58,17.12
2022-05-30 12:29:29,17.19
2022-05-30 12:31:59,17.19
2022-05-30 12:34:30,17.19
2022-05-30 12:37:00,17.12
2022-05-30 12:39:31,17.12
2022-05-30 12:42:01,17.12
2022-05-30 12:44:31,17.12
2022-05-30 12:49:32,17.12
2022-05-30 12:52:03,17.12
2022-05-30 12:54:33,17.12
2022-05-30 12:57:04,17.12
2022-05-30 13:02:05,17.19
2022-05-30 13:04:36,17.12
2022-05-30 13:07:07,17.19
2022-05-30 13:09:39,17.12
2022-05-30 13:12:09,17.12
2022-05-30 13:14:40,17.12
2022-05-30 13:17:11,17.12
2022-05-30 13:19:42,17.12
2022-05-30 13:22:13,17.12
2022-05-30 13:24:43,17.12
2022-05-30 13:27:14,17.12
2022-05-30 13:29:44,17.19
2022-05-30 13:32:15,17.19
2022-05-30 13:34:45,17.19
2022-05-30 13:37:16,17.12
2022-05-30 13:39:46,17.19
2022-05-30 13:42:16,17.19
2022-05-30 13:44:46,17.12
2022-05-30 13:47:17,17.12
2022-05-30 13:49:47,17.12
2022-05-30 13:52:19,17.06
2022-05-30 13:54:49,17.06
2022-05-30 13:57:19,17.06
2022-05-30 13:59:50,17.12
2022-05-30 14:02:20,17.12
2022-05-30 14:04:50,17.12
2022-05-30 14:07:21,17.19
2022-05-30 14:09:52,17.19
2022-05-30 14:12:22,17.19
2022-05-30 14:14:52,17.19
2022-05-30 14:17:23,17.12
2022-05-30 14:19:54,17.06
2022-05-30 14:22:24,17.12
2022-05-30 14:24:54,17.12
2022-05-30 14:27:25,17.06
2022-05-30 14:29:55,17.12
2022-05-30 14:32:25,17.12
2022-05-30 14:34:55,17.12
2022-05-30 14:37:26,17.12
2022-05-30 14:39:56,17.12
2022-05-30 14:42:27,17.12
2022-05-30 14:44:57,17.12
2022-05-30 14:47:28,17.19
2022-05-30 14:49:58,17.12
2022-05-30 14:52:29,17.12
2022-05-30 14:54:59,17.06
2022-05-30 14:57:30,17.12
2022-05-30 15:00:00,17.12
2022-05-30 15:02:31,17.12
2022-05-30 15:05:01,17.06
2022-05-30 15:07:33,17.12
2022-05-30 15:12:34,17.12
2022-05-30 15:15:05,17.12
2022-05-30 15:17:35,17.12
2022-05-30 15:20:06,17.12
2022-05-30 15:22:37,17.12
2022-05-30 15:25:08,17.12
2022-05-30 15:27:39,17.12
2022-05-30 15:30:09,17.12
2022-05-30 15:32:39,17.12
2022-05-30 15:35:09,17.12
2022-05-30 15:37:40,17.12
2022-05-30 15:40:10,17.12
2022-05-30 15:42:40,17.12
2022-05-30 15:45:11,17.19
2022-05-30 15:47:41,17.12
2022-05-30 15:50:11,17.12
2022-05-30 15:52:42,17.19
2022-05-30 15:55:13,17.19
2022-05-30 15:57:43,17.19
2022-05-30 16:00:14,17.12
2022-05-30 16:02:44,17.12
2022-05-30 16:07:45,17.12
2022-05-30 16:10:16,17.12
2022-05-30 16:12:46,17.12
2022-05-30 16:15:17,17.19
2022-05-30 16:17:48,17.12
2022-05-30 16:20:18,17.12
2022-05-30 16:22:48,17.19
2022-05-30 16:25:19,17.19
