time,hum_level
2022-05-29 06:53:27,47.52
2022-05-29 06:55:57,47.54
2022-05-29 06:58:27,47.57
2022-05-29 07:00:57,47.61
2022-05-29 07:03:27,47.67
2022-05-29 07:05:57,47.73
2022-05-29 07:10:57,47.85
2022-05-29 07:13:27,47.78
2022-05-29 07:15:57,47.66
2022-05-29 07:18:27,47.48
2022-05-29 07:20:57,47.31
2022-05-29 07:23:27,47.23
2022-05-29 07:25:57,47.17
2022-05-29 07:28:27,47.15
2022-05-29 07:30:57,47.11
2022-05-29 07:33:27,47.11
2022-05-29 07:35:57,47.14
2022-05-29 07:38:27,47.18
2022-05-29 07:40:57,47.19
2022-05-29 07:45:57,47.39
2022-05-29 07:50:57,47.38
2022-05-29 07:53:27,47.35
2022-05-29 07:55:57,47.33
2022-05-29 07:58:27,47.33
2022-05-29 08:00:57,47.33
2022-05-29 08:03:27,47.37
2022-05-29 08:05:57,47.39
2022-05-29 08:08:27,47.43
2022-05-29 08:10:57,47.46
2022-05-29 08:13:27,47.47
2022-05-29 08:15:57,47.49
2022-05-29 08:18:27,47.57
2022-05-29 08:20:57,47.63
2022-05-29 08:23:27,47.66
2022-05-29 08:25:57,47.64
2022-05-29 08:28:27,47.6
2022-05-29 08:30:57,47.59
2022-05-29 08:33:27,47.57
2022-05-29 08:35:57,47.57
2022-05-29 08:38:27,47.6
2022-05-29 08:40:57,47.6
2022-05-29 08:43:27,47.61
2022-05-29 08:45:57,47.65
2022-05-29 08:48:27,47.69
2022-05-29 08:50:57,47.81
2022-05-29 08:55:57,47.79
2022-05-29 08:58:27,47.78
2022-05-29 09:00:57,47.8
2022-05-29 09:03:27,47.8
2022-05-29 09:05:57,47.86
2022-05-29 09:08:27,47.87
2022-05-29 09:10:57,47.87
2022-05-29 09:13:27,47.9
2022-05-29 09:15:57,47.86
2022-05-29 09:18:27,47.9
2022-05-29 09:20:57,47.89
2022-05-29 09:23:27,47.93
2022-05-29 09:25:57,48.0
2022-05-29 09:30:57,48.06
2022-05-29 09:33:27,48.03
2022-05-29 09:35:57,48.06
2022-05-29 09:38:27,48.0
2022-05-29 09:40:57,48.02
2022-05-29 09:43:27,48.04
2022-05-29 09:45:57,48.05
2022-05-29 09:48:27,48.08
2022-05-29 09:50:57,48.09
2022-05-29 09:53:27,48.09
2022-05-29 09:55:57,48.06
2022-05-29 09:58:27,48.07
2022-05-29 10:00:57,48.24
2022-05-29 10:03:27,48.29
2022-05-29 10:05:57,48.25
2022-05-29 10:08:27,48.25
2022-05-29 10:10:57,48.14
2022-05-29 10:13:27,48.13
2022-05-29 10:15:57,48.16
2022-05-29 10:18:27,48.12
2022-05-29 10:20:57,48.06
2022-05-29 10:23:27,48.02
2022-05-29 10:25:57,48.05
2022-05-29 10:28:27,48.07
2022-05-29 10:30:57,48.09
2022-05-29 10:33:27,48.38
2022-05-29 10:35:57,48.3
2022-05-29 10:38:27,48.31
2022-05-29 10:40:57,48.3
2022-05-29 10:43:27,48.3
2022-05-29 10:45:57,48.29
2022-05-29 10:48:27,48.26
2022-05-29 10:50:57,48.26
2022-05-29 10:53:27,48.24
2022-05-29 10:58:27,48.13
2022-05-29 11:00:57,48.06
2022-05-29 11:03:27,47.99
2022-05-29 11:05:57,47.93
2022-05-29 11:08:27,47.99
2022-05-29 11:10:57,48.11
2022-05-29 11:15:57,48.17
2022-05-29 11:18:27,48.13
2022-05-29 11:20:57,48.14
2022-05-29 11:23:27,48.08
2022-05-29 11:25:57,48.12
2022-05-29 11:28:27,48.1
2022-05-29 11:30:57,48.11
2022-05-29 11:33:27,48.13
2022-05-29 11:35:57,48.12
2022-05-29 11:38:27,48.2
2022-05-29 11:40:57,48.33
2022-05-29 11:43:27,48.36
2022-05-29 11:45:57,48.32
2022-05-29 11:48:27,48.22
2022-05-29 11:50:57,48.1
2022-05-29 11:53:27,48.07
2022-05-29 11:55:57,48.07
2022-05-29 11:58:27,48.06
2022-05-29 12:00:57,48.08
2022-05-29 12:03:27,47.96
2022-05-29 12:05:57,47.9
2022-05-29 12:08:27,47.88
2022-05-29 12:10:57,47.87
2022-05-29 12:13:27,47.84
2022-05-29 12:15:57,47.81
2022-05-29 12:18:27,47.69
2022-05-29 12:20:57,47.65
2022-05-29 12:23:27,47.61
2022-05-29 12:25:57,47.55
2022-05-29 12:28:27,47.48
2022-05-29 12:30:57,47.51
2022-05-29 12:33:27,47.58
2022-05-29 12:35:57,47.64
2022-05-29 12:38:27,47.67
2022-05-29 12:40:57,47.72
2022-05-29 12:43:27,47.72
2022-05-29 12:45:57,47.71
2022-05-29 12:48:27,47.71
2022-05-29 12:50:57,47.71
2022-05-29 12:53:27,47.75
2022-05-29 12:55:57,47.75
2022-05-29 12:58:27,47.78
2022-05-29 13:00:57,47.78
2022-05-29 13:03:27,47.81
2022-05-29 13:05:57,47.84
2022-05-29 13:08:27,47.89
2022-05-29 13:10:57,47.93
2022-05-29 13:13:27,47.97
2022-05-29 13:15:57,48.04
2022-05-29 13:18:27,48.08
2022-05-29 13:20:57,48.05
2022-05-29 13:23:27,48.08
2022-05-29 13:25:57,48.13
2022-05-29 13:28:27,48.19
2022-05-29 13:30:57,48.18
2022-05-29 13:35:57,48.24
2022-05-29 13:38:27,48.2
2022-05-29 13:40:57,48.2
2022-05-29 13:43:27,48.22
2022-05-29 13:45:57,48.14
2022-05-29 13:48:27,48.15
2022-05-29 13:50:57,48.12
2022-05-29 13:53:27,48.04
2022-05-29 13:55:57,47.98
2022-05-29 13:58:27,47.91
2022-05-29 14:00:57,47.93
2022-05-29 14:05:57,47.82
2022-05-29 14:08:27,47.77
2022-05-29 14:10:57,47.71
2022-05-29 14:13:27,47.67
2022-05-29 14:15:57,47.64
2022-05-29 14:18:27,47.67
2022-05-29 14:20:57,47.69
2022-05-29 14:23:27,47.65
2022-05-29 14:25:57,47.58
2022-05-29 14:28:27,47.55
2022-05-29 14:30:57,47.45
2022-05-29 14:33:27,47.4
2022-05-29 14:35:57,47.31
2022-05-29 14:38:27,47.24
2022-05-29 14:40:57,47.2
2022-05-29 14:43:27,47.15
2022-05-29 14:45:57,47.08
2022-05-29 14:48:27,47.04
2022-05-29 14:50:57,46.98
2022-05-29 14:53:27,46.87
2022-05-29 14:55:57,46.86
2022-05-29 14:58:27,46.78
2022-05-29 15:00:57,46.83
2022-05-29 15:03:27,46.78
2022-05-29 15:05:57,46.64
2022-05-29 15:08:27,46.62
2022-05-29 15:10:57,46.58
2022-05-29 15:13:27,46.49
2022-05-29 15:15:57,46.39
2022-05-29 15:20:57,46.21
2022-05-29 15:23:27,46.14
2022-05-29 15:28:27,46.01
2022-05-29 15:30:57,45.91
2022-05-29 15:33:27,45.85
2022-05-29 15:35:57,45.82
2022-05-29 15:38:27,45.85
2022-05-29 15:40:57,45.81
2022-05-29 15:43:27,45.79
2022-05-29 15:45:57,45.75
2022-05-29 15:48:27,45.72
2022-05-29 15:50:57,45.7
2022-05-29 15:53:27,45.66
2022-05-29 15:55:57,45.66
2022-05-29 15:58:27,45.6
2022-05-29 16:03:27,45.54
2022-05-29 16:05:57,45.51
2022-05-29 16:08:27,45.49
2022-05-29 16:10:57,45.46
2022-05-29 16:13:27,45.44
2022-05-29 16:15:57,45.48
2022-05-29 16:18:27,45.46
2022-05-29 16:20:57,45.45
2022-05-29 16:23:27,45.45
2022-05-29 16:25:57,45.45
2022-05-29 16:28:27,45.42
2022-05-29 16:30:57,45.38
2022-05-29 16:33:27,45.39
2022-05-29 16:35:57,45.36
2022-05-29 16:38:27,45.31
2022-05-29 16:40:57,45.34
2022-05-29 16:43:28,45.36
2022-05-29 16:45:57,45.4
2022-05-29 16:48:27,45.39
2022-05-29 16:50:57,45.35
2022-05-29 16:53:27,45.32
2022-05-29 16:55:57,45.28
2022-05-29 16:58:27,45.34
2022-05-29 17:00:57,45.4
2022-05-29 17:03:27,45.39
2022-05-29 17:08:27,45.35
2022-05-29 17:13:27,45.28
2022-05-29 17:15:57,45.27
2022-05-29 17:18:27,45.21
2022-05-29 17:20:57,45.19
2022-05-29 17:23:27,45.26
2022-05-29 17:25:57,45.36
2022-05-29 17:28:27,45.36
2022-05-29 17:30:57,45.37
2022-05-29 17:33:27,45.43
2022-05-29 17:35:57,45.43
2022-05-29 17:38:27,45.47
2022-05-29 17:40:57,45.46
2022-05-29 17:43:27,45.45
2022-05-29 17:48:27,45.5
2022-05-29 17:50:57,45.39
2022-05-29 17:55:57,45.51
2022-05-29 17:58:27,45.56
2022-05-29 18:00:57,45.56
2022-05-29 18:03:27,45.52
2022-05-29 18:05:57,45.61
2022-05-29 18:08:27,45.58
2022-05-29 18:10:57,45.62
2022-05-29 18:13:27,45.65
2022-05-29 18:15:57,45.67
2022-05-29 18:18:28,45.63
2022-05-29 18:23:27,45.62
2022-05-29 18:25:57,45.62
2022-05-29 18:28:27,45.76
2022-05-29 18:30:57,45.92
2022-05-29 18:33:27,45.84
2022-05-29 18:35:57,45.83
2022-05-29 18:38:27,45.9
2022-05-29 18:40:57,45.9
2022-05-29 18:43:27,45.86
2022-05-29 18:45:57,45.82
2022-05-29 18:48:28,45.81
2022-05-29 18:50:58,45.9
2022-05-29 18:53:27,45.9
2022-05-29 18:58:27,45.93
2022-05-29 19:00:57,45.87
2022-05-29 19:03:28,45.97
2022-05-29 19:05:57,45.91
2022-05-29 19:08:28,45.9
2022-05-29 19:10:58,45.9
2022-05-29 19:13:28,45.9
2022-05-29 19:15:58,45.9
2022-05-29 19:18:28,45.9
2022-05-29 19:20:58,45.88
2022-05-29 19:23:28,45.87
2022-05-29 19:25:58,45.81
2022-05-29 19:28:28,45.81
2022-05-29 19:33:28,45.84
2022-05-29 19:35:58,46.0
2022-05-29 19:38:28,46.04
2022-05-29 19:40:58,46.02
2022-05-29 19:43:28,45.95
2022-05-29 19:45:58,45.98
2022-05-29 19:48:28,45.94
2022-05-29 19:50:58,46.03
2022-05-29 19:53:28,46.04
2022-05-29 19:55:58,46.06
2022-05-29 19:58:28,46.05
2022-05-29 20:00:58,46.05
2022-05-29 20:03:28,46.02
2022-05-29 20:08:28,46.03
2022-05-29 20:10:58,46.19
2022-05-29 20:13:28,46.18
2022-05-29 20:15:58,46.23
2022-05-29 20:18:28,46.24
2022-05-29 20:20:58,46.24
2022-05-29 20:23:28,46.21
2022-05-29 20:25:58,46.2
2022-05-29 20:28:28,46.23
2022-05-29 20:30:58,46.27
2022-05-29 20:33:28,46.3
2022-05-29 20:35:58,46.34
2022-05-29 20:38:28,46.37
2022-05-29 20:43:28,46.39
2022-05-29 20:45:58,46.54
2022-05-29 20:48:28,46.57
2022-05-29 20:50:58,46.57
2022-05-29 20:53:28,46.57
2022-05-29 20:55:58,46.55
2022-05-29 20:58:28,46.56
2022-05-29 21:00:58,46.58
2022-05-29 21:03:28,46.59
2022-05-29 21:05:58,46.62
2022-05-29 21:08:28,46.63
2022-05-29 21:10:58,46.73
2022-05-29 21:13:28,46.85
2022-05-29 21:18:28,47.19
2022-05-29 21:20:58,47.36
2022-05-29 21:23:28,47.49
2022-05-29 21:25:58,47.6
2022-05-29 21:28:28,47.68
2022-05-29 21:30:58,47.78
2022-05-29 21:33:28,47.86
2022-05-29 21:35:58,47.93
2022-05-29 21:38:28,47.99
2022-05-29 21:40:58,48.05
2022-05-29 21:43:28,48.06
2022-05-29 21:45:58,48.13
2022-05-29 21:48:28,48.17
2022-05-29 21:50:58,48.2
2022-05-29 21:53:28,48.22
2022-05-29 21:55:58,48.24
2022-05-29 22:00:58,48.26
2022-05-29 22:03:28,48.27
2022-05-29 22:05:58,48.3
2022-05-29 22:08:28,48.3
2022-05-29 22:10:58,48.33
2022-05-29 22:13:28,48.33
2022-05-29 22:15:58,48.37
2022-05-29 22:18:28,48.38
2022-05-29 22:20:58,48.39
2022-05-29 22:23:28,48.4
2022-05-29 22:25:58,48.4
2022-05-29 22:28:28,48.44
2022-05-29 22:30:58,48.47
2022-05-29 22:35:58,48.51
2022-05-29 22:38:28,48.51
2022-05-29 22:40:58,48.53
2022-05-29 22:43:28,48.55
2022-05-29 22:45:58,48.58
2022-05-29 22:48:28,48.58
2022-05-29 22:50:58,48.6
2022-05-29 22:53:28,48.61
2022-05-29 22:55:58,48.62
2022-05-29 22:58:28,48.65
2022-05-29 23:00:58,48.66
2022-05-29 23:03:28,48.69
2022-05-29 23:05:58,48.72
2022-05-29 23:08:28,48.75
2022-05-29 23:10:58,48.76
2022-05-29 23:13:28,48.79
2022-05-29 23:18:28,48.81
2022-05-29 23:20:58,48.84
2022-05-29 23:23:28,48.88
2022-05-29 23:25:58,48.9
2022-05-29 23:28:28,48.94
2022-05-29 23:30:58,48.96
2022-05-29 23:33:28,48.99
2022-05-29 23:35:58,49.0
2022-05-29 23:38:28,49.01
2022-05-29 23:40:58,49.03
2022-05-29 23:43:28,49.07
2022-05-29 23:45:58,49.05
2022-05-29 23:48:28,49.07
2022-05-29 23:53:28,49.1
2022-05-29 23:55:58,49.11
2022-05-29 23:58:28,49.1
2022-05-30 00:00:58,49.1
2022-05-30 00:03:28,49.11
2022-05-30 00:05:58,49.13
2022-05-30 00:08:28,49.12
2022-05-30 00:10:58,49.15
2022-05-30 00:13:28,49.18
2022-05-30 00:15:58,49.18
2022-05-30 00:18:28,49.18
2022-05-30 00:20:58,49.18
2022-05-30 00:23:28,49.18
2022-05-30 00:28:28,49.19
2022-05-30 00:30:58,49.19
2022-05-30 00:33:28,49.2
2022-05-30 00:35:58,49.21
2022-05-30 00:38:28,49.2
2022-05-30 00:40:58,49.19
2022-05-30 00:43:28,49.19
2022-05-30 00:45:58,49.16
2022-05-30 00:48:28,49.16
2022-05-30 00:50:58,49.19
2022-05-30 00:53:28,49.19
2022-05-30 00:55:58,49.2
2022-05-30 00:58:28,49.19
2022-05-30 01:03:28,49.19
2022-05-30 01:05:58,49.2
2022-05-30 01:10:58,49.22
2022-05-30 01:13:28,49.22
2022-05-30 01:15:58,49.22
2022-05-30 01:18:28,49.24
2022-05-30 01:20:58,49.26
2022-05-30 01:23:28,49.24
2022-05-30 01:25:58,49.25
2022-05-30 01:28:28,49.23
2022-05-30 01:30:58,49.23
2022-05-30 01:33:28,49.24
2022-05-30 01:35:58,49.24
2022-05-30 01:38:28,49.22
2022-05-30 01:40:58,49.22
2022-05-30 01:43:28,49.29
2022-05-30 01:45:58,49.29
2022-05-30 01:48:28,49.27
2022-05-30 01:53:28,49.35
2022-05-30 01:55:58,49.38
2022-05-30 01:58:28,49.4
2022-05-30 02:00:58,49.4
2022-05-30 02:03:28,49.4
2022-05-30 02:05:58,49.42
2022-05-30 02:08:28,49.4
2022-05-30 02:10:58,49.4
2022-05-30 02:13:28,49.4
2022-05-30 02:15:58,49.41
2022-05-30 02:20:58,49.45
2022-05-30 02:23:28,49.43
2022-05-30 02:28:28,49.41
2022-05-30 02:30:58,49.38
2022-05-30 02:33:28,49.38
2022-05-30 02:35:58,49.38
2022-05-30 02:38:28,49.36
2022-05-30 02:40:58,49.36
2022-05-30 02:43:28,49.37
2022-05-30 02:45:58,49.36
2022-05-30 02:48:28,49.36
2022-05-30 02:50:58,49.36
2022-05-30 02:53:28,49.34
2022-05-30 02:55:58,49.32
2022-05-30 02:58:28,49.32
2022-05-30 03:03:28,49.29
2022-05-30 03:05:58,49.27
2022-05-30 03:08:28,49.29
2022-05-30 03:10:58,49.27
2022-05-30 03:13:28,49.29
2022-05-30 03:15:58,49.28
2022-05-30 03:18:28,49.29
2022-05-30 03:20:58,49.33
2022-05-30 03:23:28,49.27
2022-05-30 03:25:58,49.31
2022-05-30 03:28:28,49.33
2022-05-30 03:30:58,49.38
2022-05-30 03:33:28,49.39
2022-05-30 03:35:58,49.4
2022-05-30 03:38:28,49.42
2022-05-30 03:40:58,49.45
2022-05-30 03:45:58,49.49
2022-05-30 03:48:28,49.48
2022-05-30 03:50:58,49.52
2022-05-30 03:53:28,49.55
2022-05-30 03:55:58,49.55
2022-05-30 03:58:28,49.56
2022-05-30 04:00:58,49.56
2022-05-30 04:03:28,49.57
2022-05-30 04:05:58,49.56
2022-05-30 04:08:28,49.56
2022-05-30 04:10:58,49.61
2022-05-30 04:13:28,49.59
2022-05-30 04:15:58,49.61
2022-05-30 04:20:58,49.58
2022-05-30 04:23:28,49.58
2022-05-30 04:25:58,49.6
2022-05-30 04:28:28,49.61
2022-05-30 04:30:58,49.62
2022-05-30 04:33:28,49.63
2022-05-30 04:35:58,49.66
2022-05-30 04:38:28,49.68
2022-05-30 04:40:58,49.72
2022-05-30 04:43:28,49.74
2022-05-30 04:45:58,49.74
2022-05-30 04:48:28,49.75
2022-05-30 04:50:58,49.77
2022-05-30 04:55:58,49.82
2022-05-30 04:58:28,49.86
2022-05-30 05:00:58,49.87
2022-05-30 05:03:28,49.9
2022-05-30 05:05:58,49.91
2022-05-30 05:08:28,49.92
2022-05-30 05:10:58,49.94
2022-05-30 05:13:28,49.98
2022-05-30 05:15:58,49.97
2022-05-30 05:18:28,50.0
2022-05-30 05:20:58,50.02
2022-05-30 05:23:28,50.01
2022-05-30 05:25:58,50.06
2022-05-30 05:28:28,50.07
2022-05-30 05:30:58,50.08
2022-05-30 05:33:28,50.12
2022-05-30 05:38:28,50.13
2022-05-30 05:40:58,50.14
2022-05-30 05:43:28,50.18
2022-05-30 05:45:58,50.22
2022-05-30 05:48:28,50.23
2022-05-30 05:50:58,50.25
2022-05-30 05:53:28,50.26
2022-05-30 05:55:58,50.24
2022-05-30 05:58:28,50.28
2022-05-30 06:00:59,50.29
2022-05-30 06:03:28,50.29
2022-05-30 06:05:58,50.29
2022-05-30 06:08:28,50.3
2022-05-30 06:10:58,50.3
2022-05-30 06:13:28,50.29
2022-05-30 06:15:58,50.33
2022-05-30 06:20:58,50.5
2022-05-30 06:23:28,50.53
2022-05-30 06:25:58,50.51
2022-05-30 06:28:28,50.52
2022-05-30 06:30:58,50.48
2022-05-30 06:33:28,50.51
2022-05-30 06:35:58,50.51
2022-05-30 06:38:28,50.5
2022-05-30 06:40:58,50.49
2022-05-30 06:43:28,50.57
2022-05-30 06:45:58,50.66
2022-05-30 06:48:28,50.77
2022-05-30 06:50:58,50.87
2022-05-30 06:53:28,51.01
2022-05-30 06:55:58,51.08
2022-05-30 06:58:28,51.12
2022-05-30 07:00:58,51.17
2022-05-30 07:03:28,51.17
2022-05-30 07:05:58,51.13
2022-05-30 07:08:28,51.0
2022-05-30 07:10:58,50.8
2022-05-30 07:13:28,50.62
2022-05-30 07:15:58,50.46
2022-05-30 07:18:28,50.28
2022-05-30 07:20:58,50.04
2022-05-30 07:23:28,49.87
2022-05-30 07:25:58,49.84
2022-05-30 07:30:58,49.6
2022-05-30 07:33:28,49.55
2022-05-30 07:35:58,49.46
2022-05-30 07:38:28,49.39
2022-05-30 07:40:58,49.29
2022-05-30 07:43:28,49.2
2022-05-30 07:45:58,49.15
2022-05-30 07:48:28,49.1
2022-05-30 07:50:58,49.03
2022-05-30 07:53:28,48.96
2022-05-30 07:55:58,48.94
2022-05-30 07:58:28,48.9
2022-05-30 08:00:58,48.96
2022-05-30 08:03:28,48.98
2022-05-30 08:05:58,48.94
2022-05-30 08:08:28,48.91
2022-05-30 08:10:58,48.92
2022-05-30 08:13:28,48.93
2022-05-30 08:15:58,48.88
2022-05-30 08:18:28,48.86
2022-05-30 08:20:58,48.86
2022-05-30 08:23:28,48.85
2022-05-30 08:25:58,48.72
2022-05-30 08:30:58,48.59
2022-05-30 08:33:28,48.51
2022-05-30 08:35:58,48.6
2022-05-30 08:38:28,48.7
2022-05-30 08:40:58,48.67
2022-05-30 08:43:28,48.69
2022-05-30 08:48:28,48.68
2022-05-30 08:50:58,48.66
2022-05-30 08:53:28,48.67
2022-05-30 08:55:58,48.69
2022-05-30 08:58:28,48.65
2022-05-30 09:00:58,48.56
2022-05-30 09:03:28,48.37
2022-05-30 09:05:58,48.37
2022-05-30 09:08:28,48.47
2022-05-30 09:10:58,48.46
2022-05-30 09:13:28,48.44
2022-05-30 09:15:58,48.35
2022-05-30 09:18:28,48.25
2022-05-30 09:23:28,48.14
2022-05-30 09:25:58,48.06
2022-05-30 09:28:28,48.0
2022-05-30 09:30:58,47.98
2022-05-30 09:33:28,47.95
2022-05-30 09:35:58,48.01
2022-05-30 09:38:28,48.04
2022-05-30 09:40:58,48.08
2022-05-30 09:43:28,48.16
2022-05-30 09:45:58,48.18
2022-05-30 09:48:28,48.16
2022-05-30 09:50:58,48.13
2022-05-30 09:53:28,48.09
2022-05-30 09:55:58,48.03
2022-05-30 09:58:28,48.01
2022-05-30 10:00:58,47.97
2022-05-30 10:03:28,47.91
2022-05-30 10:05:58,47.89
2022-05-30 10:08:28,47.82
2022-05-30 10:10:58,47.77
2022-05-30 10:13:28,47.69
2022-05-30 10:15:58,47.69
2022-05-30 10:18:28,47.67
2022-05-30 10:20:58,47.7
2022-05-30 10:23:28,47.69
2022-05-30 10:25:58,47.68
2022-05-30 10:28:28,47.63
2022-05-30 10:33:28,47.45
2022-05-30 10:35:58,47.38
2022-05-30 10:40:58,47.21
2022-05-30 10:43:28,47.13
2022-05-30 10:45:58,47.02
2022-05-30 10:48:28,46.96
2022-05-30 10:50:58,46.91
2022-05-30 10:53:28,46.84
2022-05-30 10:55:58,46.77
2022-05-30 10:58:28,46.66
2022-05-30 11:00:58,46.57
2022-05-30 11:03:28,46.5
2022-05-30 11:05:58,46.4
2022-05-30 11:08:28,46.33
2022-05-30 11:10:58,46.24
2022-05-30 11:15:58,45.99
2022-05-30 11:18:28,45.9
2022-05-30 11:20:58,45.9
2022-05-30 11:23:28,45.88
2022-05-30 11:25:58,46.06
2022-05-30 11:28:28,45.88
2022-05-30 11:33:28,45.83
2022-05-30 11:35:58,45.8
2022-05-30 11:38:28,45.78
2022-05-30 11:40:58,45.75
2022-05-30 11:43:28,45.78
2022-05-30 11:45:58,45.74
2022-05-30 11:50:58,45.67
2022-05-30 11:53:28,45.63
2022-05-30 11:55:58,45.67
2022-05-30 11:58:28,45.67
2022-05-30 12:00:58,45.64
2022-05-30 12:03:28,45.65
2022-05-30 12:05:58,45.66
2022-05-30 12:08:28,45.63
2022-05-30 12:10:58,45.6
2022-05-30 12:13:28,45.62
2022-05-30 12:15:58,45.57
2022-05-30 12:18:28,45.6
2022-05-30 12:20:58,45.55
2022-05-30 12:23:28,45.47
2022-05-30 12:25:58,45.4
2022-05-30 12:28:28,45.36
2022-05-30 12:30:58,45.33
2022-05-30 12:33:28,45.35
2022-05-30 12:35:58,45.35
2022-05-30 12:38:28,45.34
2022-05-30 12:40:58,45.32
2022-05-30 12:43:28,45.29
2022-05-30 12:45:58,45.27
2022-05-30 12:50:58,45.39
2022-05-30 12:53:28,45.37
2022-05-30 12:55:58,45.35
2022-05-30 12:58:28,45.4
2022-05-30 13:00:58,45.34
2022-05-30 13:03:28,45.29
2022-05-30 13:08:28,45.44
2022-05-30 13:10:58,45.46
2022-05-30 13:13:28,45.51
2022-05-30 13:15:58,45.55
2022-05-30 13:18:28,45.54
2022-05-30 13:20:58,45.65
2022-05-30 13:23:28,45.79
2022-05-30 13:25:58,45.89
2022-05-30 13:28:28,45.92
2022-05-30 13:30:58,45.95
2022-05-30 13:33:28,45.95
2022-05-30 13:35:58,45.97
2022-05-30 13:38:28,46.02
2022-05-30 13:43:28,46.09
2022-05-30 13:45:58,46.09
2022-05-30 13:48:28,46.14
2022-05-30 13:50:58,46.27
2022-05-30 13:53:28,46.5
2022-05-30 13:55:58,46.77
2022-05-30 13:58:28,47.0
2022-05-30 14:00:58,47.12
2022-05-30 14:03:28,47.26
2022-05-30 14:05:58,47.37
2022-05-30 14:08:28,47.5
2022-05-30 14:10:58,47.54
2022-05-30 14:13:28,47.62
2022-05-30 14:18:28,47.49
2022-05-30 14:20:58,47.38
2022-05-30 14:23:28,47.3
2022-05-30 14:25:58,47.24
2022-05-30 14:28:28,47.19
2022-05-30 14:30:58,47.14
2022-05-30 14:35:58,47.03
2022-05-30 14:38:28,47.02
2022-05-30 14:40:58,47.01
2022-05-30 14:43:28,47.03
2022-05-30 14:45:58,47.08
2022-05-30 14:48:28,47.14
2022-05-30 14:53:28,47.04
2022-05-30 14:55:58,46.99
2022-05-30 14:58:28,46.92
2022-05-30 15:00:58,46.85
2022-05-30 15:03:28,46.75
2022-05-30 15:05:58,46.66
2022-05-30 15:08:28,46.61
2022-05-30 15:10:58,46.6
2022-05-30 15:13:28,46.6
2022-05-30 15:15:58,46.58
2022-05-30 15:18:28,46.58
2022-05-30 15:20:58,46.52
2022-05-30 15:23:28,46.52
2022-05-30 15:25:58,46.46
2022-05-30 15:28:28,46.4
2022-05-30 15:30:58,46.35
2022-05-30 15:33:28,46.33
2022-05-30 15:35:58,46.33
2022-05-30 15:38:28,46.32
2022-05-30 15:40:58,46.27
2022-05-30 15:43:28,46.27
2022-05-30 15:45:58,46.26
2022-05-30 15:48:28,46.22
2022-05-30 15:50:58,46.21
2022-05-30 15:53:28,46.18
2022-05-30 15:55:58,46.28
2022-05-30 15:58:28,46.15
2022-05-30 16:00:58,46.11
2022-05-30 16:03:28,46.09
2022-05-30 16:05:58,46.08
2022-05-30 16:10:58,45.97
2022-05-30 16:13:28,45.95
2022-05-30 16:15:58,45.9
2022-05-30 16:18:28,45.87
2022-05-30 16:20:58,45.82
2022-05-30 16:23:28,45.87
2022-05-30 16:25:58,45.85
2022-05-30 16:28:28,45.84
2022-05-30 16:30:58,45.8
2022-05-30 16:33:28,45.77
2022-05-30 16:35:58,45.77
2022-05-30 16:38:28,45.76
2022-05-30 16:40:58,45.77
2022-05-30 16:45:58,45.78
2022-05-30 16:48:28,45.84
2022-05-30 16:50:58,45.9
2022-05-30 16:53:28,45.92
2022-05-30 16:55:58,45.96
2022-05-30 16:58:28,45.96
2022-05-30 17:00:58,45.89
2022-05-30 17:03:28,45.85
2022-05-30 17:05:58,45.96
2022-05-30 17:08:28,45.97
2022-05-30 17:10:58,45.91
2022-05-30 17:13:28,45.95
2022-05-30 17:15:58,45.97
2022-05-30 17:20:58,46.04
2022-05-30 17:23:28,45.95
2022-05-30 17:28:28,46.03
2022-05-30 17:33:28,45.94
2022-05-30 17:35:58,45.98
2022-05-30 17:38:28,46.13
2022-05-30 17:40:58,46.16
2022-05-30 17:43:28,46.18
2022-05-30 17:45:58,46.2
2022-05-30 17:48:28,46.13
2022-05-30 17:50:58,46.13
2022-05-30 17:53:28,46.08
2022-05-30 17:55:58,46.05
2022-05-30 17:58:28,46.08
2022-05-30 18:03:28,46.03
2022-05-30 18:05:58,46.04
2022-05-30 18:08:28,45.96
2022-05-30 18:10:58,45.91
2022-05-30 18:13:28,46.05
2022-05-30 18:15:58,45.97
2022-05-30 18:18:28,46.0
2022-05-30 18:20:58,46.05
2022-05-30 18:23:28,46.06
2022-05-30 18:25:58,46.0
2022-05-30 18:28:28,45.99
2022-05-30 18:30:58,46.04
2022-05-30 18:33:28,45.98
2022-05-30 18:35:58,46.01
2022-05-30 18:38:28,45.93
2022-05-30 18:40:58,45.89
2022-05-30 18:45:58,46.23
2022-05-30 18:48:28,46.12
2022-05-30 18:50:58,46.09
2022-05-30 18:53:28,46.17
2022-05-30 18:55:58,46.09
2022-05-30 18:58:28,46.14
2022-05-30 19:00:58,46.15
2022-05-30 19:03:28,46.1
2022-05-30 19:05:58,46.03
2022-05-30 19:08:28,46.07
2022-05-30 19:10:58,46.05
2022-05-30 19:13:28,46.11
2022-05-30 19:15:58,46.07
2022-05-30 19:18:28,46.04
2022-05-30 19:20:58,46.13
2022-05-30 19:23:28,46.14
2022-05-30 19:25:58,46.14
2022-05-30 19:28:28,46.11
2022-05-30 19:30:58,46.2
2022-05-30 19:33:28,46.15
2022-05-30 19:35:58,46.11
2022-05-30 19:38:28,46.19
