time,ec_level
2022-05-21 15:05:17,3.38
2022-05-21 15:07:48,3.05
2022-05-21 15:10:19,2.98
2022-05-21 15:12:49,3.05
2022-05-21 15:15:20,3.0
2022-05-21 15:17:50,3.11
2022-05-21 15:20:21,3.37
2022-05-21 15:25:21,3.05
2022-05-21 15:27:52,2.98
2022-05-21 15:30:23,3.05
2022-05-21 15:32:53,3.03
2022-05-21 15:35:25,3.03
2022-05-21 15:37:56,2.51
2022-05-21 15:40:26,3.0
2022-05-21 15:42:57,3.03
2022-05-21 15:45:28,2.98
2022-05-21 15:47:58,3.4
2022-05-21 15:50:29,3.03
2022-05-21 15:55:30,3.2
2022-05-21 15:58:00,3.05
2022-05-21 16:03:02,3.0
2022-05-21 16:08:03,3.03
2022-05-21 16:10:34,3.15
2022-05-21 16:13:05,3.08
2022-05-21 16:15:36,3.1
2022-05-21 16:18:06,3.15
2022-05-21 16:20:37,3.0
2022-05-21 16:23:07,3.37
2022-05-21 16:25:38,3.28
2022-05-21 16:28:08,3.4
2022-05-21 16:30:39,3.0
2022-05-21 16:33:09,3.37
2022-05-21 16:35:40,3.05
2022-05-21 16:38:10,3.0
2022-05-21 16:40:42,3.05
2022-05-21 16:45:44,2.12
2022-05-21 16:53:15,3.07
2022-05-21 16:55:46,3.05
2022-05-21 16:58:16,3.4
2022-05-21 17:00:47,3.07
2022-05-21 17:03:18,3.02
2022-05-21 17:05:49,3.07
2022-05-21 17:08:20,3.05
2022-05-21 17:10:50,3.02
2022-05-21 17:13:20,3.48
2022-05-21 17:15:51,3.02
2022-05-21 17:18:22,2.99
2022-05-21 17:20:52,2.95
2022-05-21 17:23:23,2.99
2022-05-21 17:28:23,3.02
2022-05-21 17:30:54,3.07
2022-05-21 17:33:24,3.02
2022-05-21 17:35:55,3.02
2022-05-21 17:38:25,3.07
2022-05-21 17:40:56,3.07
2022-05-21 17:43:27,3.04
2022-05-21 17:45:57,3.04
2022-05-21 17:48:27,3.02
2022-05-21 17:50:57,3.05
2022-05-21 17:53:28,3.33
2022-05-21 17:58:30,2.99
2022-05-21 18:01:00,3.09
2022-05-21 18:06:02,2.98
2022-05-21 18:11:02,3.0
2022-05-21 18:13:33,3.37
2022-05-21 18:16:03,3.02
2022-05-21 18:18:33,3.07
2022-05-21 18:21:04,3.02
2022-05-21 18:23:35,2.98
2022-05-21 18:26:05,3.17
2022-05-21 18:28:36,2.06
2022-05-21 18:31:06,3.02
2022-05-21 18:33:37,3.1
2022-05-21 18:36:07,3.05
2022-05-21 18:38:37,3.02
2022-05-21 18:41:07,3.25
2022-05-21 18:43:38,3.02
2022-05-21 18:48:39,3.23
2022-05-21 18:51:09,3.02
2022-05-21 18:53:39,3.4
2022-05-21 18:56:10,3.43
2022-05-21 18:58:41,3.02
2022-05-21 19:03:41,2.95
2022-05-21 19:06:11,3.23
2022-05-21 19:11:13,3.02
2022-05-21 19:13:44,3.1
2022-05-21 19:16:14,2.98
2022-05-21 19:18:45,3.4
2022-05-21 19:21:16,3.05
2022-05-21 19:23:46,3.02
2022-05-21 19:26:17,2.95
2022-05-21 19:28:48,3.0
2022-05-21 19:31:18,3.4
2022-05-21 19:33:49,3.25
2022-05-21 19:36:20,2.98
2022-05-21 19:38:51,3.31
2022-05-21 19:41:22,3.0
2022-05-21 19:43:53,3.4
2022-05-21 19:46:23,3.02
2022-05-21 19:48:54,3.05
2022-05-21 19:51:25,3.2
2022-05-21 19:53:55,3.02
2022-05-21 19:56:25,3.43
2022-05-21 19:58:56,3.05
2022-05-21 20:01:27,2.98
2022-05-21 20:03:57,3.02
2022-05-21 20:08:59,3.31
2022-05-21 20:16:30,3.37
2022-05-21 20:19:00,3.02
2022-05-21 20:21:31,3.17
2022-05-21 20:24:02,3.43
2022-05-21 20:26:32,3.28
2022-05-21 20:29:02,3.02
2022-05-21 20:31:33,3.05
2022-05-21 20:34:03,2.96
2022-05-21 20:36:34,3.25
2022-05-21 20:39:05,3.05
2022-05-21 20:41:35,3.37
2022-05-21 20:44:05,3.1
2022-05-21 20:46:36,3.02
2022-05-21 20:51:38,3.0
2022-05-21 20:54:08,3.02
2022-05-21 20:56:38,3.1
2022-05-21 20:59:09,3.43
2022-05-21 21:01:39,3.15
2022-05-21 21:04:10,3.03
2022-05-21 21:06:42,3.0
2022-05-21 21:09:12,3.0
2022-05-21 21:11:43,3.2
2022-05-21 21:14:13,3.0
2022-05-21 21:16:44,3.0
2022-05-21 21:19:14,3.31
2022-05-21 21:21:45,3.0
2022-05-21 21:24:16,3.02
2022-05-21 21:26:46,3.03
2022-05-21 21:29:16,2.95
2022-05-21 21:34:18,3.05
2022-05-21 21:36:48,2.98
2022-05-21 21:39:19,3.37
2022-05-21 21:41:50,3.02
2022-05-21 21:44:20,3.05
2022-05-21 21:46:51,3.02
2022-05-21 21:49:22,3.02
2022-05-21 21:51:52,3.1
2022-05-21 21:54:23,3.31
2022-05-21 21:56:53,3.05
2022-05-21 21:59:24,2.95
2022-05-21 22:01:56,3.05
2022-05-21 22:04:26,3.0
2022-05-21 22:06:57,2.98
2022-05-21 22:09:29,3.31
2022-05-21 22:11:59,3.02
2022-05-21 22:17:01,3.4
2022-05-21 22:19:32,3.05
2022-05-21 22:22:03,3.02
2022-05-21 22:24:33,3.05
2022-05-21 22:27:03,3.0
2022-05-21 22:29:33,3.23
2022-05-21 22:32:04,2.98
2022-05-21 22:34:34,3.4
2022-05-21 22:37:05,2.98
2022-05-21 22:39:35,3.31
2022-05-21 22:44:36,3.34
2022-05-21 22:47:07,3.02
2022-05-21 22:49:38,2.98
2022-05-21 22:52:09,3.02
2022-05-21 22:54:39,3.02
2022-05-21 22:57:10,3.34
2022-05-21 22:59:41,3.04
2022-05-21 23:04:41,3.31
2022-05-21 23:07:12,2.93
2022-05-21 23:09:43,3.1
2022-05-21 23:12:14,3.15
2022-05-21 23:14:45,3.25
2022-05-21 23:17:16,3.02
2022-05-21 23:19:46,3.25
2022-05-21 23:22:16,3.33
2022-05-21 23:24:46,2.98
2022-05-21 23:27:17,3.05
2022-05-21 23:29:48,3.28
2022-05-21 23:32:18,3.22
2022-05-21 23:34:49,2.95
2022-05-21 23:37:20,2.98
2022-05-21 23:39:50,2.97
2022-05-21 23:42:20,3.05
2022-05-21 23:47:22,2.97
2022-05-21 23:52:23,2.99
2022-05-21 23:54:53,2.97
2022-05-21 23:57:24,3.02
2022-05-21 23:59:54,3.22
2022-05-22 00:02:25,3.04
2022-05-22 00:04:56,3.17
2022-05-22 00:07:26,2.99
2022-05-22 00:09:57,3.02
2022-05-22 00:12:28,3.22
2022-05-22 00:14:58,3.07
2022-05-22 00:17:29,3.42
2022-05-22 00:19:59,3.36
2022-05-22 00:22:29,2.99
2022-05-22 00:25:00,3.22
2022-05-22 00:27:30,2.99
2022-05-22 00:30:01,2.99
2022-05-22 00:35:02,2.99
2022-05-22 00:37:33,2.91
2022-05-22 00:40:04,2.97
2022-05-22 00:42:34,3.31
2022-05-22 00:45:04,3.04
2022-05-22 00:50:06,3.02
2022-05-22 00:52:38,2.95
2022-05-22 00:55:08,3.25
2022-05-22 00:57:39,2.92
2022-05-22 01:00:09,3.48
2022-05-22 01:02:40,3.2
2022-05-22 01:05:10,2.95
2022-05-22 01:07:41,3.02
2022-05-22 01:10:12,3.07
2022-05-22 01:12:42,3.25
2022-05-22 01:17:44,2.99
2022-05-22 01:22:44,3.02
2022-05-22 01:25:14,3.02
2022-05-22 01:27:45,3.33
2022-05-22 01:30:15,3.25
2022-05-22 01:32:46,3.0
2022-05-22 01:35:16,2.99
2022-05-22 01:37:47,2.99
2022-05-22 01:40:17,3.02
2022-05-22 01:42:47,3.43
2022-05-22 01:45:19,3.2
2022-05-22 01:47:49,3.0
2022-05-22 01:50:19,3.05
2022-05-22 01:52:50,3.1
2022-05-22 01:55:20,3.02
2022-05-22 01:57:51,3.1
2022-05-22 02:00:21,3.07
2022-05-22 02:05:23,3.25
2022-05-22 02:07:54,3.34
2022-05-22 02:10:24,3.0
2022-05-22 02:12:55,3.0
2022-05-22 02:15:25,3.28
2022-05-22 02:20:26,3.02
2022-05-22 02:22:56,3.0
2022-05-22 02:25:27,3.28
2022-05-22 02:27:57,3.1
2022-05-22 02:30:28,3.4
2022-05-22 02:32:58,3.05
2022-05-22 02:35:29,3.0
2022-05-22 02:37:59,3.02
2022-05-22 02:40:30,3.37
2022-05-22 02:43:01,3.37
2022-05-22 02:45:32,3.31
2022-05-22 02:48:03,3.0
2022-05-22 02:53:04,3.0
2022-05-22 02:55:35,3.0
2022-05-22 02:58:06,3.05
2022-05-22 03:00:36,3.43
2022-05-22 03:03:07,3.34
2022-05-22 03:05:38,3.07
2022-05-22 03:08:08,3.49
2022-05-22 03:10:39,2.93
2022-05-22 03:15:40,3.4
2022-05-22 03:18:11,2.98
2022-05-22 03:20:42,3.37
2022-05-22 03:23:13,3.23
2022-05-22 03:25:43,3.0
2022-05-22 03:28:14,3.03
2022-05-22 03:30:44,3.03
2022-05-22 03:35:47,3.08
2022-05-22 03:40:48,3.0
2022-05-22 03:43:19,3.34
2022-05-22 03:45:49,3.03
2022-05-22 03:48:20,3.23
2022-05-22 03:50:51,2.96
2022-05-22 03:53:21,3.37
2022-05-22 03:55:52,3.08
2022-05-22 03:58:22,3.0
2022-05-22 04:00:53,3.0
2022-05-22 04:03:23,2.96
2022-05-22 04:05:53,3.2
2022-05-22 04:10:54,2.98
2022-05-22 04:13:24,3.0
2022-05-22 04:15:55,2.96
2022-05-22 04:18:26,3.26
2022-05-22 04:23:27,3.31
2022-05-22 04:25:57,3.06
2022-05-22 04:28:27,3.0
2022-05-22 04:30:58,3.18
2022-05-22 04:33:29,3.0
2022-05-22 04:35:59,3.24
2022-05-22 04:38:29,3.24
2022-05-22 04:41:00,3.01
2022-05-22 04:43:30,3.06
2022-05-22 04:46:00,3.03
2022-05-22 04:48:31,3.32
2022-05-22 04:51:02,2.98
2022-05-22 04:53:32,2.98
2022-05-22 04:56:03,3.01
2022-05-22 04:58:33,3.01
2022-05-22 05:01:03,3.32
2022-05-22 05:03:34,3.01
2022-05-22 05:06:05,2.98
2022-05-22 05:11:07,3.01
2022-05-22 05:13:38,3.26
2022-05-22 05:16:08,3.32
2022-05-22 05:18:39,3.01
2022-05-22 05:21:10,2.98
2022-05-22 05:23:41,2.99
2022-05-22 05:26:11,3.01
2022-05-22 05:28:42,3.27
2022-05-22 05:31:12,2.94
2022-05-22 05:33:42,3.04
2022-05-22 05:36:13,3.41
2022-05-22 05:38:43,2.99
2022-05-22 05:41:14,3.01
2022-05-22 05:43:44,3.38
2022-05-22 05:46:14,3.01
2022-05-22 05:48:45,3.27
2022-05-22 05:51:16,3.35
2022-05-22 05:53:47,3.35
2022-05-22 05:56:17,2.99
2022-05-22 05:58:47,3.01
2022-05-22 06:01:18,3.01
2022-05-22 06:03:49,2.94
2022-05-22 06:08:50,3.04
2022-05-22 06:11:20,3.09
2022-05-22 06:13:52,2.94
2022-05-22 06:16:23,2.97
2022-05-22 06:18:53,3.24
2022-05-22 06:21:24,3.33
2022-05-22 06:23:54,3.09
2022-05-22 06:26:25,2.97
2022-05-22 06:28:55,3.0
2022-05-22 06:31:26,3.22
2022-05-22 06:33:56,3.07
2022-05-22 06:36:28,3.0
2022-05-22 06:41:29,3.34
2022-05-22 06:44:00,2.98
2022-05-22 06:46:31,3.02
2022-05-22 06:49:01,3.31
2022-05-22 06:51:32,3.23
2022-05-22 06:54:03,1.88
2022-05-22 06:56:34,2.93
2022-05-22 06:59:05,3.18
2022-05-22 07:04:05,3.34
2022-05-22 07:06:35,3.37
2022-05-22 07:09:06,3.18
2022-05-22 07:11:37,2.96
2022-05-22 07:14:07,2.98
2022-05-22 07:16:39,3.01
2022-05-22 07:19:09,2.98
2022-05-22 07:21:41,3.26
2022-05-22 07:24:11,3.01
2022-05-22 07:26:42,3.01
2022-05-22 07:29:12,3.01
2022-05-22 07:31:43,3.03
2022-05-22 07:34:13,2.96
2022-05-22 07:36:43,3.01
2022-05-22 07:39:14,3.06
2022-05-22 07:41:45,3.01
2022-05-22 07:44:16,2.96
2022-05-22 07:46:46,3.32
2022-05-22 07:49:17,3.04
2022-05-22 07:51:47,3.27
2022-05-22 07:54:18,2.99
2022-05-22 07:56:49,3.35
2022-05-22 08:01:49,1.87
2022-05-22 08:09:21,2.92
2022-05-22 08:11:52,3.41
2022-05-22 08:14:22,3.06
2022-05-22 08:16:52,3.39
2022-05-22 08:19:23,3.12
2022-05-22 08:21:54,3.04
2022-05-22 08:24:25,3.04
2022-05-22 08:26:56,3.33
2022-05-22 08:29:26,3.0
2022-05-22 08:31:56,2.97
2022-05-22 08:34:27,3.02
2022-05-22 08:36:57,2.97
2022-05-22 08:39:28,3.41
2022-05-22 08:44:29,3.0
2022-05-22 08:47:00,3.14
2022-05-22 08:49:30,3.33
2022-05-22 08:52:01,3.0
2022-05-22 08:54:31,3.07
2022-05-22 08:57:01,3.0
2022-05-22 08:59:32,3.36
2022-05-22 09:02:02,3.04
2022-05-22 09:04:33,3.09
2022-05-22 09:07:03,3.09
2022-05-22 09:09:34,3.02
2022-05-22 09:14:35,3.07
2022-05-22 09:17:05,3.39
2022-05-22 09:22:06,3.1
2022-05-22 09:29:39,3.05
2022-05-22 09:32:09,3.07
2022-05-22 09:34:40,2.98
2022-05-22 09:37:11,3.2
2022-05-22 09:39:41,3.34
2022-05-22 09:42:12,3.12
2022-05-22 09:44:43,1.97
2022-05-22 09:47:14,3.14
2022-05-22 09:49:45,3.02
2022-05-22 09:52:15,3.39
2022-05-22 09:54:45,2.95
2022-05-22 09:57:16,3.0
2022-05-22 09:59:47,3.02
2022-05-22 10:04:48,2.95
2022-05-22 10:07:19,3.34
2022-05-22 10:09:50,3.28
2022-05-22 10:12:20,2.95
2022-05-22 10:14:50,2.95
2022-05-22 10:17:21,2.95
2022-05-22 10:19:52,2.98
2022-05-22 10:22:23,3.02
2022-05-22 10:24:53,3.0
2022-05-22 10:27:24,3.0
2022-05-22 10:29:55,3.0
2022-05-22 10:34:56,3.0
2022-05-22 10:37:26,3.0
2022-05-22 10:39:57,3.36
2022-05-22 10:42:28,3.0
2022-05-22 10:44:58,2.95
2022-05-22 10:47:29,3.12
2022-05-22 10:49:59,2.93
2022-05-22 10:52:31,3.02
2022-05-22 10:57:32,2.98
2022-05-22 11:00:03,2.95
2022-05-22 11:05:04,3.25
2022-05-22 11:07:34,3.0
2022-05-22 11:12:34,2.98
2022-05-22 11:15:05,3.15
2022-05-22 11:20:06,2.95
2022-05-22 11:22:37,3.34
2022-05-22 11:25:07,3.12
2022-05-22 11:27:37,3.25
2022-05-22 11:30:08,2.96
2022-05-22 11:35:08,3.45
2022-05-22 11:37:39,3.05
2022-05-22 11:42:40,2.95
2022-05-22 11:45:10,3.25
2022-05-22 11:47:41,3.25
2022-05-22 11:50:12,1.92
2022-05-22 11:52:42,3.07
2022-05-22 11:55:13,3.1
2022-05-22 11:57:44,3.37
2022-05-22 12:00:16,2.98
2022-05-22 12:02:46,3.28
2022-05-22 12:05:16,3.08
2022-05-22 12:07:46,3.1
2022-05-22 12:10:17,2.98
2022-05-22 12:12:48,3.1
2022-05-22 12:15:19,3.0
2022-05-22 12:17:50,3.05
2022-05-22 12:20:20,3.1
2022-05-22 12:22:50,3.0
2022-05-22 12:25:20,3.13
2022-05-22 12:27:50,3.23
2022-05-22 12:30:21,2.96
2022-05-22 12:32:51,2.96
2022-05-22 12:35:22,3.23
2022-05-22 12:40:23,3.08
2022-05-22 12:42:54,3.13
2022-05-22 12:45:25,3.05
2022-05-22 12:47:56,3.0
2022-05-22 12:50:26,3.1
2022-05-22 12:52:57,3.0
2022-05-22 12:55:27,3.08
2022-05-22 12:57:59,3.0
2022-05-22 13:00:30,3.26
2022-05-22 13:03:00,3.28
2022-05-22 13:05:30,3.0
2022-05-22 13:08:01,3.34
2022-05-22 13:10:31,3.28
2022-05-22 13:13:02,2.98
2022-05-22 13:18:03,2.98
2022-05-22 13:20:35,2.98
2022-05-22 13:25:37,3.0
2022-05-22 13:28:07,3.2
2022-05-22 13:30:38,2.98
2022-05-22 13:33:08,1.73
2022-05-22 13:35:39,2.96
2022-05-22 13:38:09,3.23
2022-05-22 13:40:39,3.03
2022-05-22 13:43:10,3.13
2022-05-22 13:45:41,3.37
2022-05-22 13:48:12,3.2
2022-05-22 13:50:43,3.26
2022-05-22 13:53:13,3.0
2022-05-22 13:55:45,3.13
2022-05-22 14:00:46,3.05
2022-05-22 14:03:16,3.4
2022-05-22 14:05:47,3.34
2022-05-22 14:08:18,3.03
2022-05-22 14:10:48,3.31
2022-05-22 14:13:19,3.15
2022-05-22 14:15:50,3.05
2022-05-22 14:18:21,3.43
2022-05-22 14:20:52,3.13
2022-05-22 14:23:23,3.15
2022-05-22 14:25:54,3.1
2022-05-22 14:30:55,2.98
2022-05-22 14:33:25,2.93
2022-05-22 14:38:26,3.03
2022-05-22 14:40:56,3.08
2022-05-22 14:43:27,2.98
2022-05-22 14:45:57,3.13
2022-05-22 14:48:28,2.96
2022-05-22 14:50:59,2.93
2022-05-22 14:53:30,3.1
2022-05-22 14:56:00,3.03
2022-05-22 14:58:31,2.93
2022-05-22 15:01:02,2.96
2022-05-22 15:03:32,3.0
2022-05-22 15:06:03,3.08
2022-05-22 15:08:33,3.37
2022-05-22 15:11:04,3.28
2022-05-22 15:13:34,3.26
2022-05-22 15:16:05,1.44
2022-05-22 15:21:06,3.28
2022-05-22 15:23:37,3.05
2022-05-22 15:26:08,3.0
2022-05-22 15:28:38,3.0
2022-05-22 15:31:08,3.05
2022-05-22 15:33:38,3.05
2022-05-22 15:36:09,2.93
2022-05-22 15:38:40,3.03
2022-05-22 15:41:10,3.05
2022-05-22 15:43:41,3.37
2022-05-22 15:46:12,3.15
2022-05-22 15:48:42,3.05
2022-05-22 15:51:13,3.15
2022-05-22 15:53:44,3.36
2022-05-22 15:58:44,3.37
2022-05-22 16:06:16,2.98
2022-05-22 16:08:47,3.31
2022-05-22 16:11:17,3.34
2022-05-22 16:13:48,2.96
2022-05-22 16:16:18,3.34
2022-05-22 16:21:19,2.93
2022-05-22 16:23:50,3.03
2022-05-22 16:26:20,2.95
2022-05-22 16:28:51,2.95
2022-05-22 16:31:22,3.37
2022-05-22 16:33:52,3.0
2022-05-22 16:36:22,2.98
2022-05-22 16:41:24,3.13
2022-05-22 16:43:54,3.4
2022-05-22 16:46:25,2.98
2022-05-22 16:48:55,3.1
2022-05-22 16:51:26,3.2
2022-05-22 16:53:57,3.31
2022-05-22 16:56:27,3.12
2022-05-22 16:58:58,1.37
2022-05-22 17:01:29,3.1
2022-05-22 17:04:00,2.95
2022-05-22 17:06:30,2.98
2022-05-22 17:09:01,2.98
2022-05-22 17:11:32,3.1
2022-05-22 17:14:03,3.1
2022-05-22 17:19:03,2.96
2022-05-22 17:21:34,3.07
2022-05-22 17:26:36,3.15
2022-05-22 17:29:07,3.31
2022-05-22 17:31:39,3.36
2022-05-22 17:34:10,3.12
2022-05-22 17:36:42,3.15
2022-05-22 17:39:12,3.25
2022-05-22 17:41:43,3.34
2022-05-22 17:44:14,3.34
2022-05-22 17:46:45,2.91
2022-05-22 17:49:16,3.36
2022-05-22 17:51:46,3.1
2022-05-22 17:54:17,3.15
2022-05-22 17:56:48,3.28
2022-05-22 18:01:48,3.31
2022-05-22 18:04:20,3.07
2022-05-22 18:06:50,3.36
2022-05-22 18:09:20,2.93
2022-05-22 18:11:52,3.15
2022-05-22 18:16:52,2.93
2022-05-22 18:19:22,3.0
2022-05-22 18:21:53,2.95
2022-05-22 18:24:24,3.02
2022-05-22 18:26:55,2.86
2022-05-22 18:29:26,3.12
2022-05-22 18:31:57,2.98
2022-05-22 18:34:27,2.93
2022-05-22 18:39:28,3.12
2022-05-22 18:44:29,3.12
2022-05-22 18:46:59,3.15
2022-05-22 18:49:29,3.07
2022-05-22 18:52:00,2.86
2022-05-22 18:54:30,3.0
2022-05-22 18:57:00,3.23
2022-05-22 18:59:31,3.05
2022-05-22 19:02:01,2.98
2022-05-22 19:04:31,2.95
2022-05-22 19:07:01,2.95
2022-05-22 19:09:31,2.93
2022-05-22 19:12:02,2.98
2022-05-22 19:14:33,2.95
2022-05-22 19:17:03,2.53
2022-05-22 19:19:34,2.71
2022-05-22 19:22:04,3.0
2022-05-22 19:24:35,3.15
2022-05-22 19:27:06,3.07
2022-05-22 19:29:37,2.91
2022-05-22 19:32:07,3.1
2022-05-22 19:37:09,3.05
2022-05-22 19:39:39,2.86
2022-05-22 19:44:40,3.3
2022-05-22 19:47:11,2.84
2022-05-22 19:49:42,2.33
2022-05-22 19:52:13,2.84
2022-05-22 19:54:44,2.56
2022-05-22 19:59:44,2.84
2022-05-22 20:04:46,2.95
2022-05-22 20:07:17,2.62
2022-05-22 20:09:47,2.69
2022-05-22 20:12:17,2.62
2022-05-22 20:14:48,2.84
2022-05-22 20:17:19,2.74
2022-05-22 20:19:49,2.68
2022-05-22 20:22:20,2.68
2022-05-22 20:24:51,1.33
2022-05-22 20:27:21,2.71
2022-05-22 20:29:53,2.6
2022-05-22 20:32:24,2.54
2022-05-22 20:34:55,2.58
2022-05-22 20:37:25,2.68
2022-05-22 20:39:56,2.9
2022-05-22 20:42:26,2.57
2022-05-22 20:47:28,2.95
2022-05-22 20:49:59,2.84
2022-05-22 20:52:30,2.53
2022-05-22 20:55:00,2.55
2022-05-22 20:57:31,2.56
2022-05-22 21:00:03,2.78
2022-05-22 21:02:33,2.49
2022-05-22 21:05:04,2.71
2022-05-22 21:07:34,2.93
2022-05-22 21:10:05,2.84
2022-05-22 21:12:36,2.53
2022-05-22 21:15:07,2.62
2022-05-22 21:17:37,2.83
2022-05-22 21:20:07,2.62
2022-05-22 21:25:07,2.54
2022-05-22 21:32:38,2.58
2022-05-22 21:35:09,2.56
2022-05-22 21:37:41,2.79
2022-05-22 21:40:11,2.54
2022-05-22 21:42:42,2.81
2022-05-22 21:45:13,2.73
2022-05-22 21:47:43,2.58
2022-05-22 21:50:14,2.56
2022-05-22 21:52:44,2.83
2022-05-22 21:55:16,2.75
2022-05-22 22:00:17,2.71
2022-05-22 22:02:47,2.77
2022-05-22 22:05:18,2.58
2022-05-22 22:07:49,2.58
2022-05-22 22:12:50,2.52
2022-05-22 22:15:20,2.69
2022-05-22 22:17:51,2.83
2022-05-22 22:20:21,2.52
2022-05-22 22:22:51,2.81
2022-05-22 22:27:53,2.92
2022-05-22 22:30:23,2.79
2022-05-22 22:32:54,2.54
2022-05-22 22:35:25,2.56
2022-05-22 22:37:56,2.57
2022-05-22 22:40:26,2.57
2022-05-22 22:42:56,2.56
2022-05-22 22:45:27,2.65
2022-05-22 22:47:57,2.57
2022-05-22 22:50:27,2.69
2022-05-22 22:55:29,2.85
2022-05-22 23:00:31,2.54
2022-05-22 23:03:02,2.92
2022-05-22 23:05:32,2.73
2022-05-22 23:08:03,2.83
2022-05-22 23:10:33,2.71
2022-05-22 23:13:05,2.56
2022-05-22 23:15:35,2.56
2022-05-22 23:18:06,2.9
2022-05-22 23:20:37,2.54
2022-05-22 23:23:07,2.59
2022-05-22 23:25:38,2.52
2022-05-22 23:28:09,2.57
2022-05-22 23:30:40,2.79
2022-05-22 23:33:11,2.67
2022-05-22 23:35:42,2.61
2022-05-22 23:38:13,2.65
2022-05-22 23:43:15,2.81
2022-05-22 23:45:45,2.94
2022-05-22 23:48:16,2.69
2022-05-22 23:50:46,2.59
2022-05-22 23:53:17,2.55
2022-05-22 23:58:18,2.85
2022-05-23 00:00:48,2.64
2022-05-23 00:03:19,2.53
2022-05-23 00:05:49,2.56
2022-05-23 00:08:21,2.85
2022-05-23 00:10:51,2.57
2022-05-23 00:13:22,2.55
2022-05-23 00:15:52,2.55
2022-05-23 00:18:23,2.57
2022-05-23 00:20:53,2.55
2022-05-23 00:25:54,2.56
2022-05-23 00:30:56,2.52
2022-05-23 00:33:26,2.55
2022-05-23 00:35:56,2.64
2022-05-23 00:38:27,2.7
2022-05-23 00:40:58,2.7
2022-05-23 00:43:28,2.89
2022-05-23 00:45:59,2.68
2022-05-23 00:48:29,2.74
2022-05-23 00:51:00,2.52
2022-05-23 00:53:30,2.55
2022-05-23 00:56:01,2.53
2022-05-23 00:58:31,2.55
2022-05-23 01:01:02,2.53
2022-05-23 01:03:33,2.53
2022-05-23 01:06:03,2.55
2022-05-23 01:08:33,2.53
2022-05-23 01:13:34,2.53
2022-05-23 01:16:05,2.64
2022-05-23 01:18:35,2.81
2022-05-23 01:21:06,2.68
2022-05-23 01:23:36,2.57
2022-05-23 01:26:07,2.91
2022-05-23 01:28:37,2.55
2022-05-23 01:31:08,2.68
2022-05-23 01:33:38,2.52
2022-05-23 01:36:09,2.72
2022-05-23 01:38:40,2.52
2022-05-23 01:41:10,2.55
2022-05-23 01:43:41,2.91
2022-05-23 01:46:11,2.7
2022-05-23 01:48:42,2.64
2022-05-23 01:51:12,2.52
2022-05-23 01:53:43,2.57
2022-05-23 01:56:13,2.7
2022-05-23 01:58:43,2.78
2022-05-23 02:01:14,2.53
2022-05-23 02:03:44,2.68
2022-05-23 02:06:15,2.89
2022-05-23 02:08:46,2.66
2022-05-23 02:11:16,2.57
2022-05-23 02:13:46,2.72
2022-05-23 02:16:17,2.68
2022-05-23 02:18:48,2.68
2022-05-23 02:21:19,2.57
2022-05-23 02:23:49,2.68
2022-05-23 02:26:19,2.7
2022-05-23 02:28:50,2.53
2022-05-23 02:31:20,2.53
2022-05-23 02:33:50,2.52
2022-05-23 02:36:20,2.55
2022-05-23 02:38:51,2.76
2022-05-23 02:41:21,2.53
2022-05-23 02:43:52,2.57
2022-05-23 02:46:22,2.53
2022-05-23 02:48:52,2.59
2022-05-23 02:51:23,2.81
2022-05-23 02:53:54,2.55
2022-05-23 02:56:24,2.52
2022-05-23 02:58:54,2.66
2022-05-23 03:01:25,2.59
2022-05-23 03:03:55,2.68
2022-05-23 03:06:26,2.52
2022-05-23 03:08:56,2.53
2022-05-23 03:11:27,2.53
2022-05-23 03:13:57,2.55
2022-05-23 03:16:27,2.61
2022-05-23 03:18:58,2.89
2022-05-23 03:21:28,2.52
2022-05-23 03:23:59,2.57
2022-05-23 03:26:30,2.66
2022-05-23 03:29:00,2.55
2022-05-23 03:31:31,2.85
2022-05-23 03:34:01,2.52
2022-05-23 03:36:31,2.61
2022-05-23 03:39:03,2.55
2022-05-23 03:41:34,2.81
2022-05-23 03:44:04,2.66
2022-05-23 03:46:35,2.64
2022-05-23 03:49:05,2.64
2022-05-23 03:51:35,2.59
2022-05-23 03:54:06,2.66
2022-05-23 03:56:37,2.61
2022-05-23 03:59:07,2.91
2022-05-23 04:01:38,2.55
2022-05-23 04:04:09,2.59
2022-05-23 04:06:40,2.81
2022-05-23 04:09:11,2.64
2022-05-23 04:11:41,2.57
2022-05-23 04:14:13,2.68
2022-05-23 04:16:43,2.68
2022-05-23 04:19:14,2.76
2022-05-23 04:21:45,2.68
2022-05-23 04:24:16,2.83
2022-05-23 04:26:46,2.61
2022-05-23 04:29:17,2.53
2022-05-23 04:31:47,2.76
2022-05-23 04:34:18,2.61
2022-05-23 04:36:49,2.53
2022-05-23 04:39:21,2.55
2022-05-23 04:41:52,2.55
2022-05-23 04:44:23,2.81
2022-05-23 04:46:54,2.53
2022-05-23 04:49:24,2.66
2022-05-23 04:51:55,2.7
2022-05-23 04:54:26,2.64
2022-05-23 04:56:56,2.57
2022-05-23 04:59:27,2.64
2022-05-23 05:01:57,2.52
2022-05-23 05:04:27,2.55
2022-05-23 05:06:58,2.59
2022-05-23 05:09:28,2.53
2022-05-23 05:11:59,2.61
2022-05-23 05:14:30,2.53
2022-05-23 05:17:00,2.53
2022-05-23 05:19:31,2.52
