10370001,2021-04-13 17:48:14,17.25,56.97,743.89,14.58
10370001,2021-04-13 17:48:42,17.24,57.03,743.93,13.75
10370001,2021-04-13 17:49:11,17.23,57.18,743.91,13.33
10370001,2021-04-13 17:49:39,17.22,57.29,743.95,12.92
10370001,2021-04-13 17:50:08,17.20,57.19,743.97,12.50
10370001,2021-04-13 17:50:37,17.18,57.13,743.93,12.08
10370001,2021-04-13 17:51:05,17.15,57.40,743.93,11.25
10370001,2021-04-13 17:51:35,17.13,57.22,743.97,10.83
10370001,2021-04-13 17:52:03,17.10,57.34,743.95,10.00
10370001,2021-04-13 17:52:32,17.08,57.55,743.95,9.58
10370001,2021-04-13 17:53:00,17.07,57.66,743.93,9.17
10370001,2021-04-13 17:53:29,17.06,57.93,743.95,8.75
10370001,2021-04-13 17:53:57,17.05,58.05,743.93,8.33
10370001,2021-04-13 17:54:26,17.06,58.11,743.99,7.92
10370001,2021-04-13 17:54:55,17.05,58.20,743.98,7.50
10370001,2021-04-13 17:55:23,17.06,58.24,743.97,7.08
10370001,2021-04-13 17:55:52,17.04,58.13,743.99,6.67
10370001,2021-04-13 17:56:20,17.04,58.00,744.01,6.25
10370001,2021-04-13 17:56:49,17.02,58.03,744.02,5.83
10370001,2021-04-13 17:57:18,17.01,58.01,744.01,5.42
10370001,2021-04-13 17:57:46,16.99,57.99,744.04,5.00
10370001,2021-04-13 17:58:17,16.97,58.05,744.08,4.58
10370001,2021-04-13 17:58:46,16.95,58.14,744.06,4.58
10370001,2021-04-13 17:59:15,16.94,58.27,744.07,4.17
10370001,2021-04-13 17:59:43,16.93,58.31,744.09,3.75
10370001,2021-04-13 18:00:12,16.91,58.53,744.08,3.75
10370001,2021-04-13 18:00:40,16.90,58.68,744.06,3.33
10370001,2021-04-13 18:01:09,16.89,58.77,744.10,3.33
10370001,2021-04-13 18:01:37,16.87,58.86,744.12,2.92
10370001,2021-04-13 18:02:05,16.85,58.92,744.13,2.92
10370001,2021-04-13 18:02:34,16.84,58.98,744.15,2.50
10370001,2021-04-13 18:03:03,16.83,58.99,744.14,2.50
10370001,2021-04-13 18:03:31,16.82,58.80,744.14,2.50
10370001,2021-04-13 18:04:00,16.80,58.79,744.15,2.50
10370001,2021-04-13 18:04:28,16.75,58.70,744.19,2.08
10370001,2021-04-13 18:04:57,16.73,58.82,744.19,2.08
10370001,2021-04-13 18:05:25,16.71,58.78,744.21,2.08
10370001,2021-04-13 18:05:53,16.68,58.94,744.23,2.08
10370001,2021-04-13 18:06:22,16.66,59.19,744.21,1.67
10370001,2021-04-13 18:08:47,16.64,59.81,744.28,1.25
10370001,2021-04-13 18:09:16,16.64,59.76,744.28,1.25
10370001,2021-04-13 18:09:44,16.62,59.68,744.30,1.25
10370001,2021-04-13 18:10:13,16.60,59.43,744.28,1.25
10370001,2021-04-13 18:10:41,16.58,59.30,744.35,1.25
10370001,2021-04-13 18:11:10,16.55,59.25,744.37,1.25
10370001,2021-04-13 18:11:38,16.52,59.14,744.38,0.83
10370001,2021-04-13 18:12:07,16.47,59.09,744.36,0.83
10370001,2021-04-13 18:12:35,16.40,58.98,744.41,0.83
10370001,2021-04-13 18:13:03,16.36,58.94,744.41,0.83
10370001,2021-04-13 18:13:31,16.34,59.30,744.44,0.83
10370001,2021-04-13 18:14:00,16.31,59.04,744.43,0.83
10370001,2021-04-13 18:14:28,16.29,59.20,744.44,0.83
10370001,2021-04-13 18:14:57,16.28,59.51,744.45,0.83
10370001,2021-04-13 18:15:25,16.28,59.75,744.45,0.83
10370001,2021-04-13 18:15:53,16.29,59.71,744.46,0.83
10370001,2021-04-13 18:16:22,16.29,59.55,744.47,0.83
10370001,2021-04-13 18:16:50,16.31,59.68,744.48,0.83
10370001,2021-04-13 18:17:18,16.33,59.90,744.53,0.83
10370001,2021-04-13 18:17:46,16.35,60.04,744.51,0.83
10370001,2021-04-13 18:18:16,16.36,59.98,744.52,0.42
10370001,2021-04-13 18:18:43,16.37,59.88,744.52,0.83
10370001,2021-04-13 18:19:12,16.38,59.77,744.51,0.83
10370001,2021-04-13 18:19:40,16.38,59.71,744.55,0.83
10370001,2021-04-13 18:20:08,16.38,59.69,744.55,0.83
10370001,2021-04-13 18:20:36,16.38,59.66,744.53,0.83
10370001,2021-04-13 18:21:05,16.39,59.71,744.54,0.83
10370001,2021-04-13 18:21:34,16.39,59.77,744.55,0.83
10370001,2021-04-13 18:22:02,16.40,59.79,744.53,0.83
10370001,2021-04-13 18:22:30,16.40,59.72,744.51,0.83
10370001,2021-04-13 18:22:58,16.40,59.67,744.55,0.83
10370001,2021-04-13 18:23:27,16.40,59.75,744.57,0.83
10370001,2021-04-13 18:23:56,16.39,59.93,744.58,0.83
10370001,2021-04-13 18:24:24,16.39,60.07,744.60,0.83
10370001,2021-04-13 18:24:53,16.38,60.22,744.60,0.83
10370001,2021-04-13 18:25:21,16.37,60.35,744.63,0.83
10370001,2021-04-13 18:25:49,16.35,60.41,744.61,0.83
10370001,2021-04-13 18:26:17,16.35,60.39,744.67,0.83
10370001,2021-04-13 18:26:46,16.34,60.40,744.65,0.83
